iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,69,63,80,67,81,65,73,62
2,98,63,57,66,72,66,70,68
3,122,61,59,75,56,68,66,53
4,166,50,57,61,48,61,59,58
5,153,70,52,45,54,65,59,62
6,175,64,56,50,59,54,54,48
7,203,60,56,51,47,42,50,51
8,215,44,46,43,41,70,52,49
9,236,54,41,49,47,33,43,57
10,259,43,45,44,56,30,39,44
11,278,40,58,43,44,27,41,29
12,235,42,52,43,42,37,44,65
13,251,30,40,33,46,30,47,83
14,254,36,40,45,31,36,30,88
15,263,34,33,35,42,45,36,72
16,275,38,30,35,31,40,40,71
17,314,30,34,35,30,25,27,65
18,298,43,28,27,40,34,27,63
19,295,19,31,25,29,32,65,64
20,266,31,34,36,33,29,79,52
21,247,29,29,18,36,22,119,60
22,229,32,37,21,29,26,135,51
23,245,31,20,32,18,24,137,53
24,224,24,28,26,27,29,160,42
25,210,19,23,21,22,22,208,35
26,177,25,28,22,14,23,226,45
27,191,24,26,27,21,19,213,39
28,180,20,19,31,22,33,222,33
29,155,28,32,17,18,18,250,42
30,135,24,27,14,20,33,261,46
31,152,19,27,15,23,14,279,31
32,124,28,24,19,19,26,292,28
33,124,15,16,24,22,16,312,31
34,116,21,13,20,17,26,316,31
35,121,22,24,16,16,18,305,38
36,139,17,15,16,14,26,311,22
37,102,19,16,17,25,14,347,20
38,93,10,14,19,15,13,366,30
39,103,15,16,19,22,11,349,25
40,72,19,14,19,16,22,370,28
41,88,23,18,20,21,11,355,24
42,88,18,17,14,12,21,365,25
43,73,23,12,8,16,15,389,24
44,73,20,13,15,18,13,378,30
45,63,21,15,8,11,18,404,20
46,57,21,14,12,20,15,408,13
47,56,17,15,12,21,7,410,22
48,62,19,17,15,16,19,397,15
49,54,12,14,18,25,15,412,10
50,52,13,15,9,10,12,430,19
51,55,9,13,23,13,11,420,16
52,47,11,14,13,17,15,425,18
53,56,10,12,14,11,10,432,15
54,43,13,10,20,27,17,408,22
55,46,20,13,8,11,20,424,18
56,33,12,17,15,13,14,441,15
57,37,12,8,14,12,14,450,13
58,38,11,23,17,7,13,436,15
59,37,18,10,14,16,9,443,13
60,29,15,15,11,21,10,443,16
61,34,17,15,10,17,11,439,17
62,30,7,10,20,15,9,455,14
63,29,10,11,13,19,13,455,10
64,32,13,11,14,11,9,457,13
65,29,12,12,10,13,12,461,11
66,31,7,13,14,14,13,452,16
67,21,25,15,12,15,8,452,12
68,26,15,10,18,19,16,437,19
69,28,13,16,12,6,9,465,11
70,28,15,11,16,12,12,454,12
71,22,20,9,13,13,9,433,41
72,18,11,6,20,15,12,399,79
73,15,46,9,17,15,12,378,68
74,29,63,12,15,12,12,355,62
75,18,86,19,14,11,11,349,52
76,16,108,9,11,14,17,333,52
77,16,128,16,15,14,12,311,48
78,16,113,11,5,9,13,344,49
79,18,137,14,15,10,8,304,54
80,21,153,6,13,17,8,284,58
81,21,198,13,11,13,13,251,40
82,12,203,10,11,13,6,252,53
83,19,184,15,15,12,9,261,45
84,22,240,17,15,17,12,191,46
85,25,239,5,8,22,18,210,33
86,14,253,12,12,13,15,202,39
87,11,272,7,12,9,10,203,36
88,18,282,12,10,17,15,169,37
89,16,293,14,12,11,10,179,25
90,18,295,16,10,17,7,163,34
91,21,308,20,13,11,8,146,33
92,14,338,9,12,12,12,133,30
93,15,327,20,7,16,11,134,30
94,20,343,14,16,16,11,112,28
95,14,338,8,15,17,10,134,24
96,18,355,18,9,11,11,114,24
97,15,365,16,11,14,7,118,14
98,9,369,11,12,13,13,102,31
99,12,367,9,14,17,13,105,23
100,10,388,16,20,18,5,80,23
101,9,389,16,15,11,13,90,17
102,16,388,13,3,14,13,94,19
103,16,412,10,16,10,8,67,21
104,11,400,8,13,13,9,88,18
105,18,414,8,11,14,12,65,18
106,12,419,11,8,9,12,74,15
107,9,416,12,20,8,9,74,12
108,12,421,13,9,16,10,56,23
109,16,419,13,12,15,16,54,15
