iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,71,62,79,84,61,60,72,71
2,63,71,76,57,98,69,59,67
3,60,60,61,68,125,58,71,57
4,58,55,57,54,130,76,66,64
5,65,57,60,59,166,65,45,43
6,57,52,63,51,168,61,52,56
7,64,55,50,55,187,55,52,42
8,52,59,50,50,218,39,50,42
9,44,47,53,46,205,62,52,51
10,50,52,36,59,237,38,38,50
11,38,28,54,52,253,49,47,39
12,48,38,54,43,266,33,39,39
13,40,43,40,34,269,48,49,37
14,34,45,31,46,252,36,46,70
15,38,40,35,35,261,37,33,81
16,33,37,30,24,279,38,33,86
17,35,30,33,35,293,33,32,69
18,34,27,33,34,295,29,29,79
19,28,33,37,33,304,24,34,67
20,22,33,32,39,315,25,31,63
21,25,28,32,37,317,32,33,56
22,34,28,31,21,323,37,27,59
23,28,25,24,25,316,35,33,74
24,26,25,21,22,327,23,32,84
25,53,29,26,28,295,18,27,84
26,46,22,32,27,283,16,22,112
27,44,20,22,17,273,24,23,137
28,54,33,26,24,246,18,12,147
29,48,26,13,25,243,24,25,156
30,45,12,35,17,230,22,24,175
31,45,21,26,20,219,20,18,191
32,38,19,15,20,210,23,17,218
33,38,28,23,17,197,15,20,222
34,37,24,14,20,172,21,20,252
35,45,18,17,10,168,19,24,259
36,41,23,15,18,155,19,21,268
37,31,26,19,21,152,15,14,282
38,41,20,18,22,153,15,15,276
39,35,17,15,21,160,14,24,274
40,23,20,23,26,123,17,15,313
41,24,25,17,10,123,12,17,332
42,23,14,19,16,94,12,21,361
43,17,14,15,13,132,15,17,337
44,27,11,13,6,120,14,18,351
45,30,22,12,21,144,20,12,299
46,18,9,15,18,170,18,21,291
47,20,20,18,13,192,20,21,256
48,26,11,8,16,203,13,23,260
49,20,11,16,17,223,14,16,243
50,22,15,11,14,243,9,15,231
51,24,16,18,8,255,13,18,208
52,21,13,22,16,257,14,13,204
53,18,9,17,19,275,17,12,193
54,14,13,21,14,298,16,11,173
55,18,16,16,9,322,20,13,146
56,21,7,37,15,287,18,10,165
57,19,12,62,12,272,12,13,158
58,20,16,82,24,247,13,9,149
59,13,12,104,14,245,17,9,146
60,23,9,148,18,214,13,10,125
61,22,14,164,16,192,10,10,132
62,14,13,190,22,174,12,14,121
63,7,12,201,17,192,9,10,112
64,10,6,206,14,194,13,12,105
65,10,14,211,21,166,18,16,104
66,12,12,241,16,180,6,9,84
67,14,16,237,14,165,11,16,87
68,13,16,264,14,134,16,7,96
69,20,12,267,19,129,16,14,83
70,10,11,299,11,118,16,16,79
71,13,12,282,12,118,14,9,100
72,13,16,311,6,118,14,11,71
73,13,12,312,14,116,12,11,70
74,17,7,336,10,104,7,8,71
75,19,11,322,11,115,15,16,51
76,12,16,337,11,102,7,17,58
77,14,8,347,8,95,15,15,58
78,10,11,367,14,87,7,13,51
79,8,4,366,10,80,13,12,67
80,10,11,342,13,84,9,23,68
81,8,18,328,15,64,10,12,105
82,14,11,314,12,74,13,8,114
83,11,8,289,11,68,18,10,145
84,18,16,278,13,65,6,15,149
85,11,13,285,11,53,12,10,165
86,15,13,266,10,59,11,12,174
87,9,15,250,21,57,9,11,188
88,19,17,229,6,43,15,19,212
89,21,14,222,17,38,10,8,230
90,14,9,193,33,53,8,11,239
