iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,79,65,88,73,52,69,72,62
2,64,65,67,66,66,75,80,77
3,73,63,67,56,51,65,118,67
4,57,59,65,66,58,64,139,52
5,58,57,55,56,60,55,157,62
6,61,51,57,60,43,57,178,53
7,58,56,49,50,47,50,200,50
8,45,58,50,53,41,50,207,56
9,46,56,36,52,40,56,236,38
10,59,43,49,41,45,51,219,53
11,37,44,31,48,49,41,264,46
12,42,45,38,36,33,49,279,38
13,46,43,43,40,36,38,273,41
14,37,48,34,43,28,34,300,36
15,38,45,49,32,33,39,293,31
16,30,44,37,33,40,37,295,44
17,27,38,41,28,35,22,335,34
18,28,36,34,39,40,32,323,28
19,40,41,26,34,31,28,330,30
20,27,28,26,46,34,25,344,30
21,27,33,29,33,32,25,349,32
22,29,32,23,28,28,29,359,32
23,37,25,24,33,19,31,365,26
24,25,28,28,23,27,22,376,31
25,26,37,35,22,29,26,340,45
26,13,29,24,23,21,26,356,68
27,21,24,20,24,28,24,342,77
28,16,30,31,16,21,19,363,64
29,15,27,26,22,16,21,352,81
30,24,28,19,29,23,22,361,54
31,21,23,21,24,23,15,363,70
32,27,21,12,16,28,20,370,66
33,22,26,16,22,25,30,359,60
34,16,20,17,24,24,20,385,54
35,18,27,12,24,23,17,395,44
36,16,20,21,19,51,15,374,44
37,22,22,18,18,60,21,348,51
38,16,18,17,22,94,24,327,42
39,9,16,23,24,117,12,307,52
40,9,24,23,15,130,14,304,41
41,11,9,24,16,146,21,306,27
42,19,18,18,16,149,20,281,39
43,14,5,19,14,185,14,272,37
44,15,14,16,14,203,15,245,38
45,13,21,18,13,211,15,237,32
46,17,14,16,17,238,11,216,31
47,10,48,14,13,194,16,240,25
48,14,63,23,16,203,14,201,26
49,14,89,19,10,198,18,192,20
50,14,89,12,16,202,11,179,37
51,9,112,16,17,194,17,171,24
52,18,129,13,21,188,15,155,21
53,7,153,22,18,166,16,154,24
54,6,186,12,8,157,12,153,26
55,8,190,16,11,156,13,143,23
56,15,205,13,13,137,16,138,23
57,14,229,13,16,151,14,109,14
58,18,265,15,10,114,13,102,23
59,14,223,18,14,138,12,99,42
60,10,232,13,18,121,8,106,52
61,14,230,17,15,121,19,94,50
62,21,292,12,13,80,19,79,44
63,20,264,10,5,98,27,89,47
64,14,291,15,10,86,8,85,51
65,15,305,19,15,78,11,84,33
66,20,321,13,14,75,9,76,32
67,10,335,10,21,60,13,78,33
68,11,330,16,13,82,12,65,31
69,14,333,11,9,81,10,63,39
70,14,342,15,11,68,19,59,32
71,13,363,13,15,63,10,56,27
72,14,377,12,12,52,12,54,27
73,12,362,18,9,59,15,56,29
74,7,379,16,10,59,13,56,20
75,17,393,8,13,54,13,43,19
76,8,389,17,14,50,10,52,20
77,18,370,12,8,43,4,78,27
78,17,343,10,17,41,13,100,19
79,11,332,18,11,42,15,107,24
80,14,305,15,10,45,12,129,30
81,19,281,12,12,40,18,158,20
82,10,272,13,9,35,6,193,22
83,10,275,18,13,34,14,183,13
84,10,266,16,6,38,12,191,21
85,20,220,6,13,33,12,239,17
86,6,219,18,8,38,18,235,18
87,11,205,8,9,32,16,268,11
88,12,191,11,7,33,9,283,14
89,13,187,10,16,29,5,290,10
90,7,167,9,9,26,10,316,16
91,15,166,13,8,30,11,301,16
92,13,150,15,12,21,17,320,12
93,8,140,14,6,30,7,342,13
94,10,136,8,8,34,11,334,19
95,7,127,10,6,31,9,355,15
96,15,111,3,9,21,14,382,5
97,13,120,5,21,24,9,351,17
98,9,126,12,13,13,10,361,16
99,20,109,13,15,25,9,355,14
100,13,92,12,9,19,11,391,13
101,17,91,12,15,26,6,383,10
102,23,75,11,17,13,15,397,9
103,8,85,7,12,17,11,402,18
104,13,68,8,12,14,10,419,16
105,17,79,9,14,26,10,387,18
106,9,85,9,18,14,9,403,13
107,11,75,13,4,11,19,419,8
108,13,65,12,12,20,12,411,15
109,11,75,18,16,13,9,404,14
110,17,114,14,14,12,11,359,19
111,5,141,7,22,15,14,346,10
112,7,166,12,12,18,10,320,15
113,12,182,12,9,19,12,305,9
114,14,189,13,14,16,10,295,9
115,16,220,9,15,18,12,252,18
116,11,244,10,12,15,9,248,11
117,15,237,16,7,25,11,240,9
118,17,242,8,12,15,11,241,14
119,12,286,15,12,12,12,204,7
120,10,288,10,15,13,10,201,13
121,16,267,13,15,9,15,212,13
122,13,303,14,8,17,12,181,12
123,17,284,12,9,17,14,195,12
124,12,272,10,12,12,10,220,12
125,10,240,7,11,15,11,253,13
126,14,243,13,15,8,14,245,8
127,14,233,8,10,15,11,253,16
128,12,203,18,10,11,15,280,11
129,9,182,13,22,15,8,301,10
130,14,190,11,17,9,11,299,9
