iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,95,107,126,109,129,107,108,19
2,86,89,117,82,100,198,123,5
3,76,67,94,79,61,300,123,0
4,63,59,63,58,115,323,119,0
5,60,47,47,58,181,320,87,0
6,35,49,52,43,231,311,79,0
7,32,45,151,31,202,278,61,0
8,40,30,261,41,172,210,46,0
9,35,25,341,44,150,174,31,0
10,22,19,423,39,147,127,23,0
11,29,13,446,44,143,94,31,0
12,24,9,493,45,112,92,25,0
13,27,5,505,42,114,82,25,0
14,13,8,593,39,80,46,21,0
15,11,2,585,42,84,56,20,0
16,14,3,614,40,72,42,15,0
17,9,2,640,47,64,31,7,0
18,7,0,660,55,44,21,13,0
19,10,1,647,55,41,32,14,0
20,10,2,648,61,49,19,11,0
21,12,3,660,71,33,15,6,0
22,6,1,651,75,36,20,11,0
23,6,2,664,79,30,12,7,0
24,7,4,671,78,17,13,10,0
25,8,1,658,82,17,15,19,0
26,7,1,686,85,6,5,10,0
27,14,1,677,83,9,11,5,0
28,11,1,668,82,7,18,13,0
29,3,1,688,86,5,12,5,0
30,5,0,681,89,11,9,5,0
31,7,0,685,87,11,4,6,0
32,9,1,679,91,9,5,6,0
33,9,1,685,91,6,7,1,0
34,4,1,680,96,9,5,5,0
35,8,1,671,97,11,6,6,0
36,9,1,665,93,13,10,9,0
37,4,1,665,101,12,8,9,0
38,5,1,663,103,6,13,9,0
39,7,1,662,99,13,8,10,0
40,13,1,666,94,6,12,8,0
41,8,2,672,91,10,10,7,0
42,4,1,680,94,5,7,9,0
43,5,1,685,91,5,6,7,0
44,7,0,676,95,6,9,7,0
45,7,1,678,95,7,8,4,0
46,2,2,666,99,10,11,10,0
47,5,2,679,97,6,5,6,0
48,4,1,679,99,6,9,2,0
49,1,0,678,97,10,8,6,0
50,4,0,675,104,8,3,6,0
51,5,1,668,105,3,4,14,0
52,4,3,662,105,6,8,12,0
53,5,0,679,111,0,2,3,0
54,6,2,668,111,6,6,1,0
55,4,0,665,118,4,5,4,0
56,4,2,657,115,3,8,11,0
57,4,1,645,116,7,10,17,0
58,6,2,659,116,4,7,6,0
59,5,0,654,121,8,5,7,0
60,4,4,645,124,7,5,11,0
61,6,1,646,125,9,7,6,0
62,3,2,643,126,12,7,7,0
63,4,2,653,126,4,7,4,0
64,10,2,650,121,6,10,1,0
65,5,1,650,123,3,7,11,0
66,8,3,651,123,4,6,5,0
67,6,0,645,126,4,11,8,0
68,4,2,650,131,2,3,8,0
69,6,0,638,135,7,7,7,0
70,5,3,631,131,11,12,7,0
71,11,0,643,124,7,6,9,0
72,8,0,651,126,8,5,2,0
73,7,0,637,130,13,9,4,0
74,7,1,640,128,12,4,8,0
75,2,3,647,125,13,7,3,0
76,5,0,641,127,13,7,7,0
77,7,0,642,130,9,6,6,0
78,7,1,645,127,8,4,8,0
79,6,0,647,122,9,8,8,0
80,6,2,653,126,5,5,3,0
81,6,3,641,123,11,8,8,0
82,9,1,642,126,10,9,3,0
83,12,1,643,126,9,4,5,0
84,7,0,645,127,7,2,12,0
85,7,1,640,130,7,11,4,0
86,7,2,641,130,10,8,2,0
87,14,3,634,131,8,6,4,0
88,5,4,643,129,6,5,8,0
89,6,0,653,126,2,5,8,0
90,7,2,648,123,4,9,7,0
91,7,1,643,129,11,5,4,0
92,7,3,552,108,117,6,7,0
93,3,1,462,70,253,6,5,0
94,5,3,405,44,326,9,8,0
95,7,4,486,23,267,10,3,0
96,5,6,526,22,222,11,8,0
97,10,4,565,22,182,10,7,0
98,9,2,582,18,173,14,2,0
99,10,3,623,24,125,9,6,0
100,6,2,641,27,113,4,7,0
101,4,0,660,27,97,3,9,0
102,4,1,660,28,92,7,8,0
103,5,1,678,29,72,8,7,0
104,8,0,689,33,57,5,8,0
105,3,2,680,38,64,4,9,0
106,5,1,686,41,50,7,10,0
107,6,2,689,42,43,4,14,0
108,6,0,700,43,41,2,8,0
109,4,2,705,42,34,7,6,0
110,5,1,712,44,28,5,5,0
111,7,2,718,46,19,4,4,0
112,11,2,707,48,18,5,9,0
113,2,0,704,59,18,9,8,0
114,6,2,702,62,14,5,9,0
115,8,0,696,67,15,5,9,0
116,10,0,703,74,10,1,2,0
117,6,1,692,77,11,6,7,0
118,5,0,682,81,16,6,10,0
119,11,0,683,78,11,6,11,0
120,4,1,694,85,4,6,6,0
121,5,0,686,85,10,6,8,0
122,6,0,684,89,7,8,6,0
123,6,0,682,91,5,9,7,0
124,5,1,682,90,7,6,9,0
125,8,0,672,96,10,8,6,0
126,8,3,671,94,9,3,12,0
127,12,1,670,92,5,11,9,0
128,2,2,686,92,10,4,4,0
129,4,2,688,88,9,6,3,0
130,8,0,671,94,11,10,6,0
131,109,0,592,79,5,11,4,0
132,254,2,459,67,5,10,3,0
133,306,1,430,40,10,6,7,0
134,351,2,398,28,7,9,5,0
135,453,4,300,25,6,5,7,0
136,504,4,257,16,4,8,7,0
137,538,9,224,14,6,6,3,0
138,552,15,212,9,7,1,4,0
139,583,11,184,7,3,7,5,0
140,627,10,134,10,7,8,4,0
141,645,14,113,7,5,6,10,0
142,665,16,97,6,4,9,3,0
143,669,20,85,7,10,5,4,0
144,553,26,197,7,5,6,6,0
145,465,18,291,4,12,5,5,0
146,405,17,349,4,7,6,12,0
147,344,9,417,10,7,4,9,0
148,322,7,439,13,6,9,4,0
149,264,4,502,13,5,7,5,0
150,259,2,500,17,6,11,5,0
151,277,2,485,14,6,8,8,0
152,364,1,409,10,5,7,4,0
153,360,4,408,9,3,7,9,0
154,409,8,355,14,5,5,4,0
155,454,7,306,11,6,8,8,0
156,507,7,257,17,5,3,4,0
157,555,10,207,14,6,5,3,0
158,586,10,175,5,10,5,9,0
159,611,10,151,4,10,3,11,0
160,643,12,120,7,4,6,8,0
161,649,13,118,4,5,6,5,0
162,672,24,84,7,6,3,4,0
163,685,27,74,7,2,4,1,0
164,634,27,114,8,4,8,5,0
165,569,31,165,16,5,10,4,0
166,545,24,198,8,11,10,4,0
167,448,20,300,13,9,5,5,0
168,394,19,359,12,6,4,6,0
169,329,12,425,12,9,9,4,0
170,290,2,477,16,6,5,4,0
171,273,5,488,15,5,8,6,0
172,186,5,571,17,7,7,7,0
173,181,5,578,13,6,9,8,0
174,161,3,599,14,4,11,8,0
175,117,2,647,15,5,6,8,0
176,119,0,639,21,4,8,9,0
177,107,0,646,22,7,6,12,0
178,73,1,680,32,4,8,2,0
179,73,1,674,34,9,6,3,0
180,58,1,678,38,5,9,11,0
181,42,1,694,36,10,10,7,0
182,41,0,695,35,8,12,9,0
183,35,0,709,36,7,5,8,0
184,24,0,712,37,10,8,9,0
185,36,1,699,42,9,10,3,0
186,24,1,704,47,5,8,11,0
187,19,0,714,49,5,6,7,0
188,19,0,707,50,11,5,8,0
189,19,0,704,61,5,3,8,0
190,17,1,700,60,7,12,3,0
191,23,0,700,64,3,4,6,0
192,13,0,701,66,4,8,8,0
193,10,2,705,68,6,7,2,0
194,18,1,699,67,8,2,5,0
195,12,0,694,75,9,5,5,0
196,7,0,702,77,6,3,5,0
197,6,0,694,81,11,3,5,0
198,9,1,696,82,3,2,7,0
199,4,1,697,85,6,6,1,0
200,113,0,586,81,6,10,4,0
201,238,0,492,54,6,5,5,0
202,315,1,433,34,8,5,4,0
203,383,4,369,20,9,7,8,0
204,436,4,325,16,8,4,7,0
205,486,6,276,11,8,3,10,0
206,509,8,261,4,8,8,2,0
