iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,103,101,129,107,129,107,105,19
2,77,59,76,80,63,77,360,8
3,45,61,37,62,51,29,508,7
4,29,45,40,35,40,30,576,5
5,25,30,42,26,24,17,632,4
6,11,22,30,33,13,8,679,4
7,27,15,25,30,23,4,672,4
8,24,19,31,26,22,5,670,3
9,21,18,34,25,23,7,670,2
10,22,18,23,22,30,4,680,1
11,11,18,30,29,33,2,676,1
12,10,22,19,17,32,2,697,1
13,11,22,24,21,40,3,679,0
14,6,12,26,36,28,6,686,0
15,14,20,22,26,16,4,698,0
16,26,19,20,18,26,8,683,0
17,14,22,27,21,26,7,683,0
18,11,31,18,19,27,3,691,0
19,16,36,16,30,25,1,676,0
20,12,14,22,35,18,3,696,0
21,23,16,30,26,20,3,682,0
22,20,18,29,27,14,1,691,0
23,14,16,37,39,10,3,681,0
24,9,25,19,36,22,2,687,0
25,7,27,13,27,24,1,701,0
26,37,21,21,30,36,1,654,0
27,27,17,14,321,27,2,392,0
28,12,24,21,475,41,8,219,0
29,20,27,8,577,51,7,110,0
30,13,18,5,624,51,10,79,0
31,17,21,7,622,58,20,55,0
32,24,11,5,624,69,33,34,0
33,15,10,7,629,80,30,29,0
34,21,18,7,624,82,22,26,0
35,16,27,4,619,74,20,40,0
36,16,22,2,628,80,11,41,0
37,14,15,9,635,74,17,36,0
38,20,10,6,634,72,21,37,0
39,30,18,5,606,80,29,32,0
40,22,16,5,604,86,31,36,0
41,17,14,9,608,81,35,36,0
42,28,19,3,595,94,32,29,0
43,35,22,5,578,99,28,33,0
44,26,28,4,603,95,24,20,0
45,31,29,6,603,103,17,11,0
46,24,27,4,582,111,32,20,0
47,20,28,8,589,112,21,22,0
48,10,31,9,596,112,23,19,0
49,31,37,9,556,112,29,26,0
50,34,26,7,562,122,33,16,0
51,19,19,7,576,128,34,17,0
52,29,28,8,571,127,21,16,0
53,33,18,13,566,129,17,24,0
54,18,21,4,588,132,23,14,0
55,34,27,9,555,125,18,32,0
56,33,17,9,584,117,17,23,0
57,25,17,5,578,129,18,28,0
58,34,28,6,566,119,22,25,0
59,20,18,5,582,122,33,20,0
60,22,10,6,590,126,25,21,0
61,27,15,6,585,125,34,8,0
62,24,23,2,568,136,33,14,0
63,22,27,5,569,137,26,14,0
64,18,328,16,303,87,30,18,0
65,11,467,20,202,48,27,25,0
66,9,536,35,139,28,22,31,0
67,6,607,34,79,30,21,23,0
68,5,629,44,48,29,21,24,0
69,11,630,50,33,32,23,21,0
70,3,636,61,27,24,25,24,0
71,5,363,50,319,20,8,35,0
72,19,196,33,462,44,22,24,0
73,15,110,15,548,56,27,29,0
74,23,56,3,594,60,40,24,0
75,18,52,4,615,65,19,27,0
76,26,26,9,618,74,26,21,0
77,29,27,10,604,76,21,33,0
78,31,19,8,606,86,25,25,0
79,40,24,11,592,88,21,24,0
80,36,20,10,609,85,20,20,0
81,15,18,2,618,89,30,28,0
82,28,9,2,622,85,25,29,0
83,40,12,4,622,76,26,20,0
84,19,21,3,610,84,30,33,0
85,20,26,6,602,95,25,26,0
86,25,20,2,606,88,20,39,0
87,10,23,4,610,80,42,31,0
88,7,16,8,625,82,30,32,0
89,6,19,3,597,110,28,37,0
90,12,20,7,582,115,28,36,0
91,16,11,8,595,118,25,27,0
