iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,89,106,118,103,106,81,94,103
2,92,75,83,85,80,204,101,80
3,70,62,83,199,77,152,73,84
4,154,68,63,150,81,140,64,80
5,138,68,61,119,47,233,70,64
6,215,52,52,122,54,195,53,57
7,274,65,40,97,48,153,65,58
8,353,63,44,72,59,118,44,47
9,387,46,48,71,47,100,61,40
10,413,45,50,65,37,85,47,58
11,438,32,58,51,48,82,44,47
12,440,45,42,51,34,81,61,46
13,440,46,39,44,47,64,55,57
14,474,48,48,46,26,67,34,49
15,464,45,38,52,44,56,50,42
16,456,48,45,43,52,58,35,54
17,472,57,48,45,35,57,36,41
18,475,55,45,44,34,38,41,59
19,498,47,42,44,36,44,28,52
20,487,33,35,45,53,54,32,52
21,361,34,33,48,54,70,146,45
22,306,46,40,34,38,48,232,47
23,351,42,29,35,48,43,199,44
24,382,58,34,46,40,38,139,54
25,388,44,45,53,41,34,135,51
26,335,46,140,39,38,35,107,51
27,237,49,242,39,32,45,103,44
28,317,34,199,42,25,31,82,61
29,342,40,134,34,49,57,82,53
30,363,54,118,30,57,51,63,55
31,305,39,105,124,52,59,66,41
32,250,37,194,109,50,62,44,45
33,301,45,161,102,36,58,47,41
34,334,36,131,87,49,56,44,48
35,373,34,126,80,36,41,54,39
36,388,44,104,71,38,40,41,39
37,414,25,57,66,53,46,63,41
38,430,49,51,50,45,35,42,38
39,437,36,55,40,39,41,41,36
40,431,40,45,51,44,34,45,35
41,449,39,36,54,35,27,43,41
42,438,48,36,48,49,30,38,35
43,466,32,49,40,45,34,25,31
44,437,40,52,40,48,28,35,38
45,439,34,48,46,48,29,37,37
46,342,40,43,46,33,42,136,36
47,341,40,46,34,46,44,113,54
48,375,44,44,50,41,33,92,39
49,391,35,35,52,44,41,84,36
50,418,52,40,43,27,26,67,40
51,403,48,40,42,43,46,57,27
52,413,48,41,53,26,39,45,41
53,426,36,37,37,30,33,62,42
54,423,23,36,42,50,36,50,32
55,400,36,27,30,36,39,66,58
56,427,31,21,45,39,40,48,39
57,435,23,37,36,36,40,45,38
58,427,20,33,37,50,35,42,46
59,423,27,38,37,40,35,42,48
60,428,36,41,29,44,34,36,42
61,439,36,28,35,40,27,40,45
62,448,39,45,28,36,24,31,39
63,428,30,36,36,44,37,37,42
64,432,42,44,27,34,29,36,46
65,393,51,59,35,39,22,40,39
66,423,31,45,34,34,34,42,35
67,421,33,37,29,35,34,53,36
68,403,38,31,41,45,31,36,32
69,403,28,43,51,35,32,33,30
70,421,42,31,41,32,31,26,26
71,397,43,35,39,31,38,36,31
72,393,37,36,35,37,43,36,22
73,389,30,32,41,32,45,38,29
74,415,25,31,28,47,29,42,19
75,390,43,27,38,41,34,36,27
76,420,28,31,27,36,38,32,24
77,383,28,43,40,46,37,30,29
78,392,44,24,35,39,25,38,39
79,389,30,26,34,52,33,36,36
80,403,34,40,34,39,23,31,32
81,387,34,35,34,44,24,38,40
82,410,37,28,30,44,30,28,29
83,406,19,31,30,43,33,46,28
84,409,40,30,39,33,38,25,22
85,408,32,34,34,37,26,38,27
86,421,46,23,40,34,24,25,23
87,390,45,38,39,25,30,28,41
88,390,40,34,48,38,30,23,33
89,374,46,43,38,41,36,20,38
90,403,42,32,31,31,35,17,39
91,301,34,129,35,35,32,28,36
92,333,34,81,41,45,48,23,25
93,357,31,68,31,31,34,32,37
94,352,46,74,30,26,28,36,29
95,372,39,59,29,29,30,29,34
96,349,36,56,35,32,39,42,26
97,301,42,40,31,38,28,102,33
98,223,36,43,28,29,29,195,32
99,268,36,35,26,37,39,154,20
100,280,31,37,41,32,37,132,25
101,322,36,31,39,33,27,99,25
102,333,47,37,30,21,37,86,21
103,327,32,28,30,31,57,77,22
104,354,24,34,22,38,42,46,34
105,250,31,33,18,49,44,143,26
106,287,24,21,33,29,39,129,23
107,321,30,34,36,20,25,96,23
108,328,21,39,33,39,28,70,27
109,338,28,30,40,30,24,61,28
110,340,28,30,29,42,23,57,30
111,341,29,31,32,32,30,49,35
112,323,34,34,38,31,30,41,40
113,346,27,22,26,30,33,47,24
114,337,29,35,26,28,28,47,25
115,350,34,23,30,27,26,39,19
116,337,35,29,28,24,28,37,30
117,323,37,38,22,24,42,38,24
118,327,29,22,31,19,26,44,40
119,331,27,30,26,27,25,35,37
120,332,33,26,34,18,37,36,22
121,323,33,29,38,15,36,32,32
122,344,27,34,34,16,22,39,22
123,315,19,38,25,35,27,35,31
124,337,22,22,29,19,28,30,38
125,341,29,33,17,17,26,28,32
126,323,32,28,22,29,17,32,40
127,336,16,31,26,21,32,38,23
128,340,25,28,24,17,34,23,32
129,329,22,26,32,22,26,35,31
130,238,20,104,22,32,35,44,28
131,183,18,92,30,26,25,124,25
132,173,29,135,32,30,24,79,21
133,228,24,88,28,31,25,73,26
134,145,39,81,23,32,32,153,18
135,114,39,76,25,23,32,186,28
136,95,30,76,19,21,36,222,24
137,89,34,51,22,22,42,241,22
138,77,41,53,23,27,24,254,24
139,62,32,35,31,28,23,279,33
140,65,29,32,24,19,106,220,28
141,50,26,44,32,19,84,238,30
142,61,29,33,33,23,62,261,21
143,44,26,36,34,18,71,273,21
144,39,38,35,29,29,40,288,25
145,27,109,26,23,11,51,247,29
146,32,105,23,28,20,35,257,23
147,32,74,31,22,31,29,266,38
148,36,75,100,22,26,36,201,27
149,19,59,160,26,33,35,164,27
150,33,51,205,21,19,27,136,31
151,30,44,210,33,24,29,111,42
152,26,48,261,28,25,22,76,37
153,33,43,271,23,31,22,67,33
154,114,32,217,21,24,30,53,32
155,65,35,228,33,34,23,66,39
156,73,28,264,34,31,19,51,23
157,71,30,266,34,23,27,48,24
158,53,22,288,31,30,30,46,23
159,44,22,219,33,38,92,46,29
160,43,33,258,37,23,69,34,26
161,41,23,197,31,36,136,32,27
162,43,35,147,27,32,191,23,25
163,30,28,115,106,32,158,27,27
164,29,28,96,160,24,145,21,20
165,31,33,90,188,29,96,24,32
166,43,23,84,137,21,163,26,26
167,36,31,63,109,26,204,22,32
168,28,35,58,96,43,212,27,24
169,28,30,47,84,29,246,30,29
170,28,30,36,144,32,179,40,34
171,28,27,38,117,40,210,26,29
172,21,35,32,163,22,182,27,33
173,25,29,32,130,27,208,27,37
174,30,25,41,104,34,208,33,40
175,17,26,36,153,31,200,32,20
176,38,25,41,198,20,134,35,24
177,32,32,35,230,25,112,23,26
178,30,39,25,246,21,89,27,38
179,37,26,26,277,22,78,30,19
180,27,24,19,284,35,78,21,27
181,33,24,34,314,14,50,24,22
182,38,18,22,295,16,67,27,32
183,31,19,32,309,21,42,29,32
184,17,25,22,314,29,52,28,28
185,17,38,37,309,23,43,22,26
186,27,31,103,250,17,34,27,26
187,29,36,136,215,29,25,19,26
188,26,22,137,219,33,23,37,18
189,28,34,153,186,29,28,33,24
190,23,17,145,225,27,33,22,23
191,24,22,103,236,33,35,27,35
192,24,18,121,263,24,24,19,22
193,26,22,60,284,30,36,33,24
194,29,24,122,230,38,22,26,24
195,31,20,95,233,33,26,40,37
196,27,14,104,252,29,31,30,28
197,22,22,69,274,27,41,30,29
198,28,23,72,264,37,37,24,29
199,26,23,59,280,35,32,24,35
200,24,17,52,298,26,37,27,33
201,25,20,50,310,22,30,23,34
202,20,30,30,325,40,34,13,22
203,24,22,21,320,32,40,25,30
204,28,16,30,323,28,34,20,35
205,44,17,42,286,27,27,44,27
206,32,27,34,329,23,19,15,35
207,37,32,29,315,30,19,27,25
208,25,29,30,322,31,26,17,34
209,18,21,35,328,29,20,23,40
210,21,25,27,334,33,24,24,26
211,20,26,29,320,44,23,21,31
212,23,30,29,311,37,29,24,31
213,23,27,33,327,29,28,17,30
214,15,28,26,347,33,14,23,28
215,28,24,23,322,32,21,34,30
216,27,30,24,314,37,33,30,19
217,16,32,34,336,19,17,32,28
218,24,25,28,334,25,27,24,27
219,33,34,32,301,34,31,34,15
220,26,35,29,331,31,20,17,25
221,23,24,28,333,23,24,23,36
222,27,24,35,341,24,23,13,27
223,49,22,25,306,32,26,31,23
224,30,34,29,311,44,22,28,16
225,17,31,23,329,40,29,24,21
226,29,29,21,320,41,19,39,16
227,25,29,27,330,29,25,31,18
228,33,29,26,310,31,34,24,27
229,28,20,30,338,20,27,24,27
230,28,40,31,313,27,21,32,22
231,25,33,40,256,26,33,22,79
232,25,26,29,255,23,28,35,93
233,20,22,30,277,31,22,38,74
234,28,20,15,296,30,23,40,62
235,26,35,22,239,27,20,41,104
236,31,27,21,170,39,27,39,160
237,28,18,22,211,40,25,39,131
238,34,26,25,166,26,21,39,177
239,33,23,22,129,34,33,36,198
240,29,23,31,112,17,22,27,234
241,30,26,28,94,29,22,29,237
242,27,26,29,66,98,35,32,182
243,21,28,24,66,75,29,18,214
244,25,28,22,55,67,22,25,226
245,28,32,21,49,37,25,28,237
246,17,27,14,35,30,33,32,259
247,23,14,38,27,41,32,23,247
248,29,24,18,31,45,16,24,255
249,27,27,29,33,28,28,19,239
250,26,19,38,29,27,31,27,229
251,22,30,25,13,104,17,18,195
252,16,28,31,24,75,31,22,193
253,13,11,23,31,47,32,19,238
254,21,19,26,22,44,26,23,233
255,31,27,25,21,40,27,27,216
256,20,30,25,23,46,31,19,217
257,13,25,84,16,25,28,30,190
258,23,27,68,12,32,19,29,200
259,23,25,52,18,21,18,34,219
260,16,24,44,18,23,27,28,224
261,19,22,46,19,29,24,31,214
262,15,20,43,25,23,25,23,226
263,23,19,77,20,15,27,27,184
264,24,24,106,19,21,22,16,157
265,28,15,153,11,19,30,19,114
266,20,19,108,18,18,26,19,161
267,34,18,147,18,15,20,14,123
