iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,98,114,102,115,86,97,94,94
2,100,84,90,124,83,100,78,141
3,70,86,85,107,71,66,81,234
4,76,69,82,93,64,64,58,294
5,62,60,52,93,67,57,65,344
6,53,58,55,82,67,50,62,373
7,72,56,56,67,57,47,51,394
8,38,62,52,53,47,41,49,458
9,64,63,59,138,44,45,55,332
10,53,60,41,155,46,34,45,366
11,52,51,58,104,56,52,60,367
12,49,46,48,102,54,39,43,419
13,55,41,50,88,41,39,32,454
14,49,45,51,76,50,29,40,460
15,59,47,47,62,41,33,43,468
16,46,31,36,75,41,45,47,479
17,53,40,39,61,50,36,41,480
18,34,36,36,56,64,38,39,497
19,55,31,28,60,48,37,40,501
20,48,50,28,56,51,54,28,485
21,36,44,46,57,36,58,31,492
22,41,68,34,49,47,40,26,495
23,47,34,44,46,30,39,41,519
24,42,48,33,52,54,49,30,492
25,40,37,50,153,41,42,41,396
26,41,24,40,116,39,52,47,441
27,54,35,45,106,40,40,36,444
28,53,36,38,90,41,30,41,471
29,50,36,36,83,41,32,45,477
30,54,32,35,76,55,42,25,481
31,52,35,47,64,50,48,24,480
32,49,35,23,74,44,41,38,496
33,162,38,39,63,55,42,40,361
34,150,29,38,62,45,34,43,399
35,97,39,33,50,42,41,49,449
36,65,41,50,67,52,42,36,447
37,70,35,44,60,49,34,46,462
38,63,38,47,61,45,38,55,453
39,70,43,42,53,43,47,41,461
40,47,34,47,37,140,60,43,392
41,49,51,35,40,259,41,50,275
42,42,42,50,52,187,56,40,331
43,53,42,52,49,229,50,46,279
44,41,43,30,49,233,38,34,332
45,38,40,42,37,175,44,51,373
46,32,42,32,43,252,51,48,300
47,55,45,36,53,199,42,43,327
48,50,50,32,57,160,28,37,386
49,45,44,31,42,129,47,41,421
50,36,53,36,55,122,55,46,397
51,40,30,43,37,106,58,149,337
52,39,44,38,42,105,47,123,362
53,42,43,45,35,70,46,119,400
54,51,41,39,54,59,39,99,418
55,44,41,50,39,61,41,96,428
56,47,43,51,39,44,49,66,461
57,37,34,48,41,58,38,61,483
58,44,50,38,40,49,55,53,471
59,60,46,45,49,51,34,45,470
60,51,39,47,28,45,33,55,502
61,62,50,42,35,43,42,48,478
62,61,37,37,41,52,25,38,509
63,45,38,38,42,43,44,51,499
64,43,24,29,51,54,44,40,515
65,49,32,32,43,50,43,49,502
66,49,46,36,36,58,46,42,487
67,59,41,36,51,44,35,36,498
68,42,53,31,59,164,28,34,389
