iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,89,104,91,104,85,102,111,121,93
2,94,75,86,88,70,97,210,87,93
3,64,224,71,48,63,83,191,83,73
4,72,324,55,56,63,75,148,42,65
5,63,384,64,63,59,61,104,59,43
6,56,414,60,49,48,64,105,53,51
7,49,482,54,47,53,60,80,42,33
8,46,483,62,54,39,43,66,41,66
9,37,548,41,32,40,45,73,41,43
10,40,539,48,47,32,37,63,48,46
11,61,534,48,37,40,50,51,32,47
12,49,549,30,43,47,42,42,49,49
13,151,481,31,42,31,33,48,44,39
14,143,480,43,45,27,36,29,42,55
15,87,403,24,30,25,28,30,133,140
16,208,289,34,36,21,45,29,116,122
17,320,247,31,33,36,32,27,91,83
18,376,188,35,37,41,33,22,80,88
19,445,143,35,31,41,35,35,82,53
20,473,129,30,40,31,44,23,64,66
21,522,95,31,33,40,43,32,52,52
22,528,77,39,38,24,35,45,65,49
23,390,227,29,31,49,33,33,55,53
24,303,309,32,52,48,30,24,41,61
25,248,387,28,40,27,32,29,56,53
26,189,454,43,27,45,47,19,38,38
27,146,484,60,13,35,38,26,69,29
28,120,522,50,28,33,40,28,46,33
29,91,531,47,24,43,51,39,46,28
30,79,542,55,31,33,42,26,50,42
31,62,564,38,31,36,46,35,44,44
32,62,549,49,30,19,52,34,55,50
33,51,581,34,26,28,58,46,35,41
34,52,407,49,21,179,51,65,35,41
35,51,341,37,37,263,43,45,42,41
36,168,217,31,35,294,44,43,37,31
37,229,108,15,26,308,33,23,27,131
38,185,116,30,22,342,35,18,33,119
39,124,91,165,29,313,21,35,30,92
40,121,75,301,30,195,39,26,27,86
41,241,63,216,32,170,32,26,45,75
42,276,48,144,29,258,37,25,31,52
43,342,41,128,25,201,45,34,34,50
44,378,42,64,28,135,23,161,26,43
45,329,27,54,19,199,25,191,19,37
46,254,21,28,19,195,23,207,133,20
47,344,22,33,20,170,30,155,99,27
48,411,32,32,23,129,36,145,57,35
49,483,32,35,24,83,29,95,79,40
50,421,29,37,144,71,33,72,64,29
51,459,35,44,127,62,45,58,40,30
52,379,28,40,89,62,26,52,199,25
53,256,30,43,76,56,35,53,327,24
54,237,36,34,51,50,27,43,385,37
55,163,33,27,69,48,44,48,438,30
56,139,54,38,66,50,29,42,458,24
57,87,47,33,65,38,35,57,509,29
58,71,51,44,51,37,27,42,547,30
59,63,30,44,50,53,37,35,562,26
60,73,31,44,51,47,40,40,538,36
61,42,33,139,30,47,41,29,507,32
62,37,41,100,21,23,20,152,368,138
63,29,30,59,25,29,12,212,292,212
64,14,25,131,19,14,15,197,266,219
65,9,12,183,16,22,15,207,240,196
66,24,11,124,22,11,19,257,195,237
67,17,17,69,17,22,22,310,102,324
68,22,15,162,26,13,17,266,74,305
69,26,17,215,16,17,21,258,43,287
70,21,10,213,19,25,17,282,31,282
71,32,23,186,14,32,29,210,31,343
72,38,33,125,16,38,41,163,36,410
73,33,36,107,25,35,37,113,43,471
74,23,22,215,22,42,40,84,35,417
75,32,23,131,134,38,17,152,21,352
76,19,40,79,162,22,15,221,25,317
77,32,34,75,294,13,19,175,37,221
78,153,18,63,351,25,27,104,24,135
79,120,30,42,400,24,27,107,27,123
80,116,31,41,439,35,44,67,28,99
81,80,38,49,484,35,29,61,33,91
82,81,35,41,487,49,34,61,37,75
83,57,37,51,534,40,29,63,29,60
84,79,36,33,563,24,26,55,30,54
85,64,31,39,550,34,41,51,40,50
86,40,30,42,587,22,41,53,43,42
87,44,32,40,573,28,36,55,50,42
88,61,42,28,574,25,43,44,49,34
89,45,36,20,492,29,22,171,38,47
90,36,26,42,522,27,43,133,34,37
91,31,54,37,538,30,36,108,35,31
92,32,42,29,564,38,36,81,39,39
93,39,39,40,594,25,31,65,29,38
94,41,36,29,438,38,24,216,31,47
95,43,46,33,341,35,34,289,33,46
96,30,36,32,249,36,41,407,36,33
97,41,28,30,202,35,32,430,49,53
98,36,37,41,158,36,26,475,37,54
99,45,27,26,127,37,24,533,45,36
100,34,24,20,215,22,21,471,45,48
101,24,25,21,224,102,17,339,25,123
102,18,27,30,256,78,24,269,14,184
103,24,25,29,184,61,28,355,28,166
104,28,19,36,143,54,28,454,28,110
105,17,156,24,97,51,24,419,19,93
106,18,126,30,80,27,17,404,24,174
107,27,81,22,155,27,17,409,31,131
108,15,162,15,203,25,19,345,34,82
109,26,241,21,137,36,11,340,20,68
110,15,180,24,94,27,24,438,37,61
111,24,148,19,85,45,24,476,30,49
112,34,132,29,80,44,24,475,29,53
113,32,93,24,61,33,35,543,27,52
114,35,88,48,53,31,24,539,36,46
115,150,65,29,41,30,25,486,44,30
116,223,49,31,31,23,26,453,28,36
117,231,43,17,17,17,30,391,26,128
118,214,29,19,129,14,19,276,15,185
119,238,24,18,139,20,33,225,16,187
120,203,16,16,190,9,10,244,14,198
121,230,14,12,113,18,17,248,19,229
122,243,14,18,64,19,14,270,23,235
123,260,14,22,38,8,15,258,20,265
124,275,18,13,24,18,24,265,24,239
125,300,22,26,27,21,21,288,19,176
126,283,23,18,24,16,15,294,20,207
127,322,16,14,27,20,22,298,29,152
128,241,30,33,26,10,21,412,21,106
129,202,18,22,23,110,20,311,13,181
130,173,17,18,34,247,31,231,20,129
131,133,28,29,39,329,24,182,33,103
132,88,18,136,29,301,31,103,13,181
133,130,14,164,105,230,20,51,23,163
134,223,14,78,177,242,24,24,12,106
135,297,25,76,135,211,33,37,19,67
136,209,37,58,289,151,18,32,36,70
137,244,12,35,230,163,26,27,26,137
138,164,15,46,185,126,28,36,26,274
139,138,32,40,131,95,28,44,31,361
140,95,23,24,89,87,173,25,28,356
141,150,20,15,176,39,161,11,38,290
142,173,16,24,181,29,194,12,20,251
143,151,22,28,140,35,150,24,24,326
144,99,13,37,87,22,269,28,28,317
145,62,18,19,60,22,241,114,34,330
146,41,18,25,41,30,164,215,23,343
147,26,120,21,32,33,243,121,12,292
148,47,123,20,34,15,168,96,21,376
149,33,85,21,24,25,144,92,27,449
150,34,77,28,34,37,106,81,31,472
151,27,204,32,25,26,81,44,22,439
152,19,218,19,24,18,166,34,29,373
153,23,132,22,29,11,253,26,19,385
154,22,209,133,7,21,144,24,16,324
155,18,227,198,23,19,82,23,15,295
156,22,238,119,18,120,64,19,25,275
157,18,260,57,22,201,149,26,19,148
158,15,239,44,12,239,223,18,25,85
159,16,252,39,20,230,247,16,11,69
160,112,243,21,18,225,218,15,9,39
161,78,276,20,14,293,150,31,17,21
162,48,317,20,20,183,243,23,15,31
163,47,343,20,22,105,280,29,19,35
164,23,277,14,12,70,235,23,113,133
165,15,230,7,19,42,245,115,65,162
166,17,252,19,18,29,233,82,38,212
167,16,255,14,18,24,280,51,32,210
168,15,253,15,20,19,245,44,23,266
169,20,261,17,8,19,254,33,23,265
170,18,273,19,13,21,256,27,20,253
171,24,281,16,12,22,247,21,24,253
172,26,243,27,24,23,277,13,22,245
173,17,317,22,20,22,307,23,15,157
174,13,291,17,9,29,270,26,22,223
175,18,314,13,16,25,267,17,18,212
176,16,216,109,5,113,197,8,17,219
177,16,221,172,6,48,198,13,12,214
178,19,251,208,18,25,127,8,21,223
179,8,231,239,14,22,218,13,17,138
180,24,277,233,26,25,215,13,7,80
181,10,254,249,20,21,175,13,15,143
182,19,209,231,16,12,209,9,15,180
183,20,228,227,14,10,265,13,10,113
184,115,137,231,10,8,220,17,11,151
185,130,163,199,15,12,186,14,9,172
186,90,79,259,8,14,230,17,15,188
187,144,43,218,15,20,231,12,9,208
188,152,128,200,8,13,177,15,11,196
189,88,185,119,20,10,226,21,11,220
190,61,89,190,16,15,256,18,15,240
191,144,74,229,20,18,138,13,24,240
192,198,167,136,15,12,99,25,15,233
193,193,165,131,10,22,111,25,9,234
194,178,163,165,13,10,162,17,5,187
195,181,182,201,13,7,187,12,18,99
196,207,213,192,20,12,191,7,10,48
197,179,193,219,17,15,218,10,20,29
198,197,218,185,8,19,219,12,16,26
199,235,133,233,104,28,133,10,12,12
200,300,86,283,69,17,95,14,25,11
201,246,62,284,63,22,175,12,21,15
202,159,29,264,166,21,220,12,14,15
203,98,18,279,184,26,242,17,14,22
204,231,28,216,142,19,194,26,20,24
205,343,32,145,123,22,148,30,31,26
206,427,37,127,117,27,94,19,26,26
207,370,32,102,67,25,88,26,158,32
208,242,15,68,142,17,139,95,81,101
209,246,14,23,169,14,68,148,164,54
210,286,21,29,252,16,60,89,104,43
211,226,13,107,277,20,26,165,49,17
212,227,127,166,194,12,23,90,40,21
213,235,185,103,257,18,25,44,24,9
214,226,182,156,223,16,23,38,20,16
215,268,217,80,242,25,8,25,23,12
216,260,262,55,227,23,10,21,19,23
217,213,233,35,272,13,13,13,99,9
218,322,178,40,190,19,14,22,92,23
219,416,146,35,126,34,23,27,69,24
220,458,111,50,98,24,31,26,76,26
221,500,81,35,91,43,34,30,59,27
222,525,61,43,68,30,45,27,58,43
223,537,54,36,65,47,34,39,57,31
224,557,51,34,59,29,36,41,50,43
225,489,31,28,53,27,35,25,189,23
226,461,41,16,29,32,28,31,235,27
227,413,29,21,21,33,32,33,171,147
228,432,40,27,34,40,23,35,135,134
229,516,20,37,53,31,23,33,81,106
230,523,20,40,40,36,33,39,83,86
231,530,35,51,32,39,29,31,78,75
232,561,29,39,40,39,21,27,69,75
233,463,33,29,37,42,20,29,193,54
234,378,29,30,19,20,15,25,229,155
235,454,33,29,34,23,26,24,160,117
236,407,22,30,35,26,24,27,118,211
237,437,27,19,36,38,37,29,96,181
238,509,27,26,44,32,31,31,78,122
239,392,27,28,21,22,25,146,47,192
240,379,23,23,21,22,26,111,40,255
241,400,28,15,21,26,30,67,149,164
242,412,29,25,26,22,43,71,134,138
243,423,29,29,13,23,29,50,87,217
244,446,18,46,33,20,39,42,81,175
245,512,28,40,25,17,32,43,58,145
246,448,28,27,32,28,21,32,48,236
247,415,28,30,28,29,24,27,47,272
248,408,28,29,25,33,25,31,24,297
249,439,28,39,28,42,32,25,28,239
250,493,33,44,27,29,19,34,28,193
251,526,35,45,29,34,23,42,36,130
252,464,37,46,20,35,23,29,27,219
253,502,28,30,32,51,32,30,28,167
254,518,42,40,34,43,20,33,21,149
255,455,29,45,41,38,14,16,27,235
256,398,35,25,23,23,13,19,113,251
257,357,29,33,25,17,18,32,87,302
258,312,21,119,97,15,8,24,43,261
259,269,20,65,191,23,13,14,33,272
260,263,15,51,237,22,11,18,21,262
261,257,10,38,239,23,15,18,21,279
262,269,15,30,261,17,12,13,24,259
263,281,16,22,240,20,12,17,21,271
264,295,26,17,304,18,19,21,19,181
265,319,20,31,340,15,17,21,24,113
266,344,15,17,321,23,24,22,37,97
267,352,19,21,330,28,31,22,31,66
268,261,16,21,275,14,131,27,18,137
269,297,16,14,263,10,68,19,16,197
270,268,10,18,268,17,46,17,19,237
271,248,15,14,275,16,26,26,14,266
272,228,114,14,235,13,18,19,15,244
273,281,180,22,231,11,18,22,18,117
274,265,203,13,260,13,12,25,19,90
275,261,253,16,266,8,21,11,16,48
276,274,249,11,253,11,20,14,19,49
277,264,256,20,137,17,18,25,18,145
278,232,232,13,188,14,19,14,21,167
279,252,253,16,209,10,22,23,12,103
280,267,255,27,209,14,20,17,16,75
281,286,303,25,146,17,35,24,10,54
282,330,303,16,106,29,31,23,22,40
283,290,358,18,89,26,27,27,21,44
284,311,280,28,158,17,18,27,28,33
285,325,328,19,116,22,22,16,26,26
286,290,298,123,77,22,14,22,27,27
287,280,261,223,44,16,33,18,14,11
288,274,293,226,30,19,16,16,9,17
289,237,148,203,135,16,14,13,21,113
290,233,72,209,173,9,12,109,18,65
291,236,169,106,103,19,6,205,10,46
292,234,208,185,70,13,11,128,17,34
293,318,135,107,46,19,14,210,19,32
294,339,136,85,52,27,22,186,18,35
295,366,84,49,39,25,28,128,22,159
296,321,47,40,43,10,143,69,9,218
297,391,51,44,24,32,101,63,28,166
298,455,46,36,39,30,86,44,29,135
299,384,31,129,30,22,46,46,16,196
