iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,56,79,72,68,71,69,75
2,61,66,63,65,60,104,71
3,69,60,66,61,53,112,69
4,56,63,66,56,60,131,58
5,44,66,53,58,66,149,54
6,49,55,55,56,55,169,51
7,54,64,57,56,50,164,45
8,49,57,57,47,51,173,56
9,45,37,48,42,53,217,48
10,48,45,41,53,49,204,50
11,42,41,59,38,50,220,40
12,43,28,40,57,42,232,48
13,44,36,44,35,44,248,39
14,47,48,43,43,36,236,37
15,38,33,29,38,25,301,26
16,37,26,33,43,23,302,26
17,34,32,27,34,33,298,32
18,32,29,35,47,28,277,42
19,32,51,31,31,33,281,31
20,31,26,38,35,29,307,24
21,21,17,27,36,27,339,23
22,37,32,25,32,25,319,20
23,26,33,23,26,15,343,24
24,31,23,31,26,25,339,15
25,22,29,39,20,29,325,26
26,34,15,24,17,27,340,33
27,20,32,28,16,16,356,22
28,24,28,32,27,23,330,26
29,32,25,14,23,22,354,20
30,32,25,27,23,17,346,20
31,23,24,19,18,26,360,20
32,17,21,21,20,18,373,20
33,12,22,18,21,17,378,22
34,23,24,19,14,18,370,22
35,17,27,19,16,14,374,23
36,22,23,19,17,22,371,16
37,23,18,14,17,21,384,13
38,14,22,23,14,14,376,27
39,13,21,15,16,16,383,26
40,16,18,19,16,18,387,16
41,11,22,12,20,13,399,13
42,14,21,19,16,18,384,18
43,17,16,17,15,10,398,17
44,11,17,22,19,11,394,16
45,16,14,18,19,18,385,20
46,23,17,14,15,13,390,18
47,14,22,9,14,11,408,12
48,19,22,15,12,13,392,17
49,17,18,22,15,17,391,10
50,12,14,12,15,15,397,25
51,14,11,15,12,12,400,26
52,10,19,11,12,13,409,16
53,11,13,17,21,12,396,20
54,6,10,11,13,17,414,19
55,21,8,15,18,9,406,13
56,14,15,16,14,18,394,19
57,14,13,11,11,15,408,18
58,18,8,10,16,20,402,16
59,16,14,14,17,14,402,13
60,9,15,14,12,17,406,17
61,6,11,14,13,9,422,15
62,14,5,15,10,11,417,18
63,13,17,14,10,8,415,13
64,12,10,12,15,13,413,15
65,16,11,21,13,14,401,14
66,10,16,15,11,12,410,16
67,13,14,18,7,14,408,16
68,13,16,13,15,17,407,9
69,10,16,16,16,18,406,8
70,14,14,12,13,13,407,17
71,11,10,19,16,6,412,16
72,11,8,14,20,10,418,9
73,10,13,16,17,5,422,7
74,17,12,12,16,12,415,6
75,14,9,15,13,13,412,14
76,12,16,20,15,15,400,12
77,15,11,18,16,17,406,7
78,9,9,16,15,12,415,14
79,16,9,17,10,12,417,9
80,10,12,8,10,14,427,9
81,9,13,18,11,6,421,12
82,14,13,11,20,17,406,9
83,17,18,14,12,11,410,8
84,9,12,20,18,14,408,9
85,10,6,11,14,13,430,6
86,12,17,11,9,14,419,8
87,15,15,16,11,8,411,14
88,13,18,14,16,8,406,15
89,12,13,19,8,12,414,12
90,11,9,16,7,10,427,10
91,16,11,13,16,8,406,20
92,8,15,18,17,12,415,5
93,10,10,16,14,10,412,18
94,13,8,15,10,13,422,9
95,5,6,13,19,6,427,14
96,8,17,15,10,18,414,8
97,10,10,12,13,15,412,18
98,12,9,15,10,11,425,8
99,10,14,16,19,8,410,13
100,12,13,12,12,11,420,10
101,10,12,11,12,9,420,16
102,13,17,13,10,14,408,15
103,8,14,14,12,10,421,11
104,17,15,12,13,11,413,9
105,15,12,18,9,7,421,8
106,10,8,20,10,8,429,5
107,7,16,11,13,8,421,14
108,18,6,16,22,7,407,14
109,16,6,18,12,8,415,15
110,10,13,13,13,12,418,11
111,17,10,18,10,15,409,11
112,12,17,12,12,10,421,6
113,12,7,8,16,8,423,16
114,13,11,19,14,7,409,17
115,5,10,19,11,12,420,13
116,12,12,6,19,13,413,15
117,13,12,13,10,12,418,12
118,11,9,13,18,6,429,4
119,10,11,13,13,15,423,5
120,10,12,10,11,8,427,12
121,10,12,16,14,10,415,13
122,18,14,10,11,10,420,7
123,12,15,19,16,8,403,17
124,9,10,14,15,15,415,12
125,14,13,13,17,9,416,8
126,15,14,11,13,10,418,9
127,14,13,15,12,10,419,7
128,10,8,14,12,14,422,10
129,10,3,12,17,19,418,11
130,6,10,17,11,9,425,12
131,10,10,6,19,12,424,9
132,9,7,15,18,4,424,13
133,7,16,18,6,10,422,11
134,10,10,12,14,9,423,12
135,9,8,14,18,9,424,8
136,15,9,16,12,5,421,12
137,12,11,14,8,14,423,8
138,17,11,14,12,5,427,4
139,12,13,14,12,7,419,13
140,12,17,8,16,11,413,13
141,6,10,14,8,18,426,8
142,11,10,13,9,10,431,6
143,16,11,9,14,11,416,13
144,11,12,11,11,9,424,12
145,39,6,15,15,12,395,8
146,54,12,19,5,17,369,14
147,62,8,16,13,15,367,9
148,72,11,12,9,11,363,12
149,81,4,19,16,14,352,4
150,80,12,50,10,15,313,10
151,87,8,83,16,11,269,16
152,82,6,82,9,12,288,11
153,72,9,102,13,12,271,11
154,56,14,136,19,15,242,8
155,56,16,150,12,11,235,10
156,53,13,143,10,15,241,15
157,52,7,162,13,15,230,11
158,55,16,169,12,13,206,19
159,54,7,226,12,10,172,9
160,58,17,209,9,9,183,5
161,51,10,224,10,10,174,11
162,41,5,255,9,10,158,12
163,44,4,259,16,7,146,14
164,43,9,245,4,13,163,13
165,35,11,281,11,14,125,13
166,48,17,267,15,17,115,11
167,39,11,274,21,8,126,11
168,41,12,277,16,16,121,7
169,40,7,298,10,16,108,11
170,39,11,285,14,9,116,16
171,34,11,323,10,14,91,7
172,20,15,324,6,15,95,15
173,30,11,326,15,10,82,16
174,23,14,346,18,10,62,17
175,31,15,319,12,19,82,12
176,28,8,346,7,15,79,7
177,27,12,351,16,13,65,6
178,18,10,358,15,11,72,6
179,34,10,358,10,11,59,8
180,21,11,373,9,16,49,11
181,28,13,353,13,14,55,14
182,23,17,363,14,9,55,9
183,20,19,386,10,8,40,7
184,14,12,386,14,13,43,8
185,14,10,386,11,13,44,12
186,11,11,383,12,16,51,6
187,25,19,378,10,8,39,11
188,19,7,384,14,11,43,12
189,18,12,387,6,7,49,11
190,15,13,385,12,10,38,17
191,16,16,384,9,9,38,18
192,16,12,405,2,12,34,9
193,9,14,398,13,6,37,13
194,15,16,397,7,12,29,14
195,17,12,391,12,13,32,13
196,14,10,409,9,9,29,10
197,16,13,385,8,20,35,13
198,14,14,390,16,12,26,18
199,14,10,408,12,12,23,11
200,18,10,403,14,19,20,6
201,9,15,400,10,12,28,16
202,18,15,402,7,8,25,15
203,19,9,407,9,18,17,11
204,13,15,404,9,18,17,14
205,9,10,426,3,10,19,13
206,14,11,406,7,13,29,10
207,12,12,401,11,14,26,14
208,16,11,411,12,17,14,9
209,16,12,390,15,17,25,15
210,13,13,393,10,5,43,13
211,23,10,357,7,14,68,11
212,18,7,334,18,17,84,12
213,12,10,340,9,12,92,15
214,16,9,298,12,12,124,19
215,15,15,283,10,7,149,11
216,14,16,255,7,11,178,9
217,18,10,292,11,7,142,10
218,9,12,293,12,10,136,18
219,18,11,288,13,8,143,9
220,11,8,315,18,7,123,8
221,12,14,309,20,13,110,12
222,18,16,281,10,13,139,13
223,18,13,266,10,14,149,20
224,6,8,246,13,12,193,12
225,16,18,250,12,13,175,6
226,10,9,233,7,20,204,7
227,7,11,223,14,14,207,14
228,11,7,213,6,7,236,10
229,21,16,180,17,15,231,10
230,11,16,181,11,17,242,12
231,9,10,204,12,11,239,5
232,7,10,181,14,16,250,12
233,9,13,149,6,18,285,10
234,8,11,139,15,14,292,11
235,9,15,135,8,17,288,18
236,13,20,124,10,16,296,11
237,7,17,119,14,3,318,12
238,13,14,117,12,12,311,11
239,10,9,103,16,10,333,9
240,2,10,115,20,7,325,11
241,10,9,103,11,12,332,13
242,6,11,103,6,11,342,11
243,16,9,81,15,9,337,23
244,4,14,99,12,10,340,11
245,10,14,85,12,10,344,15
246,5,12,77,9,13,362,12
247,4,19,78,9,20,343,17
248,15,8,71,15,8,363,10
249,12,10,56,14,16,374,8
250,16,8,67,12,13,366,8
251,10,14,66,12,6,363,19
252,14,15,56,11,16,367,11
253,10,11,53,7,11,389,9
254,13,10,61,27,10,359,10
255,9,22,43,39,11,359,7
256,10,10,49,68,12,326,15
257,17,15,38,84,4,321,11
258,6,10,41,104,10,300,19
259,7,14,43,128,10,276,12
260,16,13,41,152,15,239,14
261,12,14,44,151,16,242,11
262,13,11,46,192,7,210,11
263,10,11,28,194,12,221,14
264,11,13,33,196,7,219,11
265,12,9,27,209,14,209,10
266,9,13,34,203,9,203,19
267,6,13,39,156,12,252,12
268,10,16,23,190,7,229,15
269,6,10,31,189,12,233,9
270,11,17,35,150,13,253,11
271,10,6,27,162,7,267,11
272,10,25,27,139,11,267,11
273,17,14,32,139,6,269,13
274,9,7,22,118,10,315,9
275,8,18,23,128,9,294,10
276,7,14,22,116,14,312,5
277,16,16,27,120,14,282,15
278,15,7,26,115,8,308,11
279,6,9,25,104,6,327,13
280,12,8,29,82,16,329,14
