iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,75,77,57,78,74,63,66
2,56,60,84,69,61,92,68
3,70,79,54,67,61,99,60
4,50,67,68,48,57,133,67
5,52,50,56,64,52,161,55
6,62,49,61,61,55,164,38
7,48,46,55,51,59,177,54
8,59,56,39,44,49,189,54
9,58,45,47,51,53,186,50
10,44,44,53,50,38,218,43
11,40,49,35,37,56,221,52
12,32,37,43,39,48,254,37
13,42,43,44,49,41,239,32
14,31,46,39,28,36,277,33
15,38,43,28,35,27,292,27
16,40,47,37,31,27,268,40
17,28,32,45,33,28,294,30
18,30,32,36,30,35,306,21
19,32,26,45,37,25,299,26
20,27,34,77,25,29,275,23
21,26,25,95,24,25,261,34
22,23,20,117,31,26,251,22
23,26,35,138,20,28,223,20
24,32,29,142,18,24,215,30
25,25,26,162,24,23,193,37
26,27,19,180,24,19,191,30
27,23,25,190,19,27,179,27
28,21,31,230,17,14,152,25
29,25,20,216,22,19,158,30
30,21,28,238,26,20,142,15
31,20,18,260,23,21,132,16
32,25,34,243,31,20,118,19
33,18,15,272,25,14,124,22
34,19,26,296,22,12,93,22
35,27,21,267,23,22,108,22
36,16,27,279,11,19,116,22
37,18,20,278,24,23,105,22
38,19,52,266,16,16,96,25
39,12,51,296,16,17,80,18
40,16,40,307,15,21,79,12
41,17,35,310,14,17,79,18
42,14,32,304,17,19,80,24
43,21,34,325,15,23,60,12
44,11,35,319,16,18,64,27
45,16,34,337,16,17,58,12
46,16,30,343,18,16,46,21
47,15,29,351,13,15,51,16
48,18,29,350,17,21,43,12
49,14,26,352,13,14,56,15
50,14,26,368,8,13,44,17
51,19,21,362,18,19,40,11
52,14,18,377,11,15,42,13
53,11,27,368,6,15,50,13
54,14,26,348,12,17,54,19
55,17,21,370,15,11,44,12
56,14,27,383,11,13,28,14
57,17,25,375,17,12,34,10
58,11,29,388,11,11,23,17
59,13,23,373,15,19,34,13
60,18,21,376,19,13,32,11
61,40,22,362,14,12,23,17
62,59,16,350,19,6,30,10
63,66,17,325,8,13,45,16
64,63,16,305,11,12,75,8
65,58,16,298,12,10,87,9
66,80,15,269,9,11,94,12
67,62,18,268,15,7,109,11
68,57,13,238,13,9,146,14
69,63,13,239,9,17,136,13
70,52,8,224,21,5,166,14
71,46,10,211,9,18,178,18
72,53,15,190,12,7,198,15
73,49,13,176,14,14,203,21
74,54,13,170,14,14,209,16
75,47,12,160,12,13,230,16
76,36,13,170,10,9,242,10
77,58,10,143,7,13,245,14
78,56,8,137,12,11,249,17
79,42,10,133,10,7,278,10
80,29,15,137,10,6,282,11
81,36,12,116,10,10,291,15
82,26,18,104,14,14,301,13
83,39,18,94,9,7,308,15
84,30,8,90,14,13,324,11
85,29,12,91,13,16,312,17
86,20,7,82,9,11,346,15
87,27,21,88,7,16,324,7
88,31,13,82,15,8,328,13
89,24,16,81,12,13,333,11
90,35,11,62,10,12,356,4
91,33,13,63,11,14,341,15
92,30,17,62,6,12,349,14
93,20,10,59,10,11,366,14
94,20,12,57,4,11,371,15
95,20,16,60,13,12,357,12
96,22,15,62,10,13,355,13
97,19,10,64,8,5,368,16
98,22,11,48,14,9,376,10
99,15,18,46,11,11,378,11
100,23,18,43,11,13,372,10
101,28,10,38,17,11,368,18
102,17,19,35,10,11,385,13
103,20,16,36,5,3,402,8
104,18,13,45,14,13,375,12
105,18,12,35,14,18,376,17
106,21,10,28,17,9,389,16
107,21,16,30,8,10,395,10
108,12,18,22,10,13,402,13
109,15,12,27,12,10,406,8
110,23,9,37,12,12,389,8
111,17,16,25,13,11,398,10
112,14,18,18,11,11,409,9
113,21,14,35,13,9,384,14
114,15,17,22,11,10,402,13
