iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,80,72,74,64,70,62,68
2,77,70,61,70,57,87,68
3,65,58,79,58,75,94,61
4,50,55,67,61,59,132,66
5,56,56,53,62,53,149,61
6,51,53,65,64,53,159,45
7,53,57,54,47,64,165,50
8,47,41,54,51,54,194,49
9,45,52,51,44,42,217,39
10,47,54,40,42,43,216,48
11,38,38,37,47,47,233,50
12,33,44,37,44,39,258,35
13,39,47,46,46,46,234,32
14,38,29,39,44,31,272,37
15,39,37,37,43,27,277,30
16,36,33,43,34,27,279,38
17,34,36,30,31,22,308,29
18,24,34,33,35,32,306,26
19,32,28,36,52,32,280,30
20,28,39,27,31,30,307,28
21,26,32,28,37,22,318,27
22,19,33,31,27,29,322,29
23,31,26,28,29,19,323,34
24,33,30,26,29,26,317,29
25,23,28,24,26,18,343,28
26,27,27,19,14,26,365,12
27,27,19,24,27,22,348,23
28,26,15,31,20,27,350,21
29,29,18,18,16,22,370,17
30,14,22,35,29,21,350,19
31,23,24,22,15,16,361,29
32,20,24,23,21,30,356,16
33,20,25,16,25,19,372,13
34,19,24,20,17,18,370,22
35,19,22,13,17,27,368,24
36,19,17,16,15,28,376,19
37,17,19,23,10,20,382,19
38,15,28,13,20,17,382,15
39,10,21,19,15,20,387,18
40,22,20,15,18,15,381,19
41,15,16,15,14,16,398,16
42,13,11,18,15,18,406,9
43,16,27,16,14,20,384,13
44,13,14,10,17,18,401,17
45,12,18,15,14,14,400,17
46,18,21,21,7,12,402,9
47,11,14,12,17,14,402,20
48,22,17,25,12,14,385,15
49,11,15,14,16,14,402,18
50,14,19,11,17,16,393,20
51,16,8,15,13,16,403,19
52,19,11,18,13,17,401,11
53,20,13,13,19,15,395,15
54,11,10,16,16,15,404,18
55,12,16,23,6,16,406,11
56,15,20,14,16,24,390,11
57,9,9,8,10,14,431,9
58,17,16,19,10,16,386,26
59,10,21,12,10,11,413,13
60,14,11,14,11,11,416,13
61,15,14,14,11,13,410,13
62,10,11,19,7,11,424,8
63,17,17,14,16,15,398,13
64,8,17,13,17,15,408,12
65,19,13,13,12,10,408,15
66,9,12,14,16,19,412,8
67,18,14,14,12,14,411,7
68,22,12,9,10,12,411,14
69,17,7,11,13,17,407,18
70,10,10,18,11,13,419,9
71,15,12,16,6,10,420,11
72,6,14,18,13,4,426,9
73,10,10,10,12,8,420,20
74,15,11,7,19,17,406,15
75,11,14,12,17,9,413,14
76,9,11,12,9,10,419,20
77,11,9,12,9,9,433,7
78,11,14,7,5,9,431,13
79,10,11,10,6,11,429,13
80,18,15,14,15,8,406,14
81,13,15,10,12,11,422,7
82,13,13,6,12,14,418,14
83,11,9,16,10,11,421,12
84,7,14,17,13,8,421,10
85,8,19,13,7,11,416,16
86,14,13,8,7,9,427,12
87,7,14,9,10,9,426,15
88,12,15,15,6,10,419,13
89,14,13,10,6,15,417,15
90,13,11,14,5,10,424,13
91,11,15,7,12,10,425,10
92,15,10,11,15,20,409,10
93,15,16,10,14,12,409,14
94,14,15,15,17,9,408,12
95,12,12,9,16,13,418,10
96,16,12,9,12,17,409,15
97,15,14,8,13,13,421,6
98,12,12,11,15,10,417,13
99,11,13,7,12,8,423,16
100,13,9,17,21,6,409,15
101,14,36,16,16,17,379,12
102,16,57,16,16,19,355,11
103,26,58,10,16,10,353,17
104,69,50,8,11,14,322,16
105,90,60,11,14,9,297,9
106,97,58,14,12,14,284,11
107,125,45,8,13,10,274,15
108,160,42,17,7,9,239,16
109,167,33,12,15,7,247,9
110,180,44,11,17,16,215,7
111,195,32,11,14,11,218,9
112,203,36,8,7,7,216,13
113,209,41,11,11,18,192,8
114,217,31,12,8,13,193,16
115,231,27,15,12,10,184,11
116,258,37,8,7,14,155,11
117,266,37,14,7,13,134,19
118,261,21,12,10,18,151,17
119,271,26,15,11,14,138,15
120,295,21,13,18,17,114,12
121,283,26,27,7,4,127,16
122,282,24,23,9,8,133,11
123,306,17,23,13,14,109,8
124,292,26,18,8,10,114,22
125,305,23,28,10,17,95,12
126,322,14,21,8,15,94,16
127,313,24,20,13,15,92,13
128,327,18,17,5,13,97,13
129,336,17,24,11,14,79,9
130,327,18,22,11,14,84,14
131,326,20,12,12,14,98,8
132,306,16,18,10,16,108,16
133,306,13,19,6,16,118,12
134,284,19,24,5,9,133,16
135,263,23,19,13,5,156,11
136,249,15,14,8,14,179,11
137,230,13,10,19,10,196,12
138,221,17,10,12,11,206,13
139,196,20,18,10,19,222,5
140,193,14,16,13,17,226,11
141,178,23,18,12,20,226,13
142,184,20,18,9,12,237,10
143,173,16,18,9,20,244,10
144,144,18,8,7,13,291,9
145,160,14,13,11,13,269,10
146,137,16,12,12,10,293,10
147,127,13,16,13,6,302,13
148,121,23,9,16,15,297,9
149,128,16,12,11,16,299,8
150,106,16,6,17,10,319,16
151,105,14,17,9,14,318,13
152,115,15,12,12,13,308,15
153,106,19,18,15,13,308,11
154,82,10,11,16,17,340,14
155,100,14,13,9,12,332,10
156,85,12,19,6,13,346,9
157,80,20,12,13,15,340,10
158,69,18,15,20,8,348,12
159,66,9,9,16,12,361,17
160,72,9,13,8,9,368,11
161,68,17,17,11,10,357,10
162,71,18,10,8,11,357,15
163,56,15,11,10,7,386,5
164,47,16,18,15,11,376,7
165,35,16,10,13,13,394,9
166,49,9,15,15,13,378,11
167,58,12,15,10,5,381,9
168,36,12,13,12,13,396,8
169,47,10,21,16,9,377,10
170,36,11,8,18,14,395,8
171,48,16,15,14,12,378,7
172,43,22,19,12,10,377,7
173,31,24,16,18,11,378,12
174,38,27,12,12,17,379,5
175,41,16,6,17,9,387,14
176,38,11,6,10,8,406,11
177,29,22,12,15,12,388,12
178,28,16,8,13,18,399,8
179,36,22,9,10,10,387,16
180,38,16,11,11,11,388,15
181,32,17,8,10,10,399,14
182,31,13,14,7,16,400,9
183,23,14,9,7,14,410,13
184,16,16,17,13,6,406,16
185,27,13,6,12,13,401,18
186,21,12,11,5,13,415,13
187,26,14,18,11,8,393,20
188,23,15,11,9,8,403,21
189,10,19,17,11,12,403,18
190,27,10,16,10,8,408,11
191,22,5,10,13,14,417,9
192,20,14,14,10,8,409,15
193,15,15,7,9,13,420,11
194,14,14,15,12,15,405,15
195,14,9,14,11,6,424,12
196,16,8,10,13,14,417,12
197,15,12,11,9,12,408,23
198,15,17,14,5,9,416,14
199,12,11,18,13,8,411,17
200,11,11,17,5,10,422,14
201,16,12,16,9,9,416,12
202,13,8,13,10,8,424,14
203,17,7,12,9,12,421,12
204,16,16,14,10,8,415,11
205,14,14,21,7,10,415,9
206,12,10,9,11,14,412,22
207,16,12,10,10,10,423,9
208,13,14,15,7,11,415,15
209,15,15,15,12,7,417,9
210,18,15,12,11,13,412,9
211,7,10,15,9,9,429,11
212,19,10,14,10,8,420,9
213,15,12,17,13,13,401,19
214,10,9,15,15,6,423,12
215,19,21,14,10,7,411,8
216,16,10,11,13,11,419,10
217,15,11,23,13,11,402,15
218,12,10,22,10,17,411,8
219,15,15,19,14,9,401,17
220,12,20,13,6,12,420,7
221,17,12,13,11,13,411,13
222,14,10,15,9,6,429,7
223,18,15,14,8,11,414,10
224,16,11,17,10,7,422,7
225,11,12,10,6,10,430,11
226,13,18,15,13,15,403,13
227,14,15,12,13,12,409,15
228,10,33,9,22,11,384,21
229,11,49,16,14,12,376,12
230,16,81,13,7,8,356,9
231,20,102,12,12,25,307,12
232,11,126,10,11,15,302,15
233,14,121,15,16,13,304,7
234,11,150,14,17,15,271,12
235,10,174,14,10,10,258,14
236,11,176,10,5,12,262,14
237,13,173,13,24,11,243,13
238,11,174,12,60,9,217,7
239,10,176,14,68,9,197,16
240,19,153,11,88,11,198,10
241,13,168,11,96,13,172,17
242,13,142,13,129,9,179,5
243,16,134,13,154,11,151,11
244,10,128,8,171,13,150,10
245,10,101,10,182,17,158,12
246,15,111,12,197,14,136,5
247,8,110,9,215,7,129,12
248,9,91,11,230,14,125,10
249,18,82,8,213,15,139,15
250,16,86,10,214,9,148,7
251,15,71,14,188,17,167,18
252,11,85,7,187,13,179,8
253,10,76,5,166,8,210,15
254,7,52,6,189,15,203,18
255,8,53,7,164,13,235,10
256,10,64,16,158,18,216,8
257,13,63,11,129,14,252,8
258,17,48,11,139,15,252,8
259,13,69,6,113,19,260,10
260,11,62,9,117,15,265,11
261,18,48,10,119,10,272,13
