iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,67,73,65,61,60,76,88
2,63,57,72,73,64,95,66
3,53,57,67,67,68,116,62
4,71,49,57,66,65,116,66
5,56,47,72,48,59,158,50
6,62,61,40,48,56,168,55
7,50,58,54,53,65,163,47
8,50,41,56,55,51,184,53
9,48,49,46,45,48,220,34
10,64,47,42,34,43,226,34
11,34,37,42,49,45,247,36
12,44,34,41,42,45,241,43
13,43,29,39,52,42,242,43
14,34,39,41,36,40,257,43
15,26,42,38,33,32,278,41
16,38,33,30,46,27,279,37
17,26,31,30,24,34,318,27
18,35,33,32,22,42,295,31
19,28,37,26,27,31,314,27
20,27,31,24,34,30,318,26
21,30,26,30,27,23,318,36
22,23,24,31,34,25,321,32
23,30,28,31,26,25,324,26
24,28,32,31,30,22,320,27
25,21,32,31,31,20,317,38
26,19,21,28,21,23,346,32
27,26,26,28,27,12,352,19
28,19,22,29,29,24,344,23
29,13,25,23,18,21,368,22
30,26,14,20,27,23,356,24
31,19,20,18,23,24,369,17
32,16,25,21,23,17,372,16
33,18,18,17,13,22,382,20
34,18,22,22,21,16,370,21
35,17,19,23,18,17,371,25
36,15,22,16,16,20,378,23
37,16,16,14,19,17,390,18
38,17,21,20,17,17,380,18
39,16,18,25,13,25,380,13
40,14,15,14,32,15,372,28
41,8,24,13,25,20,383,17
42,12,16,16,14,20,396,16
43,15,19,7,20,5,414,10
44,23,14,18,20,15,391,9
45,12,25,11,18,16,391,17
46,21,19,18,21,14,386,11
47,16,15,25,21,15,382,16
48,21,15,12,20,11,400,11
49,23,18,19,10,9,400,11
50,16,22,17,16,8,397,14
51,14,13,17,15,10,408,13
52,14,12,10,16,16,407,15
53,15,13,13,31,7,392,19
54,20,13,13,17,10,407,10
55,15,8,12,17,11,406,21
56,22,7,9,14,11,415,12
57,16,9,8,16,10,424,7
58,15,13,8,16,9,413,16
59,6,16,15,13,19,407,14
60,13,19,15,13,10,400,20
61,6,10,12,15,7,427,13
62,8,9,23,16,11,407,16
63,13,12,8,10,14,420,13
64,13,13,7,17,9,424,7
65,8,13,12,19,12,413,13
66,16,13,10,12,13,417,9
67,8,13,7,16,12,419,15
68,7,17,9,12,16,422,7
69,10,9,15,18,16,417,5
70,11,8,14,15,11,421,10
71,12,10,18,16,10,408,16
72,9,12,11,13,10,425,10
73,6,12,22,12,19,406,13
74,13,9,12,10,13,422,11
75,13,15,11,16,11,413,11
76,10,12,11,17,12,416,12
77,10,14,40,15,8,393,10
78,10,13,47,23,14,374,9
79,13,9,82,12,6,359,9
80,10,15,86,18,6,337,18
81,13,9,118,14,10,314,12
82,10,18,141,11,16,281,13
83,9,9,160,14,7,281,10
84,8,10,153,14,11,279,15
85,11,6,172,8,9,269,15
86,12,5,198,20,12,230,13
87,12,13,214,15,15,203,18
88,9,7,233,18,9,205,9
89,10,13,244,12,11,188,12
90,13,8,225,20,9,201,14
91,13,12,253,20,13,172,7
92,12,13,246,12,19,171,17
93,14,14,262,19,11,157,13
94,9,13,283,9,9,152,15
95,6,10,301,13,11,129,20
96,15,8,293,15,10,139,10
97,6,13,305,14,11,130,11
98,13,15,304,14,12,122,10
99,10,9,338,17,9,94,13
100,10,12,328,9,16,105,10
101,17,10,308,13,11,120,11
102,14,9,324,15,16,99,13
103,10,11,355,10,9,86,9
104,8,12,348,8,14,89,11
105,11,8,354,10,10,89,8
106,12,6,352,11,15,81,13
107,14,12,346,16,9,82,11
108,13,14,355,10,10,75,13
109,9,11,368,14,9,71,8
110,14,8,363,22,13,60,10
111,10,12,383,12,12,54,7
112,16,12,388,10,3,52,9
113,12,8,365,19,15,59,12
114,19,7,380,17,9,40,18
115,10,10,373,18,14,52,13
116,13,14,374,19,15,49,6
117,12,20,384,12,12,44,6
118,11,5,405,16,6,36,11
119,14,5,387,15,9,46,14
120,11,12,388,10,8,47,14
121,14,9,410,13,7,31,6
122,8,6,400,11,11,42,12
123,16,6,406,9,8,37,8
124,13,11,386,17,12,35,16
125,9,16,407,11,7,31,9
126,11,8,394,14,18,33,12
127,10,16,401,16,8,24,15
128,15,13,388,22,9,29,14
129,15,10,398,10,12,35,10
130,17,7,407,17,7,23,12
131,14,12,413,11,10,24,6
132,16,8,407,10,17,18,14
133,10,10,406,16,12,29,7
134,14,10,403,10,15,30,8
135,15,13,407,10,7,23,15
136,24,12,401,17,7,21,8
137,13,9,379,12,9,56,12
138,14,14,381,19,9,50,3
139,12,11,331,7,12,103,14
140,5,5,340,12,9,108,11
141,13,13,286,16,8,143,11
142,13,17,277,12,12,150,9
143,13,11,256,9,15,176,10
144,12,14,258,8,9,180,9
145,18,8,246,13,12,181,12
146,15,11,219,10,11,214,10
147,16,6,208,7,17,220,16
148,8,14,200,10,10,233,15
149,5,4,186,13,13,262,7
150,20,11,181,20,13,235,10
151,13,11,184,17,13,238,14
152,11,9,162,11,18,266,13
153,13,13,155,11,10,276,12
154,13,10,134,10,13,300,10
155,13,13,142,13,11,288,10
156,8,15,118,4,11,323,11
157,12,15,156,12,5,283,7
158,3,14,127,12,15,310,9
159,10,14,105,13,11,326,11
160,8,6,104,12,11,335,14
161,13,10,99,14,11,334,9
162,14,8,90,14,21,328,15
163,12,10,79,11,15,351,12
