iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,54,52,46,43,48,63,49,44,51
2,46,68,64,52,48,59,41,39,33
3,64,44,49,60,47,39,52,46,49
4,55,57,59,50,37,48,48,39,57
5,75,49,68,51,48,35,38,51,35
6,50,47,107,33,46,40,44,43,40
7,56,38,106,40,32,44,42,48,44
8,38,52,110,42,36,37,43,50,42
9,48,66,92,45,37,29,62,35,36
10,38,52,113,26,45,48,53,31,44
11,30,55,109,33,41,57,59,33,33
12,49,49,128,38,40,39,42,30,35
13,46,46,108,35,38,56,45,31,45
14,24,50,127,33,48,41,49,28,50
15,38,51,101,43,48,42,53,36,38
16,35,41,100,35,58,56,59,27,39
17,34,32,126,31,47,54,40,29,57
18,36,28,101,33,50,68,64,26,44
19,34,26,98,39,57,62,53,35,46
20,20,27,106,41,44,66,59,45,42
21,49,37,96,51,35,54,51,41,36
22,48,36,98,42,35,51,43,50,47
23,68,28,89,39,51,52,38,34,51
24,53,32,104,46,42,37,33,36,67
25,49,25,93,62,36,46,34,31,74
26,51,24,95,64,47,36,33,32,68
27,65,23,95,49,54,30,46,23,65
28,58,35,79,63,54,25,48,26,62
29,54,53,84,72,37,33,44,26,47
30,84,55,83,73,31,35,32,13,44
31,80,61,96,39,29,37,37,25,46
32,81,68,88,50,27,32,31,32,41
33,85,83,86,73,22,22,28,18,33
34,73,74,89,72,18,28,26,17,53
35,76,82,86,52,20,24,22,44,44
36,89,75,84,53,14,30,20,48,37
37,74,71,88,63,13,29,25,60,27
38,87,78,78,65,22,23,21,41,35
39,81,78,66,59,26,29,25,42,44
40,88,86,66,47,18,42,23,39,41
41,66,73,83,40,27,49,27,33,52
42,52,90,71,33,20,56,22,50,56
43,55,84,67,49,22,70,18,44,41
44,50,100,68,47,22,63,21,40,39
45,44,98,71,52,25,63,16,39,42
46,43,83,71,66,16,48,22,42,59
47,44,90,77,75,22,46,29,30,37
48,50,82,82,68,13,38,20,29,68
49,50,86,72,59,32,36,22,47,46
50,68,91,66,67,31,37,18,42,30
51,72,77,72,77,27,24,20,52,29
52,60,81,67,89,34,26,24,45,24
53,70,71,79,75,28,22,15,70,20
54,75,79,79,73,22,14,31,40,37
55,62,74,96,70,26,22,14,41,45
56,79,64,62,77,16,22,23,63,44
57,40,82,78,81,16,26,27,54,46
58,66,63,82,80,21,25,16,58,39
59,63,63,76,84,36,14,21,68,25
60,53,50,85,71,37,30,18,79,27
61,73,50,92,82,23,21,26,55,28
62,54,45,88,100,27,28,33,45,30
63,70,46,91,64,28,22,27,50,52
64,81,45,79,77,24,21,28,32,63
65,71,48,84,82,24,32,16,29,64
66,65,65,91,62,23,21,17,36,70
67,62,63,83,66,22,19,30,30,75
68,55,75,100,56,16,24,19,26,79
69,36,75,97,41,34,29,23,30,85
70,35,78,91,59,40,25,27,33,62
71,45,68,89,62,34,25,21,38,68
72,51,66,94,52,42,25,26,21,73
73,45,64,95,51,50,38,19,25,63
74,57,64,88,48,55,20,20,33,65
75,51,59,86,52,72,21,25,30,54
76,42,79,96,60,67,26,16,23,41
77,76,62,97,71,34,31,27,18,34
78,79,75,92,66,32,24,26,26,30
79,69,78,93,81,36,29,22,17,25
80,88,59,83,84,24,25,21,22,44
81,87,65,78,70,35,22,14,34,45
82,75,75,89,65,31,16,14,43,42
83,74,57,83,79,25,23,31,45,33
84,87,63,72,82,23,21,17,45,40
85,81,44,83,67,34,24,20,49,48
86,87,49,83,80,27,21,22,39,42
87,77,51,93,89,23,21,28,38,30
88,67,61,86,94,18,14,23,33,54
89,69,71,89,81,25,18,22,40,35
90,80,57,86,80,22,23,16,49,37
91,73,47,75,88,26,31,21,43,46
92,90,50,101,68,22,17,20,57,25
93,85,53,92,71,22,30,23,51,23
94,85,60,101,68,16,31,14,47,28
95,93,54,76,61,27,29,24,39,47
96,77,54,85,70,22,22,20,40,60
97,90,49,91,51,27,30,22,36,54
98,67,58,92,74,40,21,21,31,46
99,66,81,87,62,18,24,21,30,61
100,64,52,89,85,24,22,21,27,66
101,58,62,96,68,18,24,17,40,67
102,51,68,102,48,25,23,27,28,78
103,74,65,75,72,19,28,20,23,74
104,45,90,90,59,22,29,21,21,73
105,55,56,99,76,25,30,26,21,62
106,57,51,106,85,22,21,17,25,66
107,46,65,95,84,26,29,26,18,61
108,47,75,91,81,29,33,22,15,57
109,64,70,90,101,20,27,24,15,39
110,59,69,89,89,28,36,16,29,35
111,61,75,97,91,20,28,23,15,40
112,77,78,86,103,16,18,22,20,30
113,78,70,88,94,18,31,20,23,28
114,72,58,86,95,27,35,26,17,34
115,74,43,93,76,37,18,36,27,46
116,81,50,95,64,26,26,48,29,31
117,79,54,88,46,31,32,48,30,42
118,100,73,74,50,34,23,28,25,43
119,61,78,103,45,20,28,23,32,60
120,73,79,81,38,26,22,32,34,65
121,79,96,83,37,28,12,23,29,63
122,76,87,87,39,21,21,29,23,67
123,70,86,93,29,21,18,40,24,69
124,72,61,96,48,19,22,22,22,88
125,72,51,107,47,23,25,31,28,66
126,65,62,96,67,25,24,20,18,73
127,51,84,96,65,29,26,18,18,63
128,57,74,113,60,27,23,22,18,56
129,53,75,96,70,27,44,19,25,41
130,61,68,95,64,22,38,21,19,62
131,62,55,93,76,27,41,23,23,50
132,76,51,89,65,24,35,33,24,53
133,83,48,91,66,26,32,25,23,56
134,83,50,87,68,30,27,23,16,66
135,78,57,101,43,24,29,44,21,53
136,82,75,92,46,29,26,33,17,50
137,79,72,78,51,16,27,37,31,59
138,81,77,88,34,24,20,46,28,52
139,103,70,83,40,23,24,34,18,55
140,96,70,84,45,28,23,27,22,55
141,85,60,84,45,41,21,35,17,62
142,81,75,103,43,23,16,39,19,51
143,78,69,94,53,28,20,31,26,51
144,76,68,93,60,32,24,29,18,50
145,73,90,89,53,26,15,23,20,61
146,69,78,80,67,26,20,22,20,68
147,84,64,91,55,26,18,23,25,64
148,79,86,85,47,26,22,18,22,65
149,73,82,79,51,21,15,29,24,76
150,75,99,86,35,31,18,20,20,66
151,74,83,85,34,25,34,28,22,65
152,52,98,95,31,26,28,25,34,61
