iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,102,99,103,89,98,109,100,96,104
2,106,109,100,87,93,94,98,118,95
3,98,89,87,86,78,82,104,178,98
4,100,91,91,75,75,95,105,184,84
5,75,95,78,96,93,79,85,212,87
6,80,99,80,79,84,80,88,227,83
7,87,80,73,87,68,66,85,255,99
8,86,68,80,89,71,79,74,271,82
9,72,90,83,59,65,71,86,298,76
10,71,74,83,62,65,77,66,333,69
11,68,81,74,66,73,91,73,313,61
12,69,57,68,59,68,70,72,355,82
13,75,50,50,75,64,73,82,372,59
14,72,58,65,47,56,82,66,390,64
15,81,63,69,64,47,52,55,398,71
16,63,98,47,48,56,66,55,405,62
17,55,133,63,59,45,56,64,363,62
18,56,168,63,64,61,56,48,338,46
19,48,170,57,50,86,48,54,337,50
20,44,162,55,55,99,54,64,313,54
21,44,189,58,50,87,53,50,314,55
22,50,230,50,33,76,53,70,285,53
23,42,260,44,44,63,51,74,275,47
24,37,284,43,36,76,44,84,242,54
25,53,303,41,34,82,45,66,239,37
26,47,294,50,41,54,39,105,232,38
27,46,315,35,32,72,30,131,202,37
28,32,318,37,25,103,26,148,183,28
29,37,284,28,32,94,33,159,192,41
30,36,256,34,36,91,26,186,181,54
31,33,228,30,37,88,25,213,155,91
32,22,246,22,29,106,46,191,145,93
33,37,205,23,23,115,85,212,127,73
34,83,165,16,57,86,67,209,119,98
35,112,161,10,41,62,73,219,106,116
36,140,171,9,28,64,64,212,111,101
37,138,150,21,70,50,51,241,85,94
38,148,131,15,87,41,30,213,123,112
39,154,110,13,123,25,34,207,138,96
40,169,125,12,78,28,26,214,135,113
41,188,138,11,84,22,26,192,115,124
42,159,161,12,68,25,21,206,150,98
43,187,160,7,61,16,20,192,151,106
44,187,176,8,65,15,8,183,147,111
45,224,150,10,35,11,16,179,127,148
46,205,185,6,39,18,54,159,104,130
47,212,171,9,64,16,77,109,89,153
48,217,135,3,81,12,80,138,85,149
49,211,147,11,103,23,64,103,57,181
50,224,163,6,134,9,57,83,72,152
51,213,197,5,137,11,52,84,55,146
52,227,202,11,136,8,49,80,47,140
53,214,182,5,192,10,59,60,31,147
54,248,182,3,183,4,47,56,40,137
55,232,245,8,148,7,38,66,34,122
56,225,230,6,185,13,34,57,30,120
57,212,257,7,179,14,59,46,25,101
58,224,261,9,154,8,85,71,25,63
59,216,257,5,130,10,94,98,19,71
60,218,238,9,117,10,111,105,28,64
61,197,228,7,113,7,124,124,30,70
62,171,252,8,82,10,103,159,13,102
63,210,245,17,79,10,112,166,11,50
64,216,271,13,74,1,80,158,14,73
65,236,277,7,61,8,69,145,9,88
66,258,266,6,57,9,56,158,14,76
67,267,253,10,54,7,71,154,12,72
68,266,295,8,47,9,52,144,21,58
69,285,292,11,35,6,56,152,17,46
70,293,297,10,39,11,47,147,9,47
71,296,300,6,36,11,45,144,8,54
72,307,292,10,40,15,55,122,9,50
73,301,321,13,32,9,33,117,15,59
74,306,319,5,32,12,39,106,11,70
75,280,338,9,27,9,27,94,14,102
76,327,316,10,17,8,18,81,11,112
77,288,319,7,59,18,20,73,11,105
78,329,300,5,51,8,25,69,15,98
79,343,296,7,43,7,17,71,11,105
80,328,305,12,45,13,29,60,13,95
81,333,319,11,56,8,25,55,14,79
82,327,337,4,35,8,20,53,7,109
83,332,318,5,35,8,19,33,9,141
84,299,334,7,70,6,15,35,9,125
85,323,291,7,82,9,11,31,8,138
86,266,310,9,131,8,16,35,10,115
87,253,333,7,133,7,15,31,18,103
88,242,296,12,148,4,16,30,10,142
89,250,316,5,162,9,8,25,8,117
90,228,328,10,193,7,11,20,8,95
91,262,303,5,187,10,8,23,5,97
92,261,289,9,204,11,11,20,11,84
93,283,276,8,233,5,13,17,5,60
94,233,263,10,256,9,14,23,10,82
95,228,247,7,273,12,4,18,13,98
96,252,248,8,248,7,13,25,8,91
97,243,236,7,268,5,9,16,11,105
98,249,234,3,256,5,9,15,9,120
99,232,203,12,257,10,8,13,6,159
100,239,183,11,275,10,10,20,10,142
101,260,175,7,267,8,8,10,7,158
102,260,185,6,248,5,6,5,7,178
103,250,199,7,234,11,14,11,1,173
104,271,206,2,213,5,6,12,8,177
105,247,212,8,227,5,8,13,12,168
106,250,203,7,237,6,10,8,9,170
107,268,207,5,241,6,5,9,10,149
108,243,243,11,239,8,9,14,5,128
109,256,220,10,219,6,12,8,9,160
110,244,201,5,250,2,7,5,11,175
111,238,233,10,223,9,5,5,8,169
112,255,254,6,202,11,2,7,10,153
113,262,240,8,199,8,3,6,10,164
114,313,213,9,187,7,5,14,8,144
115,312,195,8,204,8,7,4,5,157
116,301,180,6,195,14,10,11,10,173
117,295,189,11,163,14,12,6,7,203
118,357,172,8,166,9,4,9,8,167
119,366,168,14,157,13,6,9,6,161
120,373,161,7,162,17,10,14,9,147
121,387,165,16,133,13,11,14,15,146
122,375,149,12,149,9,16,6,10,174
123,409,127,13,140,13,9,14,12,163
124,441,128,11,127,11,10,13,16,143
125,455,120,14,117,14,9,10,10,151
126,445,107,16,124,4,16,15,13,160
127,464,111,16,97,16,12,13,14,157
128,415,153,6,98,18,11,17,15,167
129,433,139,8,81,11,13,15,18,182
130,464,106,12,85,11,12,12,6,192
131,418,116,6,91,18,11,16,11,213
132,443,101,14,78,14,15,7,4,224
133,451,90,18,67,13,14,10,8,229
134,476,90,12,70,8,22,5,18,199
135,465,83,11,63,8,14,11,10,235
136,472,87,10,52,16,7,20,17,219
137,485,86,10,39,13,17,7,15,228
138,448,95,17,53,13,12,18,8,236
139,425,102,12,70,19,14,10,13,235
140,470,87,13,66,8,14,21,9,212
141,481,84,6,79,7,9,18,9,207
