iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,50,47,50,62,42,62,55,54,28
2,52,51,70,42,48,47,38,69,33
3,40,35,71,44,51,48,42,77,42
4,38,54,70,40,44,38,45,82,39
5,45,45,91,42,47,33,38,72,37
6,38,49,104,46,38,47,30,59,39
7,44,55,107,40,39,40,35,51,39
8,45,31,98,33,57,56,27,61,42
9,40,31,95,62,48,32,31,74,37
10,37,28,114,59,51,27,39,73,22
11,55,25,101,70,46,21,35,55,42
12,59,35,104,63,45,31,38,45,30
13,54,23,93,81,51,51,16,39,42
14,71,22,97,70,47,40,28,42,33
15,54,34,94,82,29,39,23,67,28
16,66,33,107,74,35,32,27,45,31
17,87,24,79,75,36,25,34,57,33
18,95,23,81,92,47,23,24,40,25
19,81,21,96,78,31,31,34,32,46
20,70,38,94,96,28,20,20,43,41
21,85,48,87,85,37,23,19,35,31
22,85,47,96,59,37,34,23,31,38
23,94,62,92,67,23,19,16,34,43
24,74,71,84,59,29,21,20,46,46
25,79,54,98,55,23,23,39,42,37
26,93,72,88,52,32,15,39,34,25
27,67,62,101,47,20,19,49,35,50
28,83,70,97,49,19,19,42,41,30
29,72,80,77,37,24,29,44,51,36
30,66,76,94,42,22,14,28,52,56
31,75,64,90,46,20,34,24,40,57
32,74,79,77,43,32,28,32,50,35
33,52,64,106,56,41,18,28,43,42
34,57,72,92,67,35,24,23,45,35
35,67,88,103,53,17,21,32,45,24
36,65,90,78,60,31,23,29,46,28
37,66,89,95,50,18,25,26,50,31
38,87,66,94,42,18,22,25,57,39
39,74,71,63,52,27,19,28,59,57
40,78,58,86,55,25,17,19,65,47
41,57,47,78,79,19,16,14,69,71
42,62,51,76,66,26,19,30,55,65
43,70,74,77,78,21,24,13,43,50
44,68,71,86,61,23,19,14,42,66
45,79,74,86,62,26,14,13,36,60
46,59,60,89,83,21,17,22,28,71
47,59,93,87,73,23,18,16,26,55
48,64,71,65,85,21,20,20,31,73
49,69,72,79,77,17,33,12,35,56
50,74,79,80,88,12,24,20,31,42
51,82,75,86,64,25,33,20,24,41
52,78,68,83,66,24,32,20,31,48
53,85,81,75,87,24,29,21,23,25
54,84,83,86,77,26,27,15,25,27
55,65,72,91,75,22,25,15,26,59
56,64,80,84,63,24,31,21,24,59
57,49,79,85,61,32,31,23,24,66
58,53,79,89,76,20,24,18,18,73
59,50,88,98,68,23,18,22,24,59
60,41,88,78,64,33,24,17,29,76
61,41,93,78,67,18,29,28,27,69
62,48,106,99,54,19,24,20,19,61
63,51,70,86,50,34,26,21,29,83
64,49,116,87,28,16,29,18,22,85
65,32,97,103,36,23,28,27,22,82
66,44,98,89,48,23,25,21,32,70
67,46,107,94,31,26,28,24,36,58
68,67,84,94,36,28,42,19,20,60
69,80,104,82,32,24,29,21,33,45
70,72,85,107,26,22,30,26,33,49
71,76,99,91,26,22,20,19,27,70
72,77,100,97,22,22,25,22,31,54
73,77,102,84,25,20,26,31,22,63
74,87,104,86,24,24,26,26,24,49
75,93,92,100,11,19,23,22,29,61
76,84,99,95,32,20,21,19,28,52
77,80,84,93,38,22,21,24,29,59
78,77,78,87,40,25,17,19,23,84
79,108,73,77,40,14,20,24,26,68
80,87,74,90,30,20,18,34,28,69
81,87,74,88,36,12,14,40,33,66
82,103,90,82,25,29,23,21,17,60
83,111,82,91,24,22,22,24,27,47
84,88,98,79,23,18,14,34,33,63
85,95,88,74,49,17,19,33,18,57
86,98,92,58,48,28,18,24,25,59
87,101,89,51,57,14,16,33,19,70
88,85,94,63,57,19,26,24,27,55
89,95,88,69,48,24,20,33,24,49
90,81,88,93,47,24,21,35,25,36
91,73,100,91,30,21,20,30,36,49
92,70,84,91,44,25,20,25,33,58
93,89,85,94,38,14,23,23,17,67
94,85,84,95,25,16,15,43,23,64
95,89,81,89,46,22,21,29,16,57
96,82,84,97,38,23,33,35,17,41
97,94,81,74,55,28,24,24,22,48
98,84,67,86,70,17,29,35,25,37
99,88,89,80,50,20,30,31,25,37
100,72,85,110,60,21,25,27,23,27
101,76,98,98,50,23,29,21,25,30
102,78,78,103,48,24,20,26,20,53
103,85,91,76,41,21,24,19,31,62
104,78,85,72,45,29,22,17,41,61
105,77,83,82,29,27,23,18,37,74
106,62,108,94,33,29,23,22,35,44
107,77,88,88,42,23,22,22,38,50
108,112,78,87,31,31,24,18,26,43
109,115,67,94,18,35,21,21,39,40
110,84,75,88,30,25,26,17,47,58
111,95,60,108,29,21,8,29,31,69
112,90,67,101,26,24,24,23,34,61
113,100,58,107,26,32,25,17,33,52
114,104,42,125,31,25,25,30,38,30
115,104,56,103,26,23,13,28,34,63
116,98,51,123,30,18,28,25,21,56
117,97,42,80,53,23,27,26,34,68
118,96,33,98,43,28,31,20,19,82
119,98,48,72,54,32,21,24,26,75
120,96,61,77,43,29,17,31,16,80
121,92,56,72,51,22,24,25,25,83
122,102,79,62,34,29,23,21,22,78
123,104,75,73,36,24,17,20,23,78
124,93,65,85,32,21,19,20,32,83
125,103,55,79,34,27,21,30,25,76
126,93,59,79,29,21,25,25,27,92
127,81,65,85,32,35,24,22,25,81
128,90,82,95,56,24,18,15,15,55
