iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,50,50,50,50,50,50,50,50
1,49,61,49,56,66,48,60,11
2,43,47,33,104,66,56,51,0
3,34,54,29,138,69,32,44,0
4,32,33,25,174,60,32,44,0
5,20,35,25,196,60,38,26,0
6,28,23,23,197,61,35,33,0
7,18,21,7,162,119,41,32,0
8,21,20,22,121,140,50,26,0
9,12,24,21,79,187,48,29,0
10,22,21,14,58,200,48,37,0
11,22,22,20,43,205,51,37,0
12,30,23,27,35,214,49,22,0
13,22,19,30,27,214,57,31,0
14,19,22,20,23,232,56,28,0
15,17,28,14,14,235,59,33,0
16,18,27,18,17,244,49,27,0
17,27,31,19,14,232,47,30,0
18,19,31,17,9,247,38,39,0
19,25,29,19,14,249,41,23,0
20,21,26,20,7,246,48,32,0
21,74,24,19,8,208,45,22,0
22,67,28,22,9,192,52,30,0
23,55,22,24,13,214,54,18,0
24,49,24,16,17,220,58,16,0
25,35,33,17,8,230,55,22,0
26,39,24,15,9,230,60,23,0
27,30,20,12,10,248,57,23,0
28,30,23,13,8,250,57,19,0
29,34,29,18,12,231,60,16,0
30,22,28,14,8,240,59,29,0
31,22,20,17,4,245,61,31,0
32,25,22,12,5,250,59,27,0
33,26,20,17,11,239,58,29,0
34,33,24,23,11,227,55,27,0
35,33,31,20,11,222,53,30,0
36,25,25,17,17,232,54,30,0
37,19,24,23,16,237,54,27,0
38,20,32,13,10,242,54,29,0
39,19,31,17,9,240,60,24,0
40,20,25,17,7,241,62,28,0
41,14,24,24,10,243,65,20,0
42,10,24,26,10,252,62,16,0
43,16,31,26,31,218,49,29,0
44,20,23,28,58,204,42,25,0
45,12,28,22,65,199,44,30,0
46,14,24,28,98,184,37,15,0
47,16,24,17,108,179,29,27,0
48,24,24,18,123,157,31,23,0
49,23,22,25,131,143,29,27,0
50,20,17,21,166,132,21,23,0
51,23,20,11,183,118,24,21,0
52,17,23,16,171,129,20,24,0
53,18,17,18,182,107,32,26,0
54,15,14,18,196,108,26,23,0
55,22,18,11,209,104,15,21,0
56,12,19,8,166,93,24,78,0
57,19,17,17,127,65,20,135,0
58,23,18,19,104,54,16,166,0
59,17,26,25,101,41,13,177,0
60,13,21,20,79,34,15,218,0
61,20,16,22,68,31,11,232,0
62,18,17,24,51,32,7,251,0
63,19,27,26,41,25,9,253,0
64,16,23,28,32,20,9,272,0
65,20,20,23,40,22,9,266,0
66,22,30,33,27,23,5,260,0
67,23,11,31,30,24,6,275,0
68,20,21,27,19,18,7,288,0
69,19,21,28,27,20,2,283,0
70,22,24,28,23,21,3,279,0
71,19,27,22,24,17,3,288,0
72,22,28,24,23,21,7,275,0
73,30,21,21,33,23,9,263,0
74,27,24,25,28,26,5,265,0
75,35,17,15,32,25,7,269,0
76,20,33,15,27,25,4,276,0
77,18,26,24,16,19,6,291,0
78,13,22,29,21,21,7,287,0
79,24,23,18,22,18,8,287,0
80,27,33,24,17,15,6,278,0
81,17,25,22,21,14,8,293,0
82,15,21,23,20,21,11,289,0
83,17,23,24,23,20,7,286,0
84,39,18,18,20,32,9,264,0
85,66,29,21,24,37,5,218,0
86,49,21,22,28,90,15,175,0
87,43,28,20,18,137,15,139,0
88,38,27,26,9,159,15,126,0
89,27,16,22,19,189,19,108,0
90,36,18,31,10,194,33,78,0
91,31,22,26,17,204,32,68,0
92,29,25,25,13,211,42,55,0
93,20,23,17,10,224,47,59,0
94,21,24,29,7,227,49,43,0
95,21,18,25,16,231,45,44,0
96,15,20,35,17,242,34,37,0
97,16,17,21,14,261,41,30,0
98,29,26,25,7,235,53,25,0
99,17,74,22,17,197,43,30,0
100,21,118,30,11,156,33,31,0
101,15,158,43,12,127,26,19,0
102,9,173,36,15,97,25,45,0
103,12,200,39,21,83,24,21,0
104,18,193,45,17,75,24,28,0
105,16,196,42,21,74,30,21,0
106,14,173,38,16,99,37,23,0
107,13,146,26,58,93,38,26,0
108,20,109,23,100,90,34,24,0
109,12,106,25,125,84,28,20,0
110,14,117,29,113,74,31,22,0
111,17,130,25,90,85,26,27,0
112,20,158,26,75,73,23,25,0
113,16,183,26,62,60,24,29,0
114,16,205,28,53,45,28,25,0
115,9,211,41,52,45,14,28,0
116,2,217,46,48,42,25,20,0
117,13,222,49,41,32,19,24,0
118,8,230,55,43,29,16,19,0
119,13,230,60,33,23,13,28,0
120,14,231,61,29,17,14,34,0
121,7,232,61,22,30,17,31,0
122,7,233,66,24,24,21,25,0
123,7,219,67,29,25,24,29,0
124,7,236,63,32,26,16,20,0
125,13,224,66,29,34,12,22,0
126,10,210,68,12,35,45,20,0
127,6,208,69,20,29,41,27,0
128,7,160,70,20,23,89,31,0
129,11,187,66,24,15,75,22,0
130,15,194,56,17,19,79,20,0
131,15,169,91,24,16,59,26,0
132,11,115,135,28,24,65,22,0
133,16,85,201,32,16,37,13,0
134,11,52,222,29,31,36,19,0
135,22,33,239,29,21,36,20,0
136,17,27,230,41,30,34,21,0
137,11,22,237,52,25,28,25,0
138,20,23,243,47,24,20,23,0
139,23,14,256,49,28,16,14,0
140,15,17,245,54,33,22,14,0
141,26,19,240,55,28,18,14,0
142,20,10,233,67,31,20,19,0
143,21,17,225,71,20,26,20,0
144,27,14,230,68,20,18,23,0
145,27,11,227,69,19,22,25,0
146,22,13,217,82,26,20,20,0
147,16,10,176,58,27,29,84,0
148,32,16,186,60,23,17,66,0
149,32,18,214,58,20,17,41,0
150,25,6,227,62,26,13,41,0
151,23,11,169,54,14,25,104,0
152,22,18,152,48,31,19,110,0
153,24,16,152,38,19,21,130,0
154,20,12,114,35,29,14,176,0
155,11,24,92,32,29,12,200,0
156,27,17,145,24,31,7,149,0
157,28,21,122,27,33,15,154,0
158,27,16,124,34,23,17,159,0
159,24,16,138,35,21,6,160,0
160,21,18,151,36,32,8,134,0
161,49,9,164,39,20,5,114,0
162,64,12,167,41,18,21,77,0
163,51,16,179,35,20,24,75,0
164,59,17,193,31,16,18,66,0
165,39,14,213,43,19,21,51,0
166,31,11,213,56,29,20,40,0
167,36,10,217,54,21,31,31,0
168,30,16,217,51,31,20,35,0
169,88,14,187,42,20,16,33,0
170,112,21,166,38,17,17,29,0
