iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,103,106,84,114,103,106,86,98
2,216,93,80,98,75,80,75,83
3,157,85,79,75,67,73,82,182
4,144,61,72,181,78,62,81,121
5,114,59,56,251,46,75,68,131
6,89,54,52,325,51,73,50,106
7,76,50,50,365,54,60,54,91
8,81,57,40,368,51,52,59,92
9,69,47,51,394,51,52,55,81
10,67,48,46,407,40,67,53,72
11,67,34,37,447,53,49,45,68
12,58,51,42,477,48,31,41,52
13,48,35,38,479,54,40,42,64
14,50,34,52,486,35,25,43,75
15,45,38,149,376,33,42,51,66
16,32,40,135,410,37,36,57,53
17,32,42,234,319,54,37,38,44
18,29,57,167,360,50,39,54,44
19,38,43,130,380,52,58,53,46
20,49,48,235,288,54,39,50,37
21,49,39,185,384,42,34,38,29
22,38,39,137,415,45,53,39,34
23,32,148,125,318,45,40,44,48
24,56,113,111,240,43,37,157,43
25,38,115,186,210,36,34,132,49
26,38,120,101,317,42,45,85,52
27,33,80,127,322,55,40,93,50
28,53,57,116,367,47,46,76,38
29,54,67,90,415,34,37,73,30
30,44,62,85,426,36,35,75,37
31,44,54,80,460,36,40,45,41
32,54,42,64,478,34,34,49,45
33,45,53,64,484,27,44,45,38
34,44,47,55,500,24,39,50,41
35,43,47,49,394,32,43,57,135
36,59,45,54,379,39,45,45,134
37,40,40,63,411,47,52,43,104
38,34,45,48,473,36,38,38,88
39,46,39,54,450,45,57,40,69
40,32,51,48,473,39,46,45,66
41,27,46,50,495,34,47,40,61
42,39,44,42,473,51,52,34,65
43,25,57,28,493,54,41,38,64
44,34,48,45,517,36,38,33,49
45,31,47,26,511,43,47,30,65
46,43,40,36,515,28,35,40,63
47,61,40,38,479,44,47,36,55
48,36,40,50,512,42,38,44,38
49,42,50,47,356,177,48,35,45
50,41,47,54,417,116,34,34,57
51,38,47,41,456,90,52,44,32
52,50,44,33,486,87,28,36,36
53,60,42,37,463,93,35,36,34
54,45,44,42,460,79,47,48,35
55,50,39,43,481,62,34,50,41
56,41,48,41,487,56,28,54,45
57,47,55,45,464,65,45,40,39
58,41,43,34,518,51,41,35,37
59,37,56,28,497,70,36,34,42
60,48,49,39,396,152,40,37,39
61,45,43,39,402,140,47,42,42
62,62,36,42,344,205,36,43,32
63,39,39,28,370,187,40,44,53
64,44,44,35,419,147,31,39,41
