iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,109,99,95,98,92,109,91,100,107
2,97,127,91,83,86,100,112,110,94
3,109,158,98,94,77,99,89,87,89
4,76,193,73,93,100,97,88,92,88
5,89,162,94,96,78,81,127,89,84
6,85,198,75,77,99,98,103,81,84
7,70,210,77,69,80,79,150,86,79
8,70,184,68,80,95,64,172,93,74
9,72,183,62,67,82,84,212,66,72
10,111,178,59,83,55,72,177,69,96
11,144,164,68,69,56,62,190,78,69
12,179,142,70,72,70,64,195,57,51
13,198,139,71,68,66,61,152,65,80
14,246,125,56,60,55,61,173,56,68
15,260,152,68,58,57,67,133,65,40
16,233,133,48,63,98,71,138,53,63
17,223,121,51,69,133,46,140,59,58
18,217,96,60,45,158,73,158,40,53
19,210,106,62,58,180,58,122,54,50
20,166,121,48,52,235,54,130,53,41
21,194,95,49,54,251,45,122,40,50
22,185,108,53,36,262,53,101,47,55
23,142,102,49,53,299,52,119,44,40
24,157,87,46,43,324,41,98,50,54
25,131,97,40,41,361,43,99,50,38
26,173,78,41,44,358,40,80,48,38
27,116,84,51,46,388,37,91,44,43
28,135,82,32,38,414,37,92,28,42
29,126,76,35,40,441,40,69,43,30
30,143,63,45,41,423,29,76,46,34
31,131,65,33,47,421,40,82,45,36
32,112,54,48,44,457,49,71,30,35
33,116,69,27,27,485,40,68,29,39
34,118,55,24,37,508,28,60,30,40
35,106,46,35,29,521,22,68,40,33
36,98,56,30,32,515,33,75,37,24
37,76,45,39,33,522,35,70,44,36
38,94,54,37,36,542,29,54,28,26
39,75,55,30,38,565,22,49,30,36
40,82,44,28,23,568,39,61,30,25
41,87,47,27,32,567,36,48,31,25
42,77,42,32,33,572,23,65,31,25
43,68,45,28,29,596,30,48,20,36
44,68,43,29,26,610,33,44,27,20
45,62,38,22,31,628,30,44,19,26
46,64,31,37,31,624,26,40,30,17
47,56,40,23,55,615,18,40,31,22
48,61,46,28,100,556,25,38,18,28
49,51,41,27,130,543,24,42,20,22
50,47,40,30,138,528,22,36,31,28
51,95,24,25,154,480,24,45,29,24
52,113,36,13,152,474,19,45,23,25
53,149,43,19,155,440,17,36,20,21
54,192,22,19,142,393,22,70,20,20
55,236,27,30,109,351,21,82,17,27
56,250,31,23,108,359,30,62,16,21
57,286,31,25,108,318,24,61,23,24
58,300,17,13,111,324,17,70,24,24
59,307,20,21,81,314,15,103,19,20
60,327,17,21,90,267,16,128,19,15
61,285,20,21,111,260,10,158,17,18
62,341,24,11,109,247,13,130,9,16
63,366,28,21,107,202,19,123,20,14
64,376,23,18,85,236,10,112,20,20
65,362,16,23,138,210,18,102,11,20
66,385,18,12,139,198,11,104,15,18
67,354,23,17,166,162,14,94,17,53
68,383,17,8,174,117,15,78,16,92
69,349,9,7,174,146,8,67,13,127
70,322,14,17,216,111,10,53,16,141
71,289,14,13,243,90,16,51,14,170
72,253,12,12,274,88,17,55,14,175
73,242,12,15,262,91,15,46,12,205
74,234,5,9,293,111,14,41,18,175
75,215,9,10,326,99,5,57,21,158
76,230,19,10,331,77,11,43,12,167
77,218,10,6,401,51,8,39,18,149
78,181,18,17,418,79,12,34,13,128
79,200,14,17,406,65,9,38,5,146
80,175,20,16,425,74,12,39,12,127
81,141,10,15,461,76,10,45,13,129
82,168,5,9,464,64,12,37,23,118
83,145,12,13,498,53,18,36,13,112
84,127,16,20,494,64,7,41,16,115
85,132,14,18,502,55,13,35,16,115
86,116,13,18,490,52,8,35,51,117
87,93,8,14,459,40,10,75,100,101
88,103,15,18,408,39,16,73,75,153
89,112,11,16,404,41,14,59,73,170
90,78,10,15,394,42,12,57,76,216
91,82,10,13,327,31,12,91,82,252
92,62,18,17,300,28,9,115,94,257
93,60,7,7,330,22,10,96,135,233
94,59,10,13,292,32,13,115,129,237
95,46,12,6,308,22,12,99,172,223
96,42,10,10,304,16,8,143,167,200
97,38,7,14,304,22,6,141,186,182
98,41,5,8,286,23,7,197,178,155
99,66,11,6,331,10,9,155,174,138
100,107,4,12,250,17,7,185,175,143
101,105,11,9,219,51,13,204,176,112
102,114,6,13,175,32,11,239,206,104
103,111,9,12,201,46,7,188,212,114
104,73,9,11,172,88,5,213,231,98
105,73,5,7,167,98,9,163,289,89
106,67,12,7,175,130,10,147,275,77
107,67,7,11,150,168,8,167,262,60
108,59,11,7,133,185,8,179,241,77
109,78,7,11,109,201,6,173,246,69
110,130,9,6,117,201,9,178,211,39
111,136,5,9,120,188,10,219,178,35
112,131,5,7,111,206,6,180,215,39
113,95,8,9,138,192,12,227,181,38
114,87,5,11,165,164,8,246,178,36
115,79,15,2,202,169,11,238,150,34
116,70,4,11,219,147,3,282,137,27
117,87,7,9,244,126,12,220,171,24
118,65,10,6,215,112,12,258,189,33
119,54,9,5,208,102,5,280,208,29
120,58,10,16,175,94,9,307,213,18
121,49,14,3,175,99,12,302,234,12
122,36,8,6,153,88,15,344,235,15
123,39,10,6,166,78,3,305,274,19
124,37,7,11,149,68,13,332,271,12
125,40,14,10,137,68,5,320,285,21
126,20,8,5,141,58,13,326,314,15
127,27,10,12,164,53,8,306,301,19
128,20,4,9,157,44,6,338,306,16
129,23,10,11,123,33,12,328,339,21
130,23,10,12,139,40,10,350,295,21
131,32,12,8,121,30,5,345,338,9
132,25,8,8,89,33,6,390,328,13
133,20,13,6,88,23,8,373,358,11
134,65,5,10,83,22,10,335,359,11
135,104,6,7,67,28,8,344,325,11
136,102,10,8,62,63,13,327,304,11
137,139,9,11,60,80,5,284,302,10
138,136,5,8,46,127,8,276,286,8
139,98,9,5,49,137,11,294,290,7
140,101,6,5,75,160,5,269,265,14
141,76,3,13,110,176,9,253,250,10
142,68,3,6,132,173,10,262,237,9
143,47,5,5,133,154,7,261,281,7
144,42,8,8,155,176,8,238,259,6
145,63,11,8,150,175,12,254,219,8
146,98,8,7,192,140,9,242,202,2
147,100,7,9,170,137,7,239,223,8
148,87,6,10,141,148,6,251,242,9
149,72,8,8,115,160,3,273,256,5
150,62,6,5,125,175,4,263,255,5
151,42,8,12,96,160,8,298,270,6
152,104,9,7,92,121,9,271,282,5
153,99,7,3,71,109,11,309,281,10
154,91,4,8,72,114,12,306,286,7
155,97,10,11,46,99,12,297,325,3
156,100,10,5,66,81,12,300,319,7
157,119,10,11,50,58,11,331,303,7
158,102,6,7,60,119,6,316,274,10
159,77,8,9,45,134,6,347,264,10
160,87,3,7,51,156,6,342,241,7
161,77,8,12,33,196,4,332,233,5
162,67,11,7,33,217,3,352,205,5
163,59,8,7,29,225,6,345,213,8
164,56,15,10,29,245,10,310,213,12
165,61,10,13,38,278,12,298,186,4
166,59,58,8,34,261,8,309,155,8
167,41,75,4,23,274,7,297,172,7
168,42,61,9,16,258,4,294,207,9
169,33,71,9,20,281,8,288,184,6
170,69,54,5,20,266,9,295,176,6
171,99,46,10,25,274,6,303,132,5
172,126,27,7,17,276,8,307,124,8
173,141,28,12,13,256,10,282,151,7
174,152,29,9,9,238,5,302,148,8
175,128,40,10,13,199,10,378,114,8
176,118,37,13,17,236,10,358,100,11
177,129,33,12,16,208,11,380,98,13
178,111,28,13,20,204,11,410,99,4
179,99,20,8,11,193,11,453,95,10
180,104,38,12,10,194,18,425,89,10
181,90,31,9,12,176,12,439,123,8
182,99,28,9,18,175,12,431,117,11
183,93,38,17,9,172,19,459,84,9
184,90,25,13,12,158,11,480,102,9
185,72,24,12,17,145,11,507,96,16
186,84,18,12,15,165,11,486,99,10
187,71,29,7,19,118,19,547,78,12
188,52,23,40,8,125,27,500,109,16
189,67,23,35,9,110,12,473,158,13
190,63,19,48,12,106,19,449,171,13
191,50,23,34,10,109,12,466,185,11
192,38,7,36,13,78,13,476,221,18
193,50,17,31,8,78,8,455,240,13
194,41,26,32,19,79,14,451,225,13
195,40,14,23,11,64,7,444,285,12
196,30,15,61,12,53,9,476,237,7
197,28,12,64,15,55,13,468,229,16
198,30,15,65,14,56,10,470,230,10
199,30,12,61,12,52,5,478,237,13
200,23,13,49,10,53,11,468,263,10
201,33,16,49,11,50,10,495,225,11
202,22,16,50,9,48,8,497,231,19
203,25,14,45,19,43,10,484,247,13
204,26,16,38,14,38,14,500,241,13
205,22,17,43,4,41,15,488,263,7
206,18,13,45,11,37,13,468,283,12
207,24,13,36,10,34,9,475,291,8
208,30,54,32,4,24,13,490,245,8
209,12,88,31,12,23,18,478,235,3
210,30,111,33,20,29,13,445,210,9
211,17,145,32,8,24,5,406,256,7
212,19,172,31,13,24,5,433,195,8
213,12,177,21,11,23,9,439,196,12
214,16,148,16,19,25,15,464,186,11
215,13,130,26,13,15,14,468,208,13
216,14,126,23,11,18,13,448,233,14
217,17,127,20,19,20,13,462,211,11
218,20,100,21,15,20,10,494,213,7
219,10,108,13,9,19,10,499,218,14
220,15,89,17,5,17,19,497,230,11
221,14,80,14,16,10,5,505,251,5
222,15,122,23,13,14,12,466,221,14
223,14,139,10,15,19,10,486,197,10
224,11,154,13,13,15,6,462,216,10
225,15,109,11,9,15,18,478,230,15
226,14,116,12,6,18,13,474,236,11
227,13,87,11,54,22,12,423,267,11
228,5,83,13,49,10,10,454,265,11
229,15,72,10,78,19,14,395,279,18
230,17,68,13,130,7,11,390,257,7
231,6,70,5,129,10,4,408,259,9
232,12,72,5,161,6,6,381,249,8
233,10,43,10,182,10,6,389,241,9
234,12,46,11,175,14,7,404,225,6
235,13,40,6,173,10,11,427,212,8
236,9,38,6,149,10,14,438,221,15
237,11,32,3,119,9,11,444,260,11
238,12,34,12,181,15,14,429,196,7
239,10,52,13,153,12,12,394,244,10
240,8,42,10,114,7,9,427,272,11
241,17,37,12,133,10,10,415,258,8
242,11,27,9,142,7,15,416,263,10
243,10,28,11,119,7,15,396,306,8
244,12,24,9,134,10,5,392,307,7
245,12,23,6,122,6,14,401,306,10
246,15,23,13,115,8,7,382,330,7
247,7,21,9,108,13,6,448,276,12
248,13,24,16,97,10,13,420,297,10
249,55,20,16,77,10,11,406,294,11
250,34,17,4,70,7,15,411,330,12
251,39,47,5,73,6,12,387,320,11
252,42,57,11,50,12,5,341,363,19
253,36,52,8,61,5,12,363,353,10
254,36,48,9,57,11,7,384,344,4
255,28,51,12,42,11,7,362,372,15
256,33,39,9,54,12,8,347,382,16
257,32,38,9,48,7,9,366,385,6
258,32,42,5,49,8,10,348,400,6
259,19,37,14,33,13,9,341,419,15
260,31,25,13,34,7,15,314,447,14
261,27,27,14,37,12,16,311,446,10
262,19,34,13,33,14,10,341,425,11
263,20,29,8,38,12,11,337,430,15
264,24,31,17,27,12,11,340,423,15
265,24,30,9,22,15,13,351,421,15
266,18,17,13,34,9,11,331,423,44
267,17,16,10,21,14,9,359,409,45
268,19,21,16,18,8,13,378,386,41
269,21,17,15,14,8,8,385,395,37
270,19,16,12,20,18,11,376,387,41
271,18,21,9,19,8,11,426,360,28
272,15,17,9,15,13,13,431,358,29
273,15,22,6,19,17,11,448,317,45
274,13,21,9,16,9,11,450,340,31
275,14,19,10,26,14,16,451,321,29
276,21,18,14,13,10,12,497,287,28
277,23,10,14,19,13,13,449,338,21
278,15,10,12,23,12,6,437,360,25
279,15,19,7,18,11,15,456,334,25
280,17,13,13,15,13,6,428,369,26
281,10,16,13,21,8,11,485,308,28
282,15,14,8,18,16,9,457,332,31
283,10,14,8,16,14,15,472,331,20
284,14,14,10,15,15,13,479,327,13
285,14,13,12,20,12,13,451,344,21
286,7,14,18,15,13,13,485,321,14
287,23,15,18,8,12,11,466,335,12
288,8,16,23,15,10,14,473,329,12
289,18,15,9,10,6,15,450,366,11
290,16,8,12,16,9,18,449,356,16
291,9,9,12,5,8,8,472,362,15
292,13,15,13,9,18,9,502,303,18
293,17,11,11,14,13,9,498,310,17
294,9,13,14,11,12,4,491,326,20
295,8,13,19,12,13,3,504,312,16
296,15,15,12,15,11,6,507,305,14
297,16,10,17,17,13,14,520,283,10
298,9,9,7,10,11,13,494,340,7
299,10,16,15,18,10,16,523,273,19
