iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,50,50,50,50,50,50,50,50
1,43,61,63,43,61,60,54,15
2,36,38,36,26,37,30,189,8
3,16,15,22,18,22,18,282,7
4,16,13,16,8,8,4,328,7
5,9,7,8,3,6,2,358,7
6,6,8,6,3,9,1,361,6
7,2,2,3,3,1,0,384,5
8,5,0,2,3,2,0,384,4
9,0,2,6,0,5,0,383,4
10,1,3,2,1,1,0,388,4
11,0,3,3,3,2,0,385,4
12,0,4,3,2,2,0,385,4
13,1,2,4,1,5,0,383,4
14,6,0,2,3,1,0,384,4
15,6,2,0,4,1,0,383,4
16,7,2,0,3,2,0,382,4
17,9,4,0,3,3,0,377,4
18,10,6,0,6,4,0,370,4
19,11,5,0,7,6,0,368,3
20,15,5,0,8,8,0,361,3
21,15,5,1,8,9,0,359,3
22,16,6,1,11,9,0,354,3
23,16,8,1,12,9,0,351,3
24,15,9,2,12,10,0,349,3
25,14,11,3,12,10,0,347,3
26,15,11,3,11,11,0,346,3
27,16,12,4,15,10,1,340,2
28,16,12,5,15,10,1,339,2
29,16,12,8,15,11,1,335,2
30,16,11,11,18,11,1,330,2
31,16,13,13,18,12,3,323,2
32,16,16,13,19,12,3,319,2
33,19,18,18,19,14,3,307,2
34,19,19,21,20,15,3,301,2
35,20,21,21,22,16,3,296,1
36,22,22,20,24,19,3,289,1
37,20,23,20,25,20,4,287,1
38,20,23,21,26,20,5,284,1
39,20,24,22,28,19,5,281,1
40,20,25,23,29,20,5,277,1
41,22,25,26,30,21,5,270,1
42,23,27,26,30,23,5,265,1
43,25,28,26,31,24,5,260,1
44,26,28,26,32,24,5,258,1
45,27,29,25,32,25,6,255,1
46,29,29,25,31,25,7,253,1
47,32,27,26,30,25,9,250,1
48,33,28,25,30,25,9,249,1
49,33,30,25,30,27,9,245,1
50,33,32,26,30,26,10,242,1
51,33,33,27,31,26,10,239,1
52,34,32,27,32,26,10,238,1
53,33,32,26,33,26,10,239,1
54,31,33,27,34,25,11,238,1
55,31,34,27,36,24,13,234,1
