iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,50,50,50,50,50,50,50,50
1,53,56,48,51,57,65,55,15
2,36,105,58,49,39,57,53,3
3,33,136,45,43,44,48,51,0
4,28,164,58,32,38,42,38,0
5,25,175,61,40,30,37,32,0
6,16,182,68,29,33,41,31,0
7,21,198,78,19,26,30,28,0
8,14,198,77,31,25,26,29,0
9,19,203,62,36,26,28,26,0
10,7,221,62,23,27,44,16,0
11,14,216,69,17,15,37,32,0
12,7,223,67,26,21,30,26,0
13,21,233,61,16,18,29,22,0
14,40,225,53,23,13,26,20,0
15,40,220,48,27,20,26,19,0
16,47,212,56,19,18,25,23,0
17,44,192,69,25,20,23,27,0
18,51,176,89,26,23,15,20,0
19,50,134,113,23,20,37,23,0
20,57,105,108,32,22,43,33,0
21,43,100,103,26,25,67,36,0
22,54,111,106,24,18,61,26,0
23,51,102,112,16,20,67,32,0
24,59,101,99,26,26,56,33,0
25,58,96,103,27,20,60,36,0
26,61,85,99,17,21,64,53,0
27,63,92,85,28,19,73,40,0
28,56,98,104,24,23,66,29,0
29,55,81,105,47,21,68,23,0
30,61,66,92,31,23,87,40,0
31,55,62,100,38,18,92,35,0
32,67,50,107,41,22,84,29,0
33,81,45,112,23,15,92,32,0
34,73,40,120,27,23,93,24,0
35,86,35,110,28,24,91,26,0
36,104,21,109,20,18,98,30,0
37,88,22,114,23,30,96,27,0
38,83,26,99,23,35,94,40,0
39,74,39,111,20,34,91,31,0
40,55,50,100,27,57,89,22,0
41,43,35,117,28,71,83,23,0
42,33,29,122,30,80,75,31,0
43,31,20,121,24,100,73,31,0
44,43,34,117,30,102,61,13,0
45,37,48,140,21,82,44,28,0
46,27,68,155,17,63,44,26,0
47,22,68,161,11,58,51,29,0
48,31,75,152,26,50,44,22,0
49,27,79,154,22,35,56,27,0
50,19,82,132,40,37,61,29,0
51,40,100,120,32,29,57,22,0
52,31,80,136,16,49,65,23,0
53,26,61,127,18,84,64,20,0
54,54,71,110,35,63,38,29,0
55,50,77,132,27,56,36,22,0
56,49,51,161,36,39,39,25,0
57,73,45,150,38,42,33,19,0
58,81,30,153,34,39,42,21,0
59,87,26,151,45,44,25,22,0
60,98,32,120,53,44,31,22,0
61,94,32,107,72,34,35,26,0
62,89,34,103,95,32,22,25,0
63,70,37,116,105,35,15,22,0
64,70,25,111,117,32,23,22,0
65,57,30,94,132,34,31,22,0
66,48,27,98,152,36,20,19,0
67,51,31,88,165,23,20,22,0
68,43,23,74,168,31,30,31,0
69,50,16,76,179,26,26,27,0
70,48,26,65,168,49,27,17,0
71,53,26,76,153,45,28,19,0
72,67,31,63,133,53,26,27,0
73,64,24,64,121,61,39,27,0
74,73,25,65,89,65,59,24,0
75,90,17,68,79,59,65,22,0
76,103,32,69,45,60,61,30,0
77,71,46,57,67,72,67,20,0
78,59,43,46,67,94,72,19,0
79,65,46,37,69,79,77,27,0
80,82,40,28,56,88,86,20,0
81,70,40,42,48,79,91,30,0
82,80,28,28,77,78,81,28,0
83,70,33,28,69,84,88,28,0
84,76,24,25,66,87,89,33,0
85,90,23,26,76,69,86,30,0
86,98,26,23,82,72,76,23,0
87,101,28,25,69,50,96,31,0
88,92,24,25,79,53,96,31,0
89,91,25,27,60,46,93,58,0
90,105,34,26,53,39,83,60,0
91,104,27,20,47,34,92,76,0
92,78,33,24,48,54,91,72,0
93,70,28,27,28,42,128,77,0
94,61,32,48,30,50,126,53,0
95,50,23,35,21,72,142,57,0
96,38,37,30,27,60,148,60,0
97,38,51,32,19,43,124,93,0
98,35,53,17,45,56,108,86,0
99,27,48,32,62,44,91,96,0
100,18,41,34,66,42,73,126,0
101,20,43,19,86,43,67,122,0
102,42,36,22,72,46,48,134,0
103,42,37,33,78,29,52,129,0
104,49,37,46,70,29,58,111,0
105,49,34,42,63,43,54,115,0
106,31,22,53,71,55,55,113,0
107,38,23,69,58,67,49,96,0
108,37,25,73,44,88,46,87,0
109,35,23,88,28,76,39,111,0
110,30,29,76,51,82,34,98,0
111,29,23,88,52,74,41,93,0
112,24,14,76,48,90,36,112,0
113,31,13,89,52,80,29,106,0
114,16,21,93,59,78,38,95,0
115,14,9,67,62,111,48,89,0
116,23,16,55,56,99,44,107,0
117,17,22,48,61,98,60,94,0
118,21,22,46,66,95,55,95,0
119,13,25,41,63,91,64,103,0
120,21,18,31,74,78,62,116,0
121,14,11,24,91,70,76,114,0
122,27,20,19,74,66,71,123,0
123,17,32,28,70,75,71,107,0
124,9,22,25,98,75,84,87,0
125,11,18,32,100,69,79,91,0
126,15,22,45,101,64,59,94,0
127,14,30,46,96,51,77,86,0
128,20,49,53,108,31,71,68,0
129,15,63,45,116,42,57,62,0
130,23,74,29,118,49,51,56,0
131,18,88,33,111,45,38,67,0
132,26,76,36,112,29,52,69,0
133,19,85,28,121,31,55,61,0
134,20,92,29,120,26,57,56,0
135,19,83,25,94,45,74,60,0
136,11,68,28,113,55,77,48,0
137,10,86,30,79,63,84,48,0
138,30,94,18,89,76,59,34,0
139,19,102,25,82,79,54,39,0
140,13,90,32,92,81,52,40,0
141,17,83,30,95,97,37,41,0
142,18,95,25,81,110,41,30,0
143,18,115,32,77,98,32,28,0
144,16,117,21,90,98,33,25,0
145,26,110,24,106,84,27,23,0
146,28,137,24,100,59,24,28,0
147,16,163,33,92,57,25,14,0
148,12,164,34,89,43,24,34,0
149,15,217,35,51,33,18,31,0
150,4,199,38,87,26,13,33,0
151,11,185,37,101,28,17,21,0
152,20,167,35,81,31,44,22,0
153,16,153,51,68,34,47,31,0
154,16,143,48,68,24,61,40,0
155,14,128,63,71,20,55,49,0
156,10,116,74,91,22,42,45,0
157,24,104,84,88,25,43,32,0
158,16,100,97,102,27,37,21,0
159,18,107,82,105,28,28,32,0
160,15,109,73,112,24,26,41,0
161,15,97,59,103,30,50,46,0
162,25,94,50,106,35,51,39,0
163,15,103,47,93,31,68,43,0
164,20,113,61,65,29,73,39,0
165,18,98,73,74,21,83,33,0
166,12,87,77,68,18,93,45,0
167,17,119,71,42,20,98,33,0
168,9,132,67,39,21,97,35,0
169,16,128,60,32,15,120,29,0
170,12,155,73,26,11,94,29,0
171,11,99,84,35,22,119,30,0
172,23,67,112,32,26,108,32,0
173,34,46,108,34,13,123,42,0
174,19,32,109,58,16,121,45,0
175,27,27,105,65,20,111,45,0
176,22,40,114,54,19,114,37,0
177,31,53,111,49,22,108,26,0
178,17,61,125,39,18,104,36,0
179,11,41,124,36,26,113,49,0
180,21,39,106,39,26,96,73,0
181,28,35,102,37,22,103,73,0
182,18,24,120,42,20,108,68,0
183,16,25,110,38,23,121,67,0
184,16,28,107,36,14,114,85,0
185,19,39,109,20,21,101,91,0
186,23,32,119,24,8,88,106,0
187,19,28,122,25,18,94,94,0
188,24,31,114,26,17,99,89,0
189,17,42,112,31,13,102,83,0
190,18,29,149,31,15,91,67,0
191,20,17,125,35,16,120,67,0
192,48,23,128,26,13,103,59,0
193,62,18,134,33,17,93,43,0
194,52,25,147,33,12,97,34,0
195,55,19,140,30,19,96,41,0
196,38,9,138,37,21,126,31,0
197,39,14,164,40,16,86,41,0
198,54,8,152,35,25,91,35,0
199,86,6,166,33,16,65,28,0
200,59,9,181,33,21,67,30,0
201,66,16,175,29,13,76,25,0
202,64,14,156,33,21,80,32,0
203,78,12,139,30,24,89,28,0
204,71,21,139,36,13,92,28,0
205,94,20,121,32,21,81,31,0
206,92,22,95,37,17,107,30,0
207,110,17,88,26,14,110,35,0
208,95,21,77,29,14,127,37,0
209,110,31,66,23,14,123,33,0
210,112,26,58,26,24,114,40,0
211,121,25,75,25,18,108,28,0
212,112,22,70,24,23,108,41,0
213,105,23,72,21,15,107,57,0
214,106,25,86,29,17,100,37,0
215,105,23,84,19,24,113,32,0
216,88,34,87,18,29,104,40,0
217,92,33,94,26,19,86,50,0
218,86,45,92,24,10,83,60,0
219,71,53,83,29,17,70,77,0
220,75,69,75,17,16,76,72,0
221,53,76,58,26,22,76,89,0
222,36,93,57,19,15,79,101,0
223,38,71,53,25,17,91,105,0
224,24,70,49,25,15,77,140,0
225,27,84,40,16,27,60,146,0
226,28,88,36,10,25,84,129,0
227,25,115,37,14,16,88,105,0
228,27,134,45,27,17,71,79,0
229,18,126,37,25,29,101,64,0
230,17,151,42,28,19,82,61,0
231,19,153,30,24,16,107,51,0
232,13,142,42,33,15,109,46,0
233,19,135,39,21,14,105,67,0
234,17,126,34,25,14,109,75,0
235,10,119,43,19,26,89,94,0
236,16,109,57,26,32,91,69,0
237,17,82,65,23,32,93,88,0
238,26,81,67,14,26,91,95,0
239,20,77,72,20,25,93,93,0
240,19,90,87,29,19,76,80,0
241,24,67,80,31,28,90,80,0
242,16,72,94,21,22,96,79,0
243,20,63,81,31,20,95,90,0
244,20,65,73,32,19,87,104,0
245,10,54,67,25,28,88,128,0
246,18,63,76,23,29,81,110,0
247,21,76,82,27,21,82,91,0
248,24,67,97,17,20,84,91,0
249,33,63,97,20,12,96,79,0
250,33,75,96,34,13,86,63,0
251,35,70,96,38,12,96,53,0
252,44,60,98,31,22,100,45,0
253,86,60,80,30,15,91,38,0
254,83,73,56,24,21,102,41,0
255,66,73,69,21,23,108,40,0
256,76,48,77,21,19,112,47,0
257,75,44,81,17,18,116,49,0
258,62,48,94,24,16,102,54,0
259,57,27,108,20,18,119,51,0
260,44,23,108,31,21,117,56,0
261,45,25,105,29,13,127,56,0
262,42,23,119,40,16,114,46,0
263,34,17,141,36,13,110,49,0
264,26,15,131,31,16,135,46,0
265,31,16,125,37,12,143,36,0
266,28,24,123,35,30,128,32,0
267,32,25,122,28,33,128,32,0
268,19,14,127,43,34,125,38,0
269,21,21,121,42,30,132,33,0
270,26,21,106,40,26,153,28,0
271,24,21,94,36,19,150,56,0
272,33,20,65,34,16,145,87,0
273,21,15,77,25,14,144,104,0
274,21,14,78,44,14,99,130,0
275,26,15,77,57,14,80,131,0
276,30,20,68,72,20,90,100,0
277,17,19,80,85,20,76,103,0
278,19,22,70,81,23,92,93,0
279,15,19,60,95,30,86,95,0
280,27,23,69,83,17,83,98,0
281,27,26,79,83,17,77,91,0
282,15,20,80,66,16,92,111,0
283,14,24,81,70,15,84,112,0
284,22,16,82,69,16,73,122,0
285,18,25,76,88,16,64,113,0
286,27,26,83,79,26,53,106,0
287,10,19,81,86,37,54,113,0
288,14,15,78,75,51,52,115,0
289,45,23,61,52,68,39,112,0
290,44,30,70,47,79,34,96,0
291,34,49,50,35,70,48,114,0
292,52,72,46,24,50,36,120,0
293,57,76,46,28,52,38,103,0
294,67,77,33,19,52,32,120,0
295,72,74,26,19,56,43,110,0
296,81,55,34,22,54,46,108,0
297,82,57,30,27,41,56,107,0
298,88,67,34,21,37,36,117,0
299,84,86,31,24,25,40,110,0
