iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,79,78,74,76,71,64,64,54
2,72,52,70,64,70,73,68,91
3,58,66,53,66,75,61,57,124
4,58,63,69,47,67,53,65,138
5,56,53,58,68,54,55,68,148
6,46,48,59,53,58,67,65,164
7,57,58,48,59,54,44,47,193
8,46,38,45,49,44,47,51,240
9,47,46,55,62,46,45,43,216
10,54,41,45,39,44,47,45,245
11,46,39,39,42,29,37,56,272
12,35,38,37,35,41,54,33,287
13,43,39,41,38,46,34,66,253
14,46,37,41,35,41,39,92,229
15,26,38,31,30,37,29,117,252
16,36,26,35,34,37,36,148,208
17,46,33,40,37,26,32,144,202
18,38,31,32,37,28,28,169,197
19,33,28,26,27,25,26,202,193
20,39,38,30,30,29,35,213,146
21,37,37,21,20,33,25,222,165
22,31,25,24,33,28,22,244,153
23,36,30,20,24,25,29,254,142
24,31,23,22,24,25,37,258,140
25,26,25,24,32,28,18,277,130
26,18,24,19,18,17,27,295,142
27,34,18,26,28,24,22,286,122
28,37,23,16,27,26,25,293,113
29,58,23,31,25,27,21,265,110
30,85,23,23,21,24,23,251,110
31,111,23,17,17,27,27,243,95
32,153,23,27,18,18,24,208,89
33,126,15,13,23,24,26,219,114
34,127,22,20,13,25,18,188,147
35,118,17,24,21,15,24,190,151
36,113,22,20,21,11,18,182,173
37,94,26,21,16,17,20,174,192
38,98,19,16,24,10,17,158,218
39,99,17,13,14,21,26,149,221
40,74,14,17,21,8,28,168,230
41,79,19,19,10,20,24,145,244
42,67,14,16,22,12,22,150,257
43,70,18,6,13,13,27,118,295
44,67,15,21,16,15,18,153,255
45,70,17,16,12,13,16,167,249
46,62,13,18,14,15,13,168,257
47,70,10,14,20,16,16,188,226
48,63,14,12,12,16,18,199,226
49,57,15,11,16,18,16,201,226
50,49,16,13,18,13,8,228,215
51,45,20,12,9,14,11,272,177
52,38,24,10,25,13,9,265,176
53,76,14,18,25,9,17,226,175
54,57,13,11,30,14,18,211,206
55,89,19,16,25,11,12,211,177
56,106,12,17,28,8,11,216,162
57,147,17,19,25,11,14,171,156
58,145,19,12,26,16,14,177,151
59,156,13,16,18,11,16,165,165
60,181,10,10,18,11,16,164,150
61,178,8,9,22,17,14,162,150
62,198,16,15,24,16,9,145,137
63,211,14,11,24,12,6,149,133
64,211,16,9,19,9,16,129,151
65,193,7,18,21,13,16,117,175
66,203,7,10,20,7,9,124,180
67,188,8,16,17,19,12,104,196
68,163,15,10,22,9,12,161,168
69,161,10,16,16,8,11,171,167
70,126,15,7,15,11,8,211,167
71,136,13,14,19,13,12,205,148
72,142,15,7,15,9,11,220,141
73,111,12,8,15,18,14,251,131
74,131,13,17,18,10,15,235,121
75,104,18,10,14,17,7,268,122
76,119,17,11,17,12,11,269,104
77,90,19,10,15,17,19,298,92
78,102,12,12,15,7,7,298,107
79,98,6,14,12,16,17,312,85
80,90,11,15,14,11,17,302,100
81,62,10,7,14,13,14,355,85
82,99,11,7,26,13,13,308,83
83,64,11,11,16,10,9,366,73
84,68,10,12,16,11,10,365,68
85,68,11,12,12,8,8,374,67
86,65,17,10,8,8,8,367,77
87,54,17,11,16,9,8,388,57
88,51,14,13,13,16,11,375,67
89,56,10,14,13,10,9,360,88
90,55,14,13,16,44,14,344,60
91,42,14,11,18,67,9,337,62
92,40,17,10,16,96,10,303,68
93,34,11,7,3,87,10,328,80
94,49,14,7,17,73,14,318,68
95,33,15,7,11,83,14,350,47
96,48,8,19,6,75,17,328,59
97,29,16,45,8,59,18,331,54
98,42,10,67,10,64,18,298,51
99,31,12,86,9,73,10,294,45
100,29,18,113,20,44,14,282,40
101,30,14,123,12,62,5,269,45
102,30,10,116,13,85,21,229,56
103,31,6,123,16,107,15,212,50
104,35,14,109,7,118,11,220,46
105,26,12,109,5,136,17,208,47
106,20,14,100,8,159,12,217,30
107,26,10,91,11,202,13,174,33
108,20,5,94,19,206,11,170,35
109,27,9,96,12,200,10,177,29
110,26,12,78,17,232,13,153,29
111,25,13,86,16,244,8,144,24
112,27,17,90,8,252,5,133,28
113,15,13,74,20,276,11,124,27
