iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,61,76,68,90,75,60,64,66
2,62,70,61,103,57,71,72,64
3,69,55,57,115,73,67,55,69
4,87,49,54,109,82,67,59,53
5,85,68,49,130,51,59,60,58
6,82,49,59,152,59,55,57,47
7,72,57,57,171,50,40,63,50
8,63,50,45,189,46,53,64,50
9,64,54,34,219,57,33,42,57
10,63,38,50,225,45,45,40,54
11,54,46,45,238,40,42,52,43
12,71,36,45,249,41,24,48,46
13,55,45,23,258,48,43,46,42
14,49,36,34,302,29,36,32,42
15,49,35,45,302,36,31,27,35
16,43,37,31,310,35,35,38,31
17,52,41,25,277,46,43,43,33
18,52,26,37,316,23,30,40,36
19,38,26,33,322,41,39,32,29
20,50,28,35,327,37,21,34,28
21,38,22,35,333,35,39,34,24
22,29,31,25,360,33,31,22,29
23,32,30,26,393,14,24,25,16
24,25,17,27,366,33,32,30,30
25,42,32,20,373,30,20,19,24
26,34,21,25,351,32,22,24,51
27,22,28,21,342,31,23,22,71
28,35,18,20,341,24,29,24,69
29,59,24,21,322,27,19,19,69
30,56,18,19,331,21,26,19,70
31,54,22,18,315,23,21,50,57
32,47,16,14,286,21,24,72,80
33,43,15,23,289,23,19,91,57
34,41,22,20,281,13,10,129,44
35,37,17,17,242,12,23,149,63
36,57,16,15,205,19,17,179,52
37,36,20,13,233,10,11,182,55
38,42,15,16,218,18,19,189,43
39,33,26,14,199,15,18,213,42
40,31,11,23,185,16,18,240,36
41,34,26,17,179,9,13,249,33
42,30,17,12,151,13,13,277,47
43,34,21,11,168,13,22,254,37
44,34,19,14,142,14,13,285,39
45,37,11,24,133,26,15,281,33
46,32,13,16,121,21,21,302,34
47,18,17,13,141,16,22,300,33
48,40,18,20,121,15,18,307,21
49,20,23,12,92,19,12,344,38
50,25,10,16,130,13,13,324,29
51,21,15,16,106,12,12,352,26
52,33,19,18,109,20,10,325,26
53,19,9,13,81,16,15,378,29
54,21,10,20,79,14,11,378,27
55,20,18,13,93,18,23,351,24
56,24,16,16,52,12,15,401,24
57,23,11,12,76,13,13,368,44
58,20,13,8,44,16,14,360,85
59,18,12,10,73,12,14,327,94
60,19,13,9,58,13,12,287,149
61,20,14,14,61,6,23,280,142
62,26,14,19,55,8,14,267,157
63,18,14,7,46,13,9,263,190
64,20,12,11,52,14,14,257,180
65,11,15,10,60,11,12,239,202
66,15,8,15,45,6,12,236,223
67,19,3,10,38,8,17,202,263
68,15,17,13,52,14,13,180,256
69,17,10,13,35,10,15,165,295
70,10,13,12,40,9,16,168,292
71,15,8,14,34,12,16,163,298
72,20,11,12,32,10,14,153,308
73,12,13,12,38,11,9,144,321
74,13,14,10,29,14,14,149,317
75,14,8,6,29,10,16,144,333
76,9,8,19,27,11,17,139,330
77,16,15,8,24,11,10,108,368
78,18,11,17,18,17,10,112,357
79,11,12,11,31,15,13,115,352
80,18,12,20,23,11,6,110,360
81,11,9,11,31,15,12,108,363
82,10,12,19,27,8,12,112,360
83,20,15,10,26,11,10,134,334
84,15,9,13,26,11,12,138,336
85,13,15,14,22,9,21,168,298
86,12,8,11,23,4,13,199,290
87,11,13,13,17,13,21,198,274
88,15,13,11,21,9,14,221,256
89,16,20,10,17,9,13,231,244
90,17,11,13,20,12,10,246,231
91,16,12,9,19,9,13,264,218
92,6,13,10,18,9,13,243,248
93,8,10,9,15,13,16,236,253
94,17,8,14,23,7,14,225,252
95,10,13,9,20,14,16,212,266
96,14,14,13,10,11,11,206,281
97,16,10,15,17,7,10,178,307
98,10,10,16,18,14,6,184,302
99,9,11,13,13,10,15,167,322
100,14,13,13,15,7,9,152,337
101,11,10,12,15,12,12,155,333
102,10,7,5,17,13,12,133,363
103,13,6,17,18,9,13,145,339
104,18,12,15,11,20,10,115,359
105,12,5,16,16,9,10,134,358
106,40,21,12,9,6,6,107,359
107,41,11,11,21,12,8,106,350
108,25,17,9,13,11,9,107,369
109,38,9,15,14,14,11,96,363
110,38,15,3,15,10,11,92,376
111,22,13,13,14,9,10,79,400
112,35,13,9,9,8,22,69,395
113,27,15,8,7,13,12,68,410
114,37,9,14,10,8,10,71,401
115,25,17,6,20,9,11,59,413
116,15,11,14,55,15,11,55,384
117,35,16,10,70,13,12,54,350
118,27,16,5,86,17,19,67,323
119,32,8,17,118,6,16,55,308
120,18,6,9,139,13,16,62,297
121,22,11,7,163,16,9,45,287
122,23,15,17,215,6,10,47,227
123,25,11,9,189,9,11,39,267
124,25,12,13,237,18,16,46,193
125,21,11,9,233,16,13,42,215
126,17,11,12,255,7,8,31,219
127,22,6,15,269,12,11,41,184
128,21,17,9,262,13,10,32,196
129,23,9,12,276,7,15,42,176
130,16,10,14,258,5,15,37,205
131,24,3,15,248,15,13,28,214
132,20,20,13,247,13,13,28,206
133,19,11,10,249,14,7,29,221
134,16,12,10,220,16,13,30,243
135,19,11,13,196,15,6,31,269
136,14,7,8,196,13,9,31,282
137,21,7,9,187,13,6,24,293
138,10,5,10,167,17,8,25,318
139,19,17,16,136,11,18,31,312
140,21,10,16,149,13,11,28,312
141,12,11,14,165,7,7,19,325
142,20,9,15,136,12,8,22,338
143,16,14,12,149,17,8,27,317
144,12,13,9,112,10,15,19,370
145,12,5,16,120,18,18,17,354
146,15,13,10,121,7,13,27,354
147,14,12,11,124,10,8,30,351
148,9,14,17,113,10,13,19,365
149,10,9,32,89,14,7,19,380
150,12,7,43,87,16,13,24,358
151,18,8,60,95,9,9,21,340
152,6,9,89,94,15,13,26,308
153,15,6,89,86,5,14,32,313
154,10,14,122,76,8,11,40,279
155,21,12,110,69,10,13,68,257
156,14,13,136,61,7,14,49,266
157,16,15,154,56,11,11,52,245
158,12,12,155,70,15,13,66,217
159,10,9,143,73,9,9,46,261
160,13,10,144,68,13,11,51,250
161,15,16,130,49,12,12,50,276
162,10,11,119,56,19,17,42,286
163,12,7,101,52,15,15,48,310
164,8,12,123,50,14,12,41,300
165,14,8,107,51,15,11,42,312
166,9,14,103,40,15,15,34,330
167,9,12,102,36,5,15,32,349
168,12,17,93,39,11,13,29,346
169,10,15,80,45,15,6,25,364
170,5,12,84,34,11,13,31,370
171,11,6,86,38,13,13,28,365
172,7,6,93,38,14,12,31,359
173,12,11,104,31,11,11,38,342
174,9,9,121,34,9,18,28,332
175,13,15,137,39,11,11,26,308
176,9,9,140,31,14,16,27,314
177,10,8,161,25,8,12,36,300
178,21,20,192,35,15,12,21,244
179,6,12,203,28,12,13,28,258
180,16,15,194,28,8,10,13,276
181,12,23,218,22,17,13,28,227
182,6,12,267,24,12,14,18,207
183,9,11,248,26,10,14,40,202
184,8,17,218,33,16,15,79,174
185,14,10,199,21,17,20,87,192
186,9,11,188,29,16,13,135,159
187,12,8,165,16,18,18,161,162
188,12,12,170,25,9,9,178,145
189,9,12,178,21,14,20,172,134
190,6,12,162,20,16,10,197,137
191,12,16,153,19,8,14,189,149
192,9,16,137,21,16,22,197,142
193,10,14,123,24,16,13,217,143
194,11,15,104,18,16,15,242,139
195,10,17,128,15,14,13,239,124
196,17,17,119,17,15,16,237,122
197,13,11,97,19,12,8,265,135
198,13,14,108,17,19,11,220,158
199,12,18,95,21,10,10,214,180
200,11,15,103,14,10,18,189,200
201,14,16,101,16,10,10,203,190
202,8,11,86,13,17,15,214,196
203,9,11,89,15,9,15,168,244
204,7,13,92,17,11,15,181,224
205,10,14,80,20,13,15,154,254
206,8,9,73,20,15,14,152,269
207,11,12,59,16,11,13,146,292
208,9,16,49,13,12,15,132,314
209,16,12,79,15,10,11,128,289
210,12,18,75,14,10,16,107,308
211,11,9,72,19,12,14,105,318
212,9,10,57,12,13,20,104,335
213,12,5,57,15,12,12,118,329
214,10,11,42,9,14,10,137,327
215,16,18,45,15,7,14,112,333
216,10,8,51,15,9,11,118,338
217,13,13,58,12,8,14,137,305
218,12,13,36,15,8,14,122,340
219,17,10,38,16,11,16,157,295
220,38,18,24,9,14,15,147,295
221,53,9,32,13,10,7,164,272
222,59,10,46,16,13,11,155,250
223,81,19,27,15,12,13,135,258
224,77,10,33,6,10,7,171,246
225,68,14,36,18,7,14,178,225
226,54,10,30,12,8,16,180,250
227,66,16,28,7,9,14,192,228
228,59,15,35,14,21,11,219,186
229,90,10,28,16,10,16,200,190
230,105,13,27,17,19,10,188,181
231,133,14,26,13,14,7,168,185
232,142,11,26,11,11,12,166,181
233,132,17,24,18,10,7,196,156
234,140,9,29,16,9,9,215,133
235,125,15,19,13,8,15,191,174
236,128,10,17,10,5,16,188,186
237,106,8,34,8,12,9,210,173
238,116,17,15,13,10,16,206,167
239,110,9,14,14,11,13,212,177
240,93,10,16,18,8,13,253,149
241,90,14,20,15,17,19,246,139
242,98,17,23,15,8,11,256,132
243,81,8,19,11,8,5,310,118
244,71,11,20,11,9,17,310,111
245,83,11,25,11,9,12,305,104
246,60,12,25,15,17,15,313,103
247,63,14,15,12,4,12,326,114
248,59,13,11,4,18,13,333,109
249,59,8,18,11,10,14,346,94
250,63,14,25,10,13,13,344,78
251,60,10,21,14,34,11,328,82
252,46,14,28,8,47,20,300,97
253,57,10,15,7,101,16,279,75
254,58,14,14,10,126,15,263,60
255,52,7,20,16,101,12,277,75
256,54,7,19,13,105,9,287,66
257,41,8,20,13,114,10,303,51
258,28,11,11,17,97,15,317,64
259,43,4,14,10,101,17,329,42
260,37,10,8,6,114,17,318,50
261,43,12,16,14,92,18,300,65
262,32,13,17,11,101,17,279,90
263,28,10,15,17,90,8,278,114
264,32,15,11,15,84,11,271,121
265,26,7,12,13,89,12,264,137
266,35,11,15,10,78,23,228,160
267,21,4,12,16,71,7,239,190
268,24,19,13,13,64,13,197,217
269,25,11,14,6,66,11,200,227
270,27,15,10,13,70,12,169,244
271,23,13,11,11,55,10,163,274
272,23,12,16,13,55,15,166,260
273,18,11,13,9,58,12,156,283
274,11,7,12,13,57,7,165,288
275,24,9,18,15,58,9,145,282
276,19,9,15,10,45,13,155,294
277,17,14,14,20,40,14,134,307
278,16,15,5,14,44,7,141,318
279,18,12,10,11,36,8,128,337
280,18,12,17,16,36,14,113,334
281,14,11,6,16,36,10,131,336
282,12,12,9,11,25,10,118,363
283,14,11,13,8,37,16,109,352
284,15,15,9,22,29,19,97,354
285,13,12,12,12,37,11,87,376
286,13,16,13,13,22,12,91,380
287,7,20,22,11,32,6,80,382
288,14,19,15,7,35,8,92,370
289,15,8,22,14,28,17,57,399
290,15,10,8,10,31,11,69,406
291,23,6,9,14,30,12,58,408
292,10,9,10,13,33,15,63,407
293,20,9,6,16,21,14,49,425
294,16,10,12,10,29,12,71,400
295,15,10,13,14,24,9,49,426
296,17,11,5,12,22,16,60,417
297,13,17,9,18,19,12,45,427
298,14,8,12,10,31,8,54,423
299,14,13,8,8,14,14,33,456
300,15,8,18,8,21,8,44,438
301,18,12,5,11,22,12,35,445
302,7,13,13,16,17,10,39,445
303,16,9,12,17,17,9,49,431
304,11,6,11,11,21,4,33,463
305,15,9,13,16,22,11,23,451
306,13,14,15,14,13,7,31,453
307,20,12,12,15,17,13,28,443
308,18,7,15,15,10,13,30,452
309,10,12,13,15,15,13,38,444
310,8,10,11,10,22,14,34,451
311,11,9,15,16,18,14,32,445
312,16,14,15,14,13,18,21,449
313,8,10,19,16,17,5,26,459
314,12,8,16,13,17,12,23,459
315,15,10,13,13,11,12,30,456
316,17,12,14,7,24,12,17,457
317,11,8,14,14,25,8,27,453
318,13,9,11,35,12,12,25,443
319,5,8,13,72,16,9,18,419
320,12,9,12,88,8,13,20,398
321,20,12,13,116,19,10,22,348
322,11,11,14,113,9,8,30,364
323,11,11,12,163,15,9,21,318
324,11,13,6,201,26,14,12,277
325,20,8,10,165,14,14,14,315
326,6,5,11,176,20,21,17,304
327,12,11,19,175,9,10,12,312
328,9,11,16,218,15,15,22,254
329,11,11,9,242,5,7,14,261
330,10,16,13,227,12,13,14,255
331,18,16,12,240,11,12,13,238
332,16,12,20,253,9,13,15,222
333,12,10,9,274,19,9,18,209
334,9,8,12,288,12,15,17,199
335,10,11,12,289,18,11,20,189
336,10,8,9,302,15,9,17,190
337,14,13,8,265,15,10,9,226
338,7,12,8,248,17,17,11,240
339,20,9,4,237,10,11,17,252
340,16,13,15,225,5,12,15,259
341,19,6,14,213,8,14,13,273
342,15,14,13,168,4,14,12,320
343,19,10,10,199,6,11,17,288
344,10,14,20,152,20,18,11,315
345,12,9,14,168,5,10,15,327
346,12,13,5,156,14,11,11,338
347,11,15,10,176,11,9,14,314
348,8,11,12,207,11,16,16,279
349,12,8,7,218,9,6,11,289
350,5,15,17,229,6,11,8,269
351,15,12,6,254,12,12,18,231
352,10,7,9,263,10,15,11,235
353,18,10,16,253,8,10,12,233
354,13,12,9,293,12,15,8,198
355,8,10,10,280,19,9,17,207
356,13,10,13,314,20,14,15,161
357,9,15,6,305,13,11,17,184
358,13,12,8,320,11,10,16,170
359,18,9,14,321,11,10,13,164
360,11,13,10,348,9,8,10,151
361,16,11,13,343,11,12,17,137
362,17,12,11,365,5,9,6,135
363,17,13,12,340,12,14,14,138
364,20,15,12,351,11,8,9,134
365,12,13,21,373,9,12,8,112
366,17,15,9,377,14,6,15,107
367,14,12,11,388,17,9,5,104
