iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,70,72,67,67,65,70,74,75
2,65,94,62,67,66,81,63,62
3,84,81,63,70,65,47,72,78
4,118,86,66,60,55,59,52,64
5,144,77,55,59,63,53,55,54
6,153,75,52,54,50,67,61,48
7,166,75,46,56,51,58,54,54
8,165,63,64,52,63,48,57,48
9,220,62,47,39,43,45,55,49
10,233,79,40,36,36,53,46,37
11,239,69,47,43,36,38,37,51
12,247,61,41,51,54,32,27,47
13,254,60,47,32,32,45,43,47
14,269,58,41,32,36,42,47,35
15,253,52,44,37,37,31,68,38
16,262,46,24,36,32,38,50,72
17,235,40,32,34,42,36,84,57
18,228,44,19,28,39,44,73,85
19,201,45,38,26,31,34,74,111
20,194,39,27,27,25,28,96,124
21,200,33,36,26,21,35,70,139
22,180,37,18,34,36,29,52,174
23,143,37,29,50,19,36,68,178
24,172,34,25,25,23,21,70,190
25,147,30,28,20,28,25,64,218
26,154,31,17,27,23,20,50,238
27,112,29,21,25,21,26,49,277
28,120,36,22,22,22,28,43,267
29,110,27,25,25,28,24,44,277
30,112,29,15,17,29,22,38,298
31,115,21,20,30,19,24,33,298
32,101,20,23,18,19,26,41,312
33,98,21,30,18,27,17,36,313
34,96,18,16,16,18,21,27,348
35,98,22,18,21,29,17,33,322
36,82,18,24,14,16,18,31,357
37,71,25,11,14,25,25,49,340
38,70,20,24,11,16,23,93,303
39,73,23,23,17,21,29,66,308
40,65,20,18,10,18,20,95,314
41,63,16,25,14,15,23,100,304
42,49,21,21,20,18,14,86,331
43,60,23,13,18,30,21,94,301
44,57,21,14,17,28,16,87,320
45,55,14,22,17,25,20,82,325
46,83,20,18,17,16,15,82,309
47,47,10,14,12,19,15,71,372
48,44,11,16,15,24,17,74,359
49,47,16,16,16,27,18,57,363
50,44,24,16,8,11,18,44,395
51,51,12,16,13,17,18,58,375
52,54,14,16,12,16,14,52,382
53,40,15,17,13,21,15,59,380
54,30,16,14,13,22,15,46,404
55,44,17,18,12,12,14,43,400
56,45,13,16,13,17,11,52,393
57,43,15,9,7,17,16,47,406
58,39,11,12,8,14,12,47,417
59,45,26,9,15,14,17,35,399
60,34,15,17,14,13,14,34,419
61,45,21,11,13,13,13,32,412
62,26,16,10,26,16,16,40,410
63,36,15,12,15,14,19,44,405
64,25,16,14,11,12,12,28,442
65,33,16,18,15,17,14,31,416
66,26,11,11,17,15,6,28,446
67,29,18,13,17,8,15,27,433
68,20,21,6,9,15,12,30,447
69,31,12,13,14,18,13,26,433
70,22,16,12,12,13,8,26,451
71,29,16,14,14,16,13,25,433
72,21,14,11,14,13,7,26,454
73,26,15,14,10,13,15,25,442
74,24,24,16,12,12,10,27,435
75,13,21,6,10,12,12,19,467
76,17,15,14,12,17,9,26,450
77,20,17,10,12,42,11,22,426
78,18,13,11,10,57,13,24,414
79,19,15,14,10,85,12,14,391
80,15,18,14,11,108,10,23,361
81,16,43,7,10,123,7,18,336
82,19,63,6,11,107,22,22,310
83,22,92,9,13,94,10,14,306
84,15,112,8,16,91,8,14,296
85,27,143,13,16,77,16,15,253
86,31,165,10,10,78,14,18,234
87,13,172,10,10,84,10,18,243
88,16,220,12,14,66,7,8,217
89,19,211,6,15,70,11,17,211
90,20,227,9,10,75,7,21,191
91,12,241,10,14,71,13,15,184
92,15,236,14,15,70,10,22,178
93,19,237,15,9,69,15,22,174
94,14,254,13,11,66,10,14,178
95,15,274,14,7,64,19,14,153
96,11,325,7,13,54,3,15,132
97,11,317,10,16,47,10,15,134
98,9,326,15,13,52,16,14,115
99,15,343,15,8,46,12,19,102
100,10,348,9,16,38,16,15,108
101,9,356,12,5,41,11,20,106
102,13,337,12,10,41,16,15,116
103,18,323,16,11,27,14,14,137
104,8,332,9,8,38,7,10,148
105,8,319,11,10,31,11,17,153
106,11,292,7,10,41,11,15,173
107,9,290,10,13,20,12,11,195
108,12,316,5,11,22,8,10,176
109,15,311,5,13,25,15,11,165
110,20,333,7,14,32,12,6,136
111,6,335,11,7,31,20,10,140
112,6,345,17,13,17,13,17,132
113,10,339,17,11,29,13,7,134
114,15,352,14,16,28,4,12,119
115,11,356,15,11,21,15,20,111
116,9,363,16,11,25,18,8,110
117,13,376,11,12,24,10,12,102
118,13,390,11,12,22,9,9,94
119,19,382,8,5,30,10,23,83
120,14,407,11,13,18,9,11,77
121,8,384,12,11,20,8,15,102
122,10,385,7,15,13,18,16,96
123,8,380,15,11,24,15,11,96
124,11,401,15,16,13,11,8,85
125,12,405,7,16,20,13,9,78
126,15,399,14,12,26,11,17,66
127,10,418,7,11,14,14,11,75
128,10,422,14,12,15,7,13,67
129,11,433,6,9,21,12,13,55
130,6,427,18,14,15,15,12,53
131,13,425,13,8,9,17,12,63
132,15,433,17,11,16,10,12,46
133,12,423,16,11,21,10,10,57
134,13,425,18,14,20,16,9,45
135,10,436,14,13,12,4,16,55
136,11,431,11,15,12,19,16,45
137,7,437,9,11,11,8,14,63
138,10,415,16,13,19,11,9,67
139,11,384,9,10,19,17,9,101
140,11,374,14,5,21,8,13,114
141,12,358,10,10,16,7,15,132
142,12,338,10,10,14,11,14,151
143,7,325,17,15,13,17,9,157
144,11,296,15,13,12,10,15,188
145,12,295,18,16,11,14,10,184
146,37,272,11,24,13,6,12,185
147,76,254,15,18,10,11,14,162
148,82,244,18,13,10,10,15,168
149,108,222,17,14,11,11,13,164
150,106,238,7,12,18,12,10,157
151,150,181,15,10,12,15,11,166
152,164,189,12,16,10,12,11,146
153,199,191,9,11,10,10,9,121
154,197,191,12,7,16,9,14,114
155,202,178,11,13,21,9,7,119
156,235,160,9,8,16,14,11,107
157,235,165,7,10,16,10,11,106
158,201,175,9,17,14,8,7,129
159,209,183,12,14,13,17,9,103
160,204,220,8,11,6,10,11,90
161,168,229,11,9,14,16,11,102
162,174,237,14,7,9,10,12,97
163,152,255,13,10,11,10,11,98
164,147,264,17,18,6,11,13,84
165,136,294,11,12,14,10,10,73
166,124,310,13,14,8,14,15,62
167,130,301,11,9,10,15,9,75
168,130,326,9,12,10,7,11,55
169,114,315,12,9,17,13,10,70
170,121,328,8,7,18,11,16,51
171,98,341,9,8,19,11,7,67
172,97,355,13,9,11,11,9,55
173,89,344,11,15,11,7,12,71
174,84,357,8,14,12,10,13,62
175,92,367,12,13,11,12,7,46
176,83,372,8,10,11,6,10,60
177,73,372,14,10,21,16,11,43
178,88,369,9,16,11,17,8,42
179,69,406,8,10,14,13,12,28
180,62,412,10,10,12,16,11,27
181,77,385,7,12,17,12,8,42
182,59,397,6,11,12,15,10,50
183,57,407,12,6,14,10,14,40
184,89,381,4,14,13,14,8,37
185,88,383,8,11,16,7,14,33
186,75,391,10,10,12,16,13,33
187,73,391,9,17,18,10,14,28
188,69,418,9,11,13,10,13,17
189,60,417,9,13,14,10,9,28
190,65,396,13,12,17,14,13,30
191,77,403,6,11,11,11,13,28
192,56,420,13,16,7,14,13,21
193,50,430,11,7,9,9,18,26
194,53,430,9,7,15,13,11,22
195,58,422,11,12,16,11,13,17
196,51,412,6,15,20,15,7,34
197,36,445,9,10,13,16,9,22
198,43,440,5,11,9,19,6,27
199,44,445,13,9,10,17,10,12
200,40,448,8,9,11,9,11,24
201,44,416,19,19,16,11,10,25
202,33,456,8,13,15,12,11,12
203,35,458,7,10,14,11,9,16
204,36,447,10,8,16,13,11,19
205,28,422,17,8,13,8,44,20
206,21,412,11,11,10,11,64,20
207,27,372,12,14,10,13,96,16
208,26,323,14,13,19,14,137,14
209,30,338,15,10,11,8,139,9
210,28,310,12,14,14,12,152,18
211,29,324,16,13,14,18,131,15
212,23,349,8,12,9,12,131,16
213,19,359,10,12,10,16,120,14
214,24,369,12,8,10,15,106,16
215,15,373,15,12,13,12,106,14
216,30,383,11,11,14,18,80,13
217,15,399,9,12,15,12,84,14
218,17,398,20,9,11,13,78,14
219,19,395,13,8,19,12,82,12
220,17,414,14,9,9,14,71,12
221,18,404,13,11,11,12,78,13
222,23,419,7,11,15,11,63,11
223,21,407,16,13,18,6,59,20
224,22,434,14,11,11,11,50,7
225,12,444,9,7,12,11,55,10
226,15,426,15,15,12,12,51,14
227,12,452,11,10,12,7,44,12
228,16,433,14,6,10,16,55,10
229,19,420,20,9,15,13,50,14
230,16,448,10,9,7,7,50,13
231,14,450,11,11,9,15,36,14
232,16,448,15,8,4,13,42,14
233,14,448,14,12,11,14,34,13
234,9,461,10,2,14,12,38,14
235,16,444,11,12,14,18,34,11
236,15,459,8,10,17,9,26,16
237,13,424,12,20,17,17,29,28
238,16,445,15,10,9,15,27,23
239,23,393,19,10,13,12,33,57
240,27,375,7,18,14,11,34,74
241,18,364,7,14,7,14,27,109
242,13,363,11,10,8,7,34,114
243,15,326,8,12,9,14,18,158
244,10,330,13,10,13,12,33,139
245,17,305,14,17,11,8,18,170
246,18,281,11,9,13,13,27,188
247,12,277,13,8,15,8,17,210
248,14,267,17,9,10,11,21,211
249,12,253,8,17,11,15,27,217
250,12,251,9,17,9,9,19,234
251,13,250,11,9,13,20,19,225
252,6,213,14,14,14,8,20,271
253,15,223,12,10,12,11,22,255
254,22,183,13,15,17,16,17,277
255,10,195,14,7,7,12,22,293
256,14,191,14,7,9,10,18,297
257,25,177,11,14,11,11,21,290
258,12,152,13,16,7,12,20,328
259,14,155,10,17,10,10,26,318
260,13,146,16,12,10,18,21,324
261,16,154,8,15,8,10,20,329
262,9,142,14,22,8,8,27,330
263,10,131,14,18,9,13,15,350
264,15,129,16,13,12,15,7,353
265,13,121,12,12,8,11,11,372
266,15,119,10,9,6,19,16,366
267,10,123,12,8,8,12,16,371
268,10,96,14,10,17,10,19,384
269,15,96,10,12,15,20,21,371
270,8,88,10,10,11,13,17,403
271,10,99,12,13,13,11,17,385
272,12,76,12,16,39,13,14,378
273,15,69,8,9,61,11,11,376
274,9,75,12,9,100,14,12,329
275,9,77,6,17,83,9,12,347
276,9,56,8,10,140,10,16,311
277,7,68,10,7,154,12,11,291
278,13,47,8,19,169,18,12,274
279,10,63,7,7,189,13,15,256
280,13,56,10,17,219,18,12,215
281,13,65,11,19,214,9,15,214
282,12,56,23,10,247,6,10,196
283,11,49,14,13,257,11,11,194
284,13,48,9,15,262,13,18,182
285,7,37,10,9,280,7,11,199
286,15,49,12,13,289,10,10,162
287,11,44,6,7,308,10,13,161
288,15,27,12,13,301,17,12,163
289,8,36,19,14,306,7,14,156
290,11,36,13,11,331,7,16,135
291,13,35,18,10,360,10,9,105
292,12,41,13,10,361,8,10,105
293,19,21,7,14,365,7,14,113
294,14,31,13,9,363,8,12,110
295,16,22,16,4,372,8,9,113
296,16,26,12,10,351,10,11,124
297,5,35,12,6,360,9,15,118
298,12,26,9,4,393,11,12,93
299,16,18,11,8,371,11,15,110
300,43,22,10,12,372,5,9,87
301,68,22,6,14,357,13,7,73
302,87,14,11,11,335,12,14,76
303,118,30,6,11,294,11,12,78
304,129,17,9,22,305,2,8,68
305,185,8,14,14,258,7,9,65
306,163,14,16,13,271,9,8,66
307,188,19,14,5,235,4,19,76
308,183,15,16,13,245,10,21,57
309,223,20,11,9,224,8,14,51
310,235,25,17,19,197,9,11,47
311,246,36,13,14,172,13,9,57
312,270,19,8,14,185,8,6,50
313,279,23,12,8,173,16,7,42
314,275,22,12,13,163,20,8,47
315,280,20,8,14,163,11,10,54
316,296,23,11,13,139,13,10,55
317,304,33,14,10,124,11,14,50
318,262,63,6,17,134,8,12,58
319,256,81,13,25,130,11,5,39
320,247,84,12,31,99,9,17,61
