iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,72,76,81,70,75,69,56,61
2,105,61,64,61,60,61,69,79
3,108,64,67,56,53,60,74,78
4,138,59,64,59,54,69,52,65
5,174,54,55,62,50,61,56,48
6,183,54,48,52,60,57,56,50
7,194,48,62,57,54,53,46,46
8,207,53,59,52,44,52,45,48
9,226,42,44,61,58,56,35,38
10,236,46,31,40,58,57,48,44
11,254,40,55,55,39,39,40,38
12,247,49,51,38,58,38,40,39
13,296,41,35,27,38,44,40,39
14,276,42,33,40,53,37,40,39
15,312,36,36,35,39,36,31,35
16,295,33,31,37,25,31,71,37
17,273,24,31,31,37,34,96,34
18,238,41,37,37,24,36,117,30
19,237,31,28,37,34,34,118,41
20,222,30,24,29,36,27,159,33
21,201,28,30,31,32,25,184,29
22,198,26,26,18,28,33,199,32
23,181,21,26,33,29,20,220,30
24,164,20,40,42,21,24,228,21
25,181,22,27,54,25,25,211,15
26,152,28,25,56,26,20,222,31
27,168,21,19,47,26,13,240,26
28,136,29,24,35,23,23,268,22
29,134,27,22,49,27,21,257,23
30,126,17,16,43,24,24,288,22
31,113,20,20,38,23,18,307,21
32,114,19,22,38,22,15,312,18
33,112,20,16,32,18,27,311,24
34,84,26,22,35,24,18,327,24
35,96,22,19,35,12,17,344,15
36,100,23,14,28,9,14,325,47
37,95,19,25,18,20,12,283,88
38,80,18,12,60,17,15,277,81
39,75,24,19,48,17,18,263,96
40,79,16,12,51,23,18,260,101
41,63,12,19,40,15,19,303,89
42,56,15,18,50,16,7,329,69
43,54,15,11,49,11,18,323,79
44,58,13,19,43,12,14,321,80
45,53,19,11,37,18,19,335,68
46,51,22,10,29,13,18,351,66
47,55,14,9,37,12,13,355,65
48,49,12,11,37,20,11,355,65
49,40,20,16,24,14,11,371,64
50,39,47,21,35,12,11,350,45
51,41,63,21,30,26,10,326,43
52,42,87,15,32,11,12,318,43
53,41,113,13,30,15,21,280,47
54,41,142,13,28,8,17,268,43
55,41,152,12,22,21,16,250,46
56,33,172,20,24,10,19,244,38
57,31,191,19,28,7,9,239,36
58,27,219,11,24,16,17,204,42
59,32,208,16,17,14,16,213,44
60,28,248,11,21,12,13,191,36
61,37,259,17,24,11,14,172,26
62,31,266,17,20,14,14,174,24
63,28,303,8,18,8,6,158,31
64,30,290,16,20,14,13,151,26
65,27,315,9,23,15,16,128,27
66,25,338,11,14,4,8,127,33
67,23,357,11,12,10,9,106,32
68,20,336,9,21,12,8,120,34
69,26,333,11,16,12,22,124,16
70,25,341,10,23,14,10,114,23
71,20,331,15,18,10,17,117,32
72,24,355,12,17,10,10,99,33
73,25,353,17,23,9,12,95,26
74,18,366,13,16,9,18,98,22
75,20,390,5,7,22,8,85,23
76,17,387,11,25,12,14,77,17
77,9,422,11,6,10,17,68,17
78,17,418,13,15,6,14,64,13
79,28,401,11,9,17,9,68,17
80,17,408,10,17,9,13,63,23
81,13,420,15,15,5,13,56,23
82,15,419,12,15,12,10,60,17
83,21,425,13,14,7,13,49,18
84,20,404,15,16,7,17,54,27
85,15,439,13,20,7,10,39,17
86,18,431,13,16,14,12,50,6
87,11,447,16,16,4,8,42,16
88,22,445,16,12,3,11,41,10
89,10,436,14,17,11,14,45,13
90,17,449,11,9,12,12,39,11
91,11,431,12,14,8,12,42,30
92,16,427,11,18,11,14,33,30
93,11,434,9,19,18,17,30,22
94,14,439,11,11,9,17,33,26
95,15,421,19,15,13,13,34,30
96,18,440,17,8,7,13,36,21
97,11,463,7,8,12,15,21,23
98,13,445,15,17,7,13,27,23
99,11,450,11,14,12,11,26,25
100,13,454,13,8,10,15,24,23
101,18,461,8,12,7,13,22,19
102,10,455,9,11,13,10,26,26
103,14,462,8,6,8,17,22,23
104,21,429,11,12,12,17,44,14
105,30,394,12,8,9,8,75,24
106,20,386,15,14,11,13,90,11
107,12,371,9,14,13,8,116,17
108,24,331,13,7,11,15,144,15
109,12,318,12,13,16,12,157,20
110,18,303,11,10,9,5,190,14
