iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,63,83,78,69,65,68,72,62
2,74,70,71,66,70,86,61,62
3,68,70,56,81,62,100,62,61
4,74,54,59,86,104,82,44,57
5,66,52,53,100,103,79,54,53
6,47,44,41,113,110,87,56,62
7,48,60,54,115,93,80,50,60
8,36,55,46,166,96,64,46,51
9,54,53,48,170,86,58,44,47
10,50,49,50,200,84,60,30,37
11,55,50,41,214,69,48,46,37
12,44,39,35,185,106,60,46,45
13,41,33,53,202,107,56,28,40
14,39,41,32,248,85,48,35,32
15,34,46,38,244,71,53,38,36
16,38,38,41,241,90,40,36,36
17,43,31,28,235,80,49,63,31
18,22,42,27,224,91,29,83,42
19,24,26,27,204,81,38,113,47
20,29,38,24,183,77,35,155,19
21,26,25,14,199,62,33,165,36
22,24,31,35,164,59,24,194,29
23,34,28,29,186,56,38,163,26
24,31,29,22,211,56,27,162,22
25,25,22,19,230,58,27,147,32
26,26,35,25,236,55,20,140,23
27,20,19,20,275,50,27,119,30
28,23,27,30,262,36,35,125,22
29,22,22,21,271,49,27,124,24
30,17,30,21,291,37,29,109,26
31,22,27,20,306,42,24,103,16
32,23,21,16,334,32,31,85,18
33,20,15,15,332,36,26,99,17
34,17,21,20,326,40,28,87,21
35,18,21,18,355,35,15,81,17
36,17,24,10,349,34,18,84,24
37,18,17,19,348,28,17,98,15
38,25,18,14,371,25,25,65,17
39,15,17,16,368,36,22,68,18
40,17,20,26,337,27,28,89,16
41,18,16,15,333,27,16,117,18
42,23,23,17,302,24,16,141,14
43,20,17,21,299,23,19,148,13
44,20,16,15,271,17,14,191,16
45,14,14,13,302,24,15,162,16
46,14,17,12,284,25,19,167,22
47,13,16,8,323,18,18,149,15
48,18,21,13,310,25,17,136,20
49,18,15,19,309,25,17,141,16
50,18,17,9,334,21,16,133,12
51,14,17,11,359,25,14,113,7
52,12,15,14,386,18,12,96,7
53,11,15,13,343,23,12,126,17
54,10,12,8,383,21,16,93,17
55,15,12,10,386,21,12,91,13
56,17,17,14,370,18,9,98,17
57,14,11,11,402,20,6,91,5
58,13,15,20,390,18,11,81,12
59,18,23,11,383,23,12,81,9
60,18,11,12,397,20,19,74,9
61,12,14,10,413,18,15,70,8
62,10,27,14,375,12,17,91,14
63,13,11,16,418,19,18,61,4
64,15,13,13,443,10,15,47,4
65,17,8,16,438,19,10,44,8
66,20,20,10,424,11,7,55,13
67,17,13,8,422,15,15,60,10
68,14,14,10,433,15,18,44,12
69,17,13,18,436,11,12,40,13
70,12,14,13,438,16,11,41,15
71,19,11,8,445,11,11,45,10
72,9,15,13,457,10,17,29,10
73,10,14,13,450,16,14,29,14
74,21,10,15,448,7,11,31,17
75,14,15,17,439,9,15,37,14
76,13,8,13,460,10,7,34,15
77,14,16,9,459,6,8,30,18
78,12,14,8,462,11,15,26,12
79,16,8,13,439,15,20,30,19
80,14,16,16,445,18,12,22,17
81,17,7,15,455,10,15,25,16
82,12,13,11,454,13,12,32,13
83,7,12,9,474,9,11,32,6
84,12,9,20,441,20,16,28,14
85,13,8,9,479,10,10,22,9
86,19,7,14,466,11,10,23,10
87,11,12,9,457,8,11,33,19
88,16,8,12,465,8,15,20,16
89,10,6,8,477,6,9,27,17
90,14,9,15,468,5,9,23,17
91,12,12,10,479,10,2,19,16
92,11,6,5,482,10,12,24,10
93,10,10,13,480,5,11,15,16
94,11,13,11,465,13,15,17,15
95,11,14,11,465,15,14,16,14
96,11,14,7,475,9,18,18,8
97,7,11,11,474,12,12,24,9
98,9,7,12,478,9,15,16,14
99,10,12,10,476,8,16,21,7
100,12,13,5,451,8,12,44,15
101,14,14,10,462,3,8,35,14
102,9,14,16,438,11,8,53,11
103,11,7,14,463,9,10,35,11
104,15,6,9,459,6,14,31,20
