iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,94,101,106,103,89,115,100,103,89
2,81,91,98,100,207,78,83,78,84
3,83,90,65,70,310,87,59,80,56
4,201,80,59,70,215,74,69,62,70
5,280,62,57,71,182,65,68,63,52
6,417,56,49,52,139,56,52,38,41
7,444,42,63,47,126,40,38,52,48
8,339,59,36,51,94,46,60,177,38
9,273,34,31,52,66,35,47,303,59
10,159,178,30,28,76,35,40,312,42
11,117,243,29,22,53,30,26,340,40
12,83,183,41,27,50,30,35,410,41
13,81,146,36,36,42,40,40,439,40
14,77,110,42,45,54,28,41,472,31
15,57,104,35,37,42,41,47,501,36
16,67,95,35,38,44,57,29,502,33
17,41,56,50,30,45,59,34,551,34
18,44,61,34,38,33,32,42,574,42
19,54,47,37,151,35,32,44,458,42
20,48,37,19,189,111,28,34,405,29
21,37,37,27,154,110,28,36,430,41
22,39,46,55,140,96,20,28,446,30
23,38,32,35,107,78,38,39,487,46
24,31,42,41,82,78,32,34,524,36
25,39,34,29,169,36,28,35,491,39
26,28,28,22,205,152,17,29,391,28
27,29,15,30,256,199,18,30,297,26
28,20,32,25,255,153,17,25,342,31
29,16,22,16,276,77,19,19,311,144
30,33,21,34,210,70,20,28,388,96
31,33,17,122,230,47,17,25,333,76
32,17,28,195,245,53,20,14,285,43
33,36,14,212,257,22,24,18,287,30
34,33,17,197,247,30,11,15,231,119
35,17,16,199,205,20,15,14,234,180
36,20,31,274,150,19,13,13,264,116
37,27,26,303,90,20,31,13,293,97
38,20,22,324,62,27,20,28,339,58
39,26,27,324,52,29,27,15,354,46
40,36,33,255,45,32,26,29,401,43
41,22,33,226,51,32,25,28,434,49
42,19,28,272,36,27,29,24,424,41
43,22,27,278,28,49,25,37,405,29
44,28,14,330,29,32,35,26,388,18
45,136,22,285,29,19,25,25,336,23
46,203,17,262,23,22,23,21,297,32
47,229,14,263,26,26,21,23,283,15
48,212,106,234,28,28,6,12,256,18
49,241,179,236,20,23,13,13,152,23
50,257,211,251,22,16,20,19,86,18
51,233,187,252,20,17,10,24,148,9
52,196,207,235,12,26,12,15,182,15
53,259,211,232,16,20,23,14,108,17
54,252,241,154,19,20,18,18,168,10
55,263,225,91,17,16,19,14,240,15
56,266,260,66,11,17,14,15,230,21
57,285,255,52,15,17,19,15,230,12
58,230,221,37,17,105,13,17,241,19
59,155,248,19,17,172,25,18,233,13
60,94,281,31,13,127,34,21,270,29
61,170,308,25,13,69,30,14,242,29
62,203,230,12,13,42,122,15,249,14
63,177,221,12,24,35,181,16,215,19
64,230,237,14,11,40,94,10,242,22
65,245,250,16,13,24,71,20,236,25
66,139,269,15,12,133,39,14,263,16
67,188,221,36,14,144,42,12,222,21
68,219,240,12,25,93,22,20,249,20
69,208,282,10,23,67,25,10,259,16
