iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,103,99,94,96,84,101,101,109,113
2,76,91,91,93,106,76,224,77,66
3,70,82,74,68,55,79,330,79,63
4,58,74,72,68,57,70,385,52,64
5,61,55,56,50,69,58,431,55,65
6,48,69,61,63,53,57,324,178,47
7,45,50,43,43,43,46,319,269,42
8,39,41,36,42,41,31,354,282,34
9,39,39,26,37,40,32,261,390,36
10,36,41,25,50,49,35,206,420,38
11,32,38,35,46,56,29,167,466,31
12,32,39,38,37,40,29,138,513,34
13,120,33,25,20,39,32,177,425,29
14,244,35,41,31,33,27,150,304,35
15,347,39,31,36,31,33,121,231,31
16,363,31,22,27,32,22,219,156,28
17,356,27,26,27,36,22,261,106,39
18,423,34,24,27,33,22,204,108,25
19,383,29,22,22,27,28,146,207,36
20,392,37,21,20,27,26,90,253,34
21,332,19,16,17,22,131,49,285,29
22,266,19,18,18,16,171,144,224,24
23,225,17,18,23,16,185,171,227,18
24,302,23,16,11,20,120,248,140,20
25,301,22,25,23,28,77,300,104,20
26,294,22,24,12,26,64,275,152,31
27,317,27,25,17,30,39,289,128,28
28,304,29,30,20,25,39,347,86,20
29,311,32,11,14,15,26,302,175,14
30,323,27,35,29,18,24,316,113,15
31,359,21,27,28,22,17,338,79,9
32,357,18,21,23,20,23,362,57,19
33,297,30,23,23,16,16,319,152,24
34,264,18,23,23,18,15,302,209,28
35,254,11,14,21,98,10,270,208,14
36,157,9,8,17,184,16,259,232,18
37,98,14,18,31,237,20,313,154,15
38,66,17,21,104,238,10,259,175,10
39,140,18,17,164,208,14,240,85,14
40,225,19,20,119,146,16,272,65,18
41,291,19,19,67,109,21,315,45,14
42,285,31,22,58,78,22,336,42,26
43,260,32,10,46,46,19,304,161,22
44,249,11,22,29,144,16,239,170,20
45,202,121,18,18,173,15,250,88,15
46,200,163,19,20,174,14,127,163,20
47,221,203,12,27,189,15,62,152,19
48,184,184,8,12,174,100,44,182,12
49,130,230,26,8,192,57,28,216,13
50,174,227,17,6,205,39,9,207,16
51,221,228,24,14,128,27,15,225,18
52,111,246,21,18,71,122,19,271,21
53,81,268,27,15,56,184,24,228,17
54,42,236,16,13,124,198,12,249,10
55,123,196,18,10,140,182,13,204,14
56,153,209,20,9,81,201,10,201,16
57,196,114,21,14,196,111,10,229,9
58,280,58,30,23,238,77,24,155,15
59,295,69,28,23,142,61,21,235,26
60,316,57,28,17,109,55,11,279,28
61,317,45,32,26,95,32,14,316,23
62,278,35,16,14,63,145,15,310,24
63,255,31,22,10,126,159,16,264,17
64,321,20,34,20,110,142,25,199,29
65,303,14,18,20,174,91,31,124,125
66,264,14,23,19,246,166,17,65,86
67,219,14,11,19,190,152,16,135,144
68,115,19,20,11,190,206,20,161,158
69,156,12,95,14,195,93,12,162,161
70,148,7,123,5,166,132,21,154,144
71,78,14,84,16,82,163,16,191,256
72,165,11,58,12,67,101,17,243,226
73,116,30,51,21,54,82,22,262,262
74,77,16,45,23,44,184,23,307,181
75,55,23,34,24,132,89,21,316,206
76,54,15,24,24,91,79,13,344,256
77,38,17,22,27,207,65,9,331,184
78,37,24,27,17,173,57,23,398,144
79,163,27,35,30,117,36,17,377,98
80,217,20,26,27,167,26,18,330,69
81,215,24,23,12,193,24,106,270,33
82,209,11,17,18,194,21,180,224,26
83,94,19,20,18,217,19,203,197,113
84,189,12,21,26,219,14,202,146,71
85,199,11,10,12,231,16,216,175,30
86,224,16,28,19,244,10,119,213,27
87,258,15,28,13,250,15,79,226,16
88,287,29,23,17,166,20,56,285,17
89,262,29,28,19,74,18,155,294,21
90,216,23,21,21,160,21,185,234,19
91,250,8,129,20,209,15,113,141,15
92,288,22,207,28,149,15,73,99,19
93,311,15,232,21,71,29,152,54,15
94,278,23,232,16,50,17,216,46,22
95,246,101,220,26,33,13,221,23,17
96,273,162,145,16,22,11,226,30,15
97,255,181,156,19,16,10,228,14,21
98,231,223,110,19,18,10,255,14,20
99,247,245,84,18,9,10,255,13,19
100,207,177,66,17,20,17,351,18,27
101,279,158,39,17,18,21,332,16,20
102,225,82,54,22,20,42,407,28,20
103,244,72,21,16,114,40,363,15,15
104,226,45,19,18,166,14,275,125,12
105,130,26,17,20,214,29,256,182,26
106,70,18,24,22,250,13,281,208,14
107,48,13,18,22,237,17,291,237,17
108,37,120,11,18,229,20,226,214,25
109,23,184,12,17,241,18,152,229,24
110,20,220,10,18,266,11,75,256,24
111,22,245,18,19,248,18,53,254,23
112,21,246,10,23,254,22,36,271,17
113,18,265,6,17,273,17,29,258,17
114,22,280,11,17,254,15,23,260,18
115,28,297,17,23,187,20,22,293,13
116,17,283,17,26,224,26,20,267,20
117,16,256,19,21,212,17,117,230,12
118,12,207,16,24,108,19,172,219,123
119,10,209,10,22,68,16,196,214,155
120,11,230,11,23,33,16,109,247,220
121,5,214,17,16,30,12,163,210,233
122,16,238,19,23,23,15,203,218,145
123,13,283,21,23,22,14,156,286,82
124,14,272,26,24,127,17,85,271,64
125,13,208,28,22,213,18,60,299,39
126,22,128,22,18,263,21,59,329,38
127,20,83,23,26,241,18,32,324,133
128,22,61,9,27,164,29,38,320,230
129,24,55,10,35,116,21,39,322,278
130,15,40,24,29,70,17,105,318,282
131,21,19,17,25,151,23,183,225,236
132,34,25,34,23,105,21,138,338,182
133,26,177,27,39,68,14,86,325,138
134,30,202,25,25,61,31,69,371,86
135,22,217,14,22,107,21,39,301,157
136,83,172,19,16,119,13,109,225,144
137,128,149,10,11,144,15,60,197,186
138,169,191,10,15,189,17,31,195,83
139,220,127,8,27,226,15,19,109,149
140,249,90,15,24,255,28,26,82,131
141,268,39,19,16,290,17,29,52,170
142,236,36,9,120,236,18,20,30,195
143,150,18,20,227,286,26,13,23,137
144,98,42,12,137,311,159,22,26,93
145,69,24,13,79,282,228,27,17,161
146,38,18,21,54,261,213,10,121,164
147,32,18,20,45,265,109,13,196,202
148,25,25,14,25,313,202,16,132,148
149,41,22,27,43,383,162,19,96,107
150,30,16,22,33,309,208,31,181,70
151,40,22,21,29,351,266,16,117,38
152,28,15,29,12,300,266,24,185,41
153,26,33,22,22,298,187,20,258,34
154,23,29,28,19,333,130,27,279,32
155,24,12,35,37,349,90,20,308,25
156,25,31,33,20,355,56,16,346,18
157,26,25,30,18,409,53,33,280,26
