iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,109,112,97,88,89,100,117,94,94
2,80,219,87,88,88,59,88,110,81
3,79,191,74,66,212,67,71,75,65
4,52,158,70,67,297,64,68,67,57
5,148,88,56,65,321,45,66,49,62
6,294,82,48,51,246,48,51,40,40
7,227,203,40,45,208,48,42,35,52
8,126,277,24,38,272,44,40,41,38
9,135,222,30,39,321,39,34,46,34
10,115,296,40,43,276,37,23,28,42
11,84,413,34,36,205,31,22,33,42
12,64,375,20,53,135,29,21,166,37
13,38,363,26,39,109,36,19,235,35
14,44,448,26,28,86,33,34,176,25
15,39,479,16,44,77,36,32,138,39
16,35,519,27,42,62,34,38,115,28
17,32,528,39,37,52,41,29,114,28
18,28,538,43,35,51,41,46,71,47
19,36,538,34,35,48,51,47,73,38
20,35,585,44,35,31,44,36,57,33
21,38,553,36,36,40,56,46,59,36
22,33,568,41,37,33,45,51,49,43
23,19,435,21,42,131,27,29,168,28
24,23,418,31,36,82,25,24,100,161
25,34,470,19,36,88,27,22,105,99
26,20,387,20,27,177,26,7,169,67
27,13,296,26,26,200,22,18,165,134
28,11,277,25,20,221,24,10,223,89
29,10,272,19,15,253,21,17,224,69
30,15,304,18,17,273,28,28,178,39
31,15,271,19,129,236,18,11,167,34
32,13,247,26,136,256,16,18,174,14
33,9,216,17,192,222,18,7,196,23
34,11,231,16,240,248,11,10,118,15
35,15,210,9,223,251,15,9,154,14
36,12,216,10,130,112,121,102,175,22
37,11,231,5,54,164,156,149,106,24
38,19,204,20,166,101,110,208,57,15
39,6,241,23,205,72,171,124,42,16
40,18,252,16,108,51,228,67,28,132
41,14,239,18,73,31,122,173,25,205
42,19,270,14,41,23,73,219,26,215
43,10,232,23,29,22,144,212,12,216
44,17,157,12,28,18,99,287,17,265
45,20,133,28,31,28,77,347,29,207
46,28,96,23,28,35,73,433,20,164
47,21,87,31,30,25,59,482,29,136
48,24,170,26,27,20,40,363,29,201
49,26,140,22,34,26,48,435,31,138
50,31,107,22,37,26,43,491,28,115
51,151,67,27,32,30,30,453,30,80
52,97,65,29,25,149,45,410,22,58
53,85,57,30,41,139,29,428,21,70
54,82,66,37,19,111,33,480,23,49
55,43,35,138,24,208,31,370,18,33
56,30,31,170,13,183,22,315,112,24
57,28,24,189,13,196,17,262,154,17
58,17,30,221,10,227,13,149,223,10
59,17,22,205,13,228,11,188,206,10
60,11,23,135,23,239,12,198,236,23
61,12,24,178,26,150,12,233,245,20
62,12,19,201,19,187,7,209,237,9
63,20,26,214,22,217,12,244,129,16
64,16,15,239,20,243,22,250,83,12
65,12,19,251,15,239,18,288,51,7
66,103,12,223,13,139,30,245,124,11
67,152,15,227,23,69,22,208,165,19
68,179,21,213,17,43,12,211,195,9
69,97,17,188,16,147,17,207,201,10
70,53,14,216,11,161,12,210,207,16
71,146,15,230,12,127,18,218,117,17
72,200,18,238,11,186,11,137,77,22
73,240,16,250,14,206,14,92,55,13
74,251,16,272,12,248,11,45,30,15
75,250,20,260,13,257,19,23,19,39
76,261,19,277,17,268,6,26,14,12
77,281,17,302,20,192,17,19,32,20
78,278,23,290,17,205,20,23,26,18
79,277,16,264,18,250,22,19,13,21
80,329,18,326,14,135,12,17,21,28
81,272,22,262,11,85,23,15,96,114
82,146,13,256,21,155,25,14,78,192
83,119,24,337,28,150,33,17,52,140
84,92,24,424,26,107,35,20,54,118
85,71,29,390,26,76,30,18,46,214
86,63,17,407,24,61,18,13,33,264
87,43,36,331,27,53,27,29,31,323
88,27,18,333,25,37,112,29,30,289
89,34,24,361,17,16,86,30,31,301
90,40,24,358,19,24,51,29,38,317
91,29,16,304,18,17,63,22,126,305
92,23,27,313,21,11,27,13,175,290
93,10,25,266,22,15,20,20,246,276
94,13,25,289,14,7,13,25,247,267
95,18,29,259,17,14,26,26,244,267
96,17,31,177,19,20,23,26,292,295
97,19,27,124,20,24,17,14,329,326
98,27,40,94,23,25,34,16,244,397
99,29,29,88,33,28,37,26,204,426
100,19,35,61,27,27,34,40,252,405
101,25,41,51,26,24,21,23,298,391
102,27,35,42,32,40,22,34,216,452
103,26,27,36,27,24,24,27,262,447
104,24,21,32,153,27,30,28,167,418
105,17,18,45,112,25,21,22,253,387
106,22,23,36,60,35,31,27,259,407
107,18,16,15,41,25,140,29,288,328
108,18,14,126,38,22,163,23,246,250
109,25,17,170,17,15,187,15,208,246
110,18,19,205,23,21,214,15,143,242
111,105,13,206,16,8,229,15,79,229
112,160,11,219,7,11,212,13,46,221
113,106,17,132,26,18,276,16,43,266
114,182,13,86,26,11,251,15,25,291
115,214,23,58,19,20,256,12,27,271
116,257,15,27,29,13,255,16,28,260
117,216,21,33,16,107,233,18,23,233
118,236,25,24,21,67,256,15,21,235
119,265,24,21,17,46,227,11,16,273
120,168,26,21,30,31,297,11,26,290
121,214,19,16,14,20,281,22,24,290
122,277,16,23,20,27,196,13,21,307
123,273,30,14,22,21,220,16,23,281
124,246,26,17,18,18,269,11,22,273
125,299,40,20,17,23,150,20,21,310
126,193,25,29,20,21,264,10,18,320
127,144,22,135,18,22,179,20,26,334
128,102,31,108,25,33,253,15,21,312
129,70,27,83,19,25,268,25,13,370
