iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,49,49,59,45,43,59,52,48,46
2,55,52,49,45,59,47,52,39,52
3,38,51,55,45,54,56,70,42,39
4,60,42,46,45,63,38,66,47,43
5,69,49,38,46,56,44,59,48,41
6,71,47,41,40,62,39,50,59,41
7,86,35,48,50,74,36,50,31,40
8,102,42,37,32,72,28,52,41,44
9,116,40,34,34,59,33,46,44,44
10,109,39,39,47,62,38,44,41,31
11,110,28,26,36,60,45,43,61,41
12,136,48,22,31,53,37,40,43,40
13,136,35,29,42,37,48,41,39,43
14,143,34,35,40,44,39,40,42,33
15,111,42,44,56,45,42,36,41,33
16,125,41,47,68,30,37,36,35,31
17,95,45,36,80,41,38,40,34,41
18,81,37,40,100,48,29,52,33,30
19,83,41,31,82,40,31,67,40,35
20,74,48,34,65,49,28,71,39,42
21,54,32,27,80,37,48,90,40,42
22,69,38,35,81,46,32,81,30,38
23,57,46,32,96,44,34,66,35,40
24,62,35,30,101,43,41,70,30,38
25,55,35,34,108,36,38,76,39,29
26,45,35,33,125,36,28,81,34,33
27,50,41,33,115,34,35,69,38,35
28,53,42,40,138,38,26,56,29,28
29,50,42,40,120,33,38,53,36,38
30,39,37,39,131,36,41,59,37,31
31,31,40,42,136,32,26,75,36,32
32,33,44,33,140,49,39,41,38,33
33,37,51,43,124,34,26,61,36,38
34,43,67,33,128,25,34,63,32,25
35,30,75,38,105,48,33,62,29,30
36,39,75,35,86,31,35,63,42,44
37,34,81,45,85,36,40,57,40,32
38,34,118,39,68,30,47,59,25,30
39,42,91,35,75,34,38,62,33,40
40,48,121,39,70,36,41,36,28,31
41,41,104,30,62,35,34,58,52,34
42,41,91,36,57,45,31,71,44,34
43,44,86,52,45,33,27,60,65,38
44,40,76,42,53,30,37,52,93,27
45,37,83,28,53,64,29,55,62,39
46,41,77,29,37,65,40,55,70,36
47,32,80,28,55,71,29,61,60,34
48,34,50,35,42,104,35,55,60,35
49,43,51,23,46,112,39,42,62,32
50,37,60,26,33,115,36,52,57,34
