iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,81,93,76,89,82,76,87,100
1,79,76,78,83,77,79,97,84
2,68,57,72,63,72,61,156,74
3,64,64,71,65,55,57,173,56
4,50,47,45,66,54,60,239,44
5,44,45,151,45,52,40,196,32
6,49,54,187,54,50,38,139,34
7,39,36,254,56,34,26,132,28
8,36,40,252,35,52,50,99,28
9,34,43,267,32,46,33,94,27
10,31,31,264,35,38,31,89,32
11,36,23,227,29,44,21,140,31
12,23,34,257,26,32,29,107,29
13,34,16,290,27,27,31,79,30
14,35,29,260,28,35,25,92,30
15,32,27,311,27,28,22,60,26
16,30,26,313,32,29,32,48,23
17,35,33,308,23,22,26,54,25
18,27,36,315,32,24,25,33,20
19,28,31,296,26,37,30,35,24
20,32,24,298,21,49,25,33,25
21,30,17,307,36,25,31,24,25
22,34,24,288,23,28,31,33,24
23,19,28,297,28,39,24,21,29
24,32,18,236,27,31,30,91,20
25,34,24,252,23,23,24,73,27
26,28,16,268,29,21,24,64,30
27,28,25,278,26,23,21,49,28
28,88,24,211,17,39,19,59,20
29,87,90,157,21,33,19,48,22
30,68,83,190,30,33,15,41,17
31,48,124,144,23,49,27,40,22
32,50,103,106,23,32,26,113,23
33,31,93,117,16,37,25,135,21
34,34,61,165,21,19,34,115,26
35,30,42,204,30,39,31,77,22
36,29,47,214,27,36,26,75,21
37,24,36,237,19,34,36,68,21
38,25,33,243,17,29,30,60,28
39,24,33,255,22,20,24,44,30
40,19,34,205,89,22,30,31,22
41,29,30,202,73,22,22,39,21
42,28,49,202,60,21,24,39,15
43,26,29,236,53,25,22,25,22
44,25,30,268,33,17,23,24,18
45,27,24,266,42,13,23,29,14
46,15,24,276,26,26,23,29,19
47,15,32,283,25,27,21,17,18
48,24,15,261,31,20,23,36,17
49,18,25,272,31,30,14,24,13
50,21,30,248,32,25,18,33,20
51,23,32,256,29,19,20,27,21
52,26,22,209,81,23,28,17,21
53,86,19,163,79,26,16,19,19
54,79,29,176,53,28,21,19,22
55,57,35,200,54,19,21,20,21
56,39,28,223,33,19,30,25,18
57,39,20,229,38,20,20,21,28
58,38,24,216,39,22,31,22,23
59,35,16,234,26,16,28,28,23
60,34,25,253,27,15,22,16,14
61,17,23,253,26,23,20,19,18
62,27,24,251,33,10,21,12,16
63,24,28,231,27,18,26,16,23
64,24,21,255,24,12,17,17,23
65,21,15,239,28,13,21,29,24
66,24,23,245,25,21,14,18,20
67,25,23,238,29,20,16,24,15
68,26,22,238,26,25,11,24,18
69,29,29,226,26,25,17,17,21
70,28,27,229,15,25,18,24,24
71,23,31,240,23,17,24,18,14
72,21,20,241,26,22,27,14,19
73,15,36,237,24,28,17,15,18
74,23,16,240,21,22,26,23,19
75,25,21,238,14,26,22,24,20
76,21,25,229,21,26,29,17,22
77,18,26,196,19,24,67,16,24
78,22,25,154,20,76,51,18,24
