iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,101,113,117,84,92,93,104,96
2,86,81,85,90,80,93,90,195
3,90,58,172,69,77,80,105,149
4,92,55,270,67,61,65,68,122
5,72,159,214,75,54,50,60,116
6,57,254,170,45,71,49,47,107
7,58,304,139,52,60,36,63,88
8,46,332,120,49,57,57,71,68
9,54,379,103,45,60,48,44,67
10,50,310,59,47,55,50,46,183
11,38,380,87,44,49,40,39,123
12,45,366,63,65,44,56,38,123
13,39,289,79,49,40,50,38,216
14,141,247,64,53,37,54,40,164
15,130,314,73,47,41,50,39,106
16,221,237,62,48,36,43,39,114
17,179,330,41,35,43,35,35,102
18,139,356,55,36,39,51,33,91
19,121,255,52,42,45,57,47,181
20,109,221,37,34,35,55,44,265
21,82,173,27,29,50,36,52,351
22,71,134,44,158,52,44,41,256
23,185,116,35,125,47,36,51,205
24,233,107,30,88,49,50,46,197
25,307,90,48,82,39,51,47,136
26,343,101,43,88,23,47,49,106
27,384,71,32,79,33,52,40,109
28,412,72,36,66,36,43,48,87
29,316,63,48,149,51,47,45,81
30,262,57,49,116,46,160,51,59
31,213,71,45,115,45,208,29,74
32,167,55,46,79,45,312,33,63
33,140,43,43,94,40,343,43,54
34,119,45,53,74,49,380,41,39
35,198,58,38,57,35,304,64,46
36,169,57,43,65,43,343,57,23
37,129,59,43,61,32,390,47,39
38,117,37,39,54,46,303,49,155
39,86,45,66,42,46,252,48,215
40,95,49,42,42,45,176,57,294
41,93,38,50,34,52,144,48,341
42,58,52,46,39,49,143,40,373
43,53,30,39,43,51,211,50,318
44,51,47,46,36,52,284,45,234
45,51,47,30,44,59,347,38,179
46,49,44,47,57,47,249,46,256
47,52,43,40,39,39,210,33,334
48,56,40,51,52,50,259,42,240
49,59,36,36,61,42,318,28,210
50,54,42,34,47,56,349,39,169
51,48,54,47,40,45,399,39,118
52,164,39,28,36,46,310,46,121
53,132,50,46,39,41,354,37,91
54,117,41,47,28,44,362,45,106
55,96,42,34,32,40,425,29,92
56,86,52,38,30,37,439,34,74
57,89,42,35,49,45,415,49,66
