iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,92,84,101,96,90,109,108,104,116
2,85,81,69,87,109,78,234,69,88
3,230,68,68,72,68,80,155,73,86
4,161,51,65,86,68,77,129,183,80
5,253,54,53,65,69,55,121,165,65
6,350,54,51,56,62,44,96,130,57
7,369,51,50,52,69,58,80,111,60
8,440,45,39,42,47,50,86,92,59
9,449,51,41,30,50,52,77,84,66
10,486,36,32,45,51,62,74,57,57
11,487,32,50,41,51,48,72,67,52
12,487,46,52,50,48,55,50,55,57
13,528,42,66,48,36,38,42,57,43
14,531,52,49,41,40,51,45,48,43
15,514,51,55,44,50,33,41,47,65
16,556,48,47,41,42,44,39,29,54
17,545,34,49,49,38,53,54,33,45
18,527,38,45,48,53,61,50,39,39
19,540,36,56,42,52,45,36,48,45
20,554,43,51,46,31,65,33,33,44
21,545,46,42,32,51,59,36,38,51
22,564,67,31,33,45,34,34,44,48
23,549,43,50,38,49,33,52,43,43
24,577,54,33,36,38,31,45,44,42
25,561,44,44,38,42,34,39,62,36
26,564,45,27,31,54,38,43,49,49
27,424,44,46,38,45,49,165,39,50
28,339,31,45,46,31,49,285,35,39
29,271,41,40,39,31,46,344,63,25
30,198,42,46,32,36,54,417,35,40
31,175,53,42,48,35,49,415,47,36
32,128,35,45,41,49,47,489,39,27
33,142,38,37,44,33,31,489,44,42
34,105,61,47,40,33,29,512,30,43
35,80,39,39,36,37,41,527,48,53
36,62,42,60,37,51,39,526,40,43
37,67,50,37,43,40,30,541,53,39
38,75,42,41,56,31,43,518,36,58
39,49,47,25,33,32,50,575,52,37
40,45,35,39,53,32,38,570,39,49
41,45,43,24,44,36,37,580,46,45
42,41,44,44,32,38,40,565,56,40
43,45,39,32,47,44,35,577,48,33
44,41,35,34,49,32,47,592,42,28
45,29,39,41,37,48,35,581,60,30
46,41,40,46,41,33,38,569,60,32
47,40,44,36,49,44,33,571,43,40
48,52,36,44,43,46,30,569,49,31
49,46,47,39,40,44,29,581,49,25
50,53,36,34,44,33,31,583,57,29
51,46,35,37,52,38,38,568,57,29
52,59,32,46,43,40,20,586,44,30
53,26,39,59,33,46,43,593,35,26
54,37,41,50,67,40,36,552,39,38
55,33,171,36,55,37,31,447,50,40
56,39,275,35,59,53,37,327,41,34
57,45,350,37,45,35,28,277,45,38
58,42,461,27,36,39,25,202,34,34
