iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,93,99,84,99,103,96,121,98,107
2,219,101,84,78,64,95,87,87,85
3,269,65,167,67,73,75,64,66,54
4,207,57,279,53,60,61,61,65,57
5,230,59,264,41,56,38,43,132,37
6,224,122,222,36,40,32,129,68,27
7,230,79,218,12,22,26,170,130,13
8,139,65,272,17,35,22,228,98,24
9,199,31,277,14,21,31,222,75,30
10,213,37,258,21,21,24,251,46,29
11,115,19,261,25,107,16,227,109,21
12,71,14,222,20,154,15,239,147,18
13,134,19,225,13,177,15,199,99,19
14,99,10,238,16,203,19,241,59,15
15,70,17,243,14,236,28,221,44,27
16,143,10,218,15,133,18,215,124,24
17,184,14,134,14,200,22,233,76,23
18,213,23,89,14,121,28,223,167,22
19,236,22,72,17,59,28,243,192,31
20,220,23,50,14,57,34,270,213,19
21,195,111,31,16,100,10,211,209,17
22,244,55,25,10,162,12,245,128,19
23,239,32,15,19,240,25,235,73,22
24,269,140,27,15,121,8,260,42,18
25,238,178,19,18,170,12,219,21,25
26,218,109,19,16,171,20,218,108,21
27,172,70,16,20,255,27,258,66,16
28,115,50,25,26,280,21,312,51,20
29,63,44,22,22,280,16,281,146,26
30,58,38,18,23,317,22,182,220,22
31,37,35,23,27,264,20,235,240,19
32,30,19,20,18,255,20,267,244,27
33,37,15,22,17,292,15,234,233,35
34,23,17,20,19,256,29,260,249,27
35,25,14,16,106,242,13,239,228,17
36,19,20,18,170,238,19,134,250,32
37,12,20,19,216,250,21,80,267,15
38,17,20,96,203,242,17,55,232,18
39,26,11,123,196,180,13,26,212,113
40,13,14,173,216,191,15,30,189,59
41,19,22,177,193,234,11,15,203,26
42,21,12,100,202,214,14,13,207,117
43,10,9,166,206,215,14,13,200,67
44,26,20,207,224,194,19,21,149,40
45,21,24,222,233,149,16,16,81,138
46,84,17,210,206,155,11,13,54,150
47,160,22,162,216,99,18,15,30,178
48,92,17,238,207,68,20,17,27,214
49,62,17,255,236,43,19,12,27,229
50,138,22,221,217,24,17,10,28,223
51,182,15,212,199,31,18,20,16,207
52,110,13,246,228,15,12,25,132,119
53,79,19,236,256,23,13,10,174,90
54,45,24,234,262,29,12,24,205,65
55,43,14,290,294,22,22,19,155,41
