iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,122,120,84,92,93,96,102,91,100
2,123,89,112,103,104,94,97,76,102
3,158,92,94,80,86,95,91,92,112
4,186,92,107,75,79,83,90,101,87
5,226,77,71,77,78,85,117,76,93
6,235,102,92,59,82,85,103,62,80
7,203,117,120,50,100,117,85,48,60
8,183,139,162,42,101,87,93,54,39
9,188,136,151,44,104,81,113,48,35
10,197,153,154,35,140,61,88,37,35
11,213,143,151,32,134,64,72,63,28
12,199,147,150,36,162,56,70,44,36
13,218,138,157,18,167,47,62,45,48
14,177,164,156,16,152,39,86,67,43
15,206,152,132,14,159,38,64,67,68
16,219,159,102,9,170,56,56,52,77
17,215,170,91,6,179,83,72,43,41
18,199,181,100,14,136,107,78,39,46
19,219,203,93,15,136,103,57,37,37
20,212,203,105,3,124,110,54,55,34
21,225,211,116,9,77,102,60,65,35
22,201,197,120,8,104,86,75,81,28
23,216,232,135,12,71,77,64,69,24
24,243,178,195,6,54,69,52,86,17
25,281,205,169,6,51,55,45,68,20
26,258,196,206,8,53,47,43,75,14
27,263,211,186,6,53,40,41,75,25
28,260,184,231,10,40,54,46,59,16
29,228,200,240,15,52,72,34,51,8
30,227,206,233,7,27,108,28,49,15
31,243,163,246,10,28,98,36,55,21
32,245,136,276,44,37,78,21,48,15
33,260,149,251,40,35,70,16,74,5
34,274,133,267,42,24,66,23,53,18
35,278,127,295,31,23,62,22,54,8
36,271,130,273,34,24,75,18,60,15
37,266,111,265,24,17,108,20,77,12
38,283,145,267,17,13,75,13,77,10
39,277,135,295,21,15,77,11,58,11
40,257,117,304,25,22,86,8,73,8
41,266,132,303,20,19,76,12,61,11
42,290,167,267,18,12,56,11,74,5
43,270,166,284,13,17,66,15,56,13
44,284,200,257,13,8,50,15,68,5
45,263,196,301,11,8,42,17,52,10
46,258,201,291,14,17,45,8,56,10
47,215,222,327,15,8,41,11,49,12
48,185,265,327,22,6,38,11,41,5
49,180,256,344,18,5,42,10,35,10
50,161,261,352,17,14,38,11,37,9
51,148,290,352,13,13,21,9,43,11
52,177,262,345,19,7,33,16,32,9
53,177,282,342,7,16,23,8,36,9
54,158,277,339,8,12,23,13,61,9
55,145,311,311,10,12,22,9,72,8
56,155,315,332,6,12,20,7,46,7
57,157,307,331,13,15,19,12,40,6
58,163,317,307,11,8,24,9,50,11
59,147,309,342,8,9,18,11,44,12
60,146,308,344,13,11,19,11,34,14
61,139,320,344,10,15,9,13,42,8
62,131,347,302,6,12,54,13,26,9
63,118,328,298,5,8,80,12,42,9
64,102,354,269,12,16,87,12,34,14
65,102,394,256,8,10,79,11,29,11
66,103,370,238,9,20,66,48,32,14
67,84,363,260,10,45,68,36,30,4
68,79,401,226,7,53,60,35,28,11
69,94,389,232,8,34,45,27,22,49
70,138,339,198,15,31,51,69,19,40
71,113,358,206,9,40,36,48,19,71
72,142,315,219,11,26,35,40,16,96
73,164,269,213,13,30,33,39,12,127
74,175,279,212,13,16,29,21,14,141
75,144,285,200,11,32,30,37,14,147
76,109,283,164,4,51,17,30,42,200
77,98,246,153,12,74,29,28,74,186
78,90,227,153,6,110,58,28,94,134
79,77,220,157,7,119,43,15,110,152
80,90,224,164,3,122,36,17,84,160
81,120,223,181,8,100,31,15,66,156
82,123,223,167,5,98,22,7,93,162
83,137,214,185,10,72,26,13,117,126
84,165,226,190,6,62,26,15,91,119
85,187,214,191,3,57,24,13,97,114
86,196,233,207,8,58,20,19,62,97
87,161,252,248,8,54,20,8,78,71
88,155,259,230,3,56,17,19,67,94
89,147,269,233,8,52,16,7,46,122
90,121,291,260,7,45,19,8,55,94
91,122,291,264,5,36,22,11,55,94
92,115,322,288,7,28,17,5,39,79
93,107,288,286,10,42,21,11,66,69
94,93,330,237,7,44,51,11,62,65
95,136,260,263,7,28,63,4,61,78
96,119,290,237,6,22,77,7,70,72
97,158,300,190,4,55,52,17,52,72
98,134,274,211,7,98,68,11,35,62
99,123,276,224,8,115,54,9,36,55
100,107,297,222,6,128,38,17,38,47
101,134,274,205,7,137,56,7,32,48
102,136,269,189,9,160,54,9,29,45
103,127,279,171,10,177,53,15,33,35
104,92,284,194,12,197,50,9,24,38
105,138,289,142,7,215,44,8,28,29
106,159,269,132,9,217,55,17,15,27
107,175,261,167,6,202,39,11,17,22
108,179,277,141,5,202,40,16,20,20
109,187,267,159,6,181,28,7,12,53
110,180,240,141,5,196,29,13,12,84
111,209,207,112,7,203,26,11,14,111
112,226,211,88,11,212,21,7,10,114
113,209,180,93,10,230,21,9,17,131
114,219,152,81,9,230,21,7,9,172
115,232,134,95,11,206,13,10,17,182
116,197,152,130,4,244,18,12,9,134
117,219,161,104,6,208,39,8,12,143
118,198,127,83,9,206,71,11,5,190
119,223,115,77,10,242,93,8,8,124
120,228,118,84,8,222,107,6,7,120
121,234,134,107,7,211,89,6,2,110
122,202,173,126,5,215,63,9,8,99
123,201,161,135,7,196,69,13,9,109
124,207,163,165,7,192,50,4,7,105
125,204,179,180,6,168,62,10,5,86
126,244,127,207,3,197,50,8,5,59
127,259,124,228,7,164,41,8,9,60
128,246,132,230,7,154,45,4,7,75
