iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,81,83,107,117,95,105,115,97
2,84,79,91,200,86,80,100,80
3,73,73,68,165,77,207,66,71
4,76,84,70,125,191,148,48,58
5,72,70,61,130,259,99,61,48
6,51,75,68,104,180,212,59,51
7,35,67,64,82,165,271,62,54
8,43,51,65,62,136,338,53,52
9,37,52,51,64,135,278,46,137
10,51,63,51,63,192,188,54,138
11,50,36,56,45,171,266,56,120
12,59,43,47,55,131,214,46,205
13,39,38,46,50,114,195,47,271
14,41,52,47,48,102,243,39,228
15,38,59,28,43,89,327,47,169
16,40,61,44,47,69,365,45,129
17,51,42,46,45,64,358,50,144
18,53,47,42,39,56,432,44,87
19,55,47,39,33,73,423,35,92
20,53,42,45,44,51,440,49,73
21,46,40,33,30,47,379,164,51
22,37,48,32,32,58,394,122,67
23,45,37,47,34,42,411,120,54
24,151,46,47,29,50,314,87,66
25,116,54,41,31,59,361,82,42
26,110,48,45,29,45,278,171,60
27,80,40,65,50,45,221,152,133
28,64,47,40,33,60,165,141,226
29,181,50,44,40,47,135,94,182
30,125,43,42,39,49,233,93,148
31,133,36,36,42,44,172,174,131
32,92,38,145,54,42,127,156,114
33,88,31,127,39,40,112,122,200
34,76,38,190,38,42,100,117,158
35,61,37,170,44,55,194,92,106
36,60,43,129,37,46,262,82,100
37,153,30,116,47,45,213,66,89
38,117,36,194,39,49,192,63,69
39,104,41,177,45,42,232,58,60
40,72,37,144,46,41,280,70,69
41,97,38,127,26,40,246,40,145
42,65,37,120,39,33,267,62,134
43,50,29,91,40,54,317,49,125
44,57,34,64,35,49,375,56,85
45,56,55,67,47,32,382,45,71
46,42,42,56,39,38,399,47,78
47,38,41,69,29,36,425,38,65
48,141,47,55,31,41,299,56,61
49,117,37,53,33,39,270,40,142
50,101,45,50,38,41,191,32,233
51,84,43,39,43,31,279,49,161
52,74,41,48,40,32,297,46,133
53,62,47,48,30,50,336,42,96
54,53,45,36,25,35,371,45,101
55,51,50,35,27,42,374,48,84
56,37,44,38,43,40,374,56,63
57,37,42,35,41,44,408,36,52
58,153,38,34,33,39,320,37,41
59,237,37,40,38,25,237,30,51
60,258,44,47,29,41,195,45,34
61,296,34,46,51,32,159,35,36
62,255,43,34,41,26,224,33,33
63,184,47,48,123,36,177,36,38
64,157,33,39,121,36,230,40,33
65,113,38,32,93,32,295,36,50
66,108,28,46,77,39,217,47,127
67,90,36,35,66,39,182,31,207
68,83,28,34,69,30,143,50,236
69,61,38,36,58,25,237,33,175
70,56,28,45,38,34,259,52,151
71,61,35,40,50,23,218,38,196
72,52,29,26,41,31,255,34,187
73,75,29,22,39,33,193,128,134
74,59,30,41,45,39,236,99,103
75,48,36,37,37,24,199,98,173
76,38,28,38,43,39,240,89,137
77,29,38,32,45,29,298,64,117
78,33,34,36,44,28,231,139,107
79,44,30,41,36,27,275,123,76
80,38,31,46,27,44,229,92,145
81,34,40,37,31,35,274,72,129
82,42,35,42,25,25,284,84,115
83,37,21,35,33,41,330,50,88
84,34,25,30,31,41,315,75,84
85,25,34,33,126,35,266,56,60
86,56,34,26,108,25,300,42,44
87,43,38,32,78,32,315,52,45
88,29,34,31,64,32,282,45,118
89,49,29,24,55,35,218,39,177
90,37,29,30,67,35,168,31,221
91,23,35,35,43,43,199,53,187
92,31,30,27,36,31,272,34,157
93,31,29,24,46,118,205,34,131
94,118,32,35,49,97,143,34,110
95,195,34,34,31,72,124,45,83
96,260,33,32,26,64,100,29,65
97,189,28,43,29,132,99,36,53
98,144,121,31,32,112,75,36,58
99,211,96,41,44,84,57,30,46
100,252,82,22,36,69,65,28,47
101,263,70,30,42,59,53,32,40
102,239,48,20,96,83,40,26,37
103,176,63,108,89,53,34,32,31
104,195,60,102,73,45,46,30,33
105,224,40,88,69,54,35,34,40
106,260,44,74,42,35,51,44,20
107,289,36,47,49,26,44,37,32
108,216,104,56,41,35,39,21,38
109,232,94,40,42,32,33,40,36
110,203,154,38,30,29,34,29,32
111,246,116,31,30,17,26,42,33
112,254,100,45,29,24,27,28,27
113,276,71,25,42,28,35,26,31
114,293,65,29,31,28,27,22,27
115,288,66,27,33,24,29,23,20
116,314,50,30,32,27,20,17,17
117,298,51,23,40,33,19,17,26
118,286,34,32,27,40,32,31,23
119,319,41,31,26,20,22,22,24
120,310,32,24,39,24,34,23,19
121,300,35,30,27,27,24,29,25
122,296,26,23,32,31,32,33,20
123,300,29,21,36,37,22,32,12
124,293,35,34,26,23,30,23,19
125,285,29,22,27,21,26,31,29
126,286,22,35,35,16,29,26,21
127,294,20,28,22,27,32,20,24
128,305,26,18,17,22,29,17,20
129,282,28,27,28,25,33,10,21
130,286,23,27,20,26,28,25,18
131,225,27,15,28,27,41,68,22
132,255,16,27,21,18,33,70,13
133,243,27,24,21,25,26,60,27
134,259,35,30,17,25,16,46,17
135,269,22,24,26,14,24,49,11
136,271,23,16,25,24,26,38,16
137,280,21,21,18,19,21,41,18
138,265,26,19,25,15,26,33,22
139,263,18,14,27,23,20,37,27
140,257,14,35,27,22,28,19,21
141,259,14,29,20,19,29,34,19
142,254,23,30,19,24,24,27,21
143,251,27,20,20,24,18,25,32
144,234,21,23,23,26,26,23,37
145,259,16,34,15,22,23,18,13
146,246,29,16,19,20,30,19,21
147,248,27,25,11,16,26,23,24
148,245,27,17,21,26,27,20,17
149,232,22,20,26,25,24,18,22
150,242,28,22,21,21,20,12,23
151,243,17,22,26,21,19,19,22
152,235,23,23,15,27,19,19,23
153,238,28,19,20,18,25,17,19
154,236,18,24,11,19,29,17,30
155,219,25,20,26,22,19,16,23
156,218,29,18,22,16,18,27,20
157,227,22,21,21,19,19,23,14
158,236,19,18,10,18,21,19,18
159,159,33,30,17,16,19,22,63
160,152,20,18,15,16,25,13,100
161,163,21,24,12,16,30,19,74
162,173,14,25,15,19,23,18,72
163,205,13,19,12,12,21,17,60
164,203,22,14,13,12,28,13,50
165,193,19,23,15,26,23,11,45
166,194,27,21,20,22,23,23,23
167,210,18,16,24,11,25,17,31
168,209,18,34,19,16,19,15,22
169,213,22,24,20,13,21,14,25
170,223,21,21,11,21,16,14,25
171,200,16,21,13,19,24,18,28
172,201,14,25,20,21,16,11,19
173,208,15,26,16,10,20,16,16
174,222,17,14,10,8,12,23,21
175,165,21,29,26,51,17,8,10
176,109,20,25,20,104,14,19,16
177,152,17,17,17,82,14,10,18
178,157,20,16,20,73,11,15,9
179,178,16,18,10,60,14,9,16
180,175,14,20,16,42,21,17,16
181,173,14,19,14,38,24,16,23
182,194,14,18,22,30,12,9,22
183,202,12,16,13,24,13,25,16
184,180,19,19,13,21,23,22,20
185,200,12,20,19,21,16,14,12
186,180,14,18,22,24,15,20,14
187,175,20,16,25,21,13,20,17
188,192,11,17,23,20,14,18,12
189,180,12,15,14,23,16,25,17
