iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,50,50,50,50,50,50,50,50
1,53,56,48,51,57,65,55,15
2,36,52,53,43,65,46,101,4
3,41,34,53,39,40,36,155,2
4,25,41,51,29,44,29,179,2
5,38,28,31,27,27,25,222,2
6,30,52,31,28,41,15,202,1
7,30,60,34,21,40,13,202,0
8,28,50,29,25,27,11,230,0
9,32,35,35,21,29,8,240,0
10,27,41,27,23,25,13,244,0
11,25,28,26,21,29,15,256,0
12,27,37,35,21,22,11,247,0
13,22,84,25,22,21,7,219,0
14,20,112,33,27,27,12,169,0
15,27,158,31,28,21,14,121,0
16,15,178,45,20,26,14,102,0
17,13,205,46,21,19,14,82,0
18,13,199,55,18,14,23,78,0
19,11,216,60,16,27,14,56,0
20,16,209,54,23,19,15,64,0
21,13,218,59,27,18,17,48,0
22,14,226,48,24,19,22,47,0
23,11,233,56,30,23,13,34,0
24,11,233,69,19,17,18,33,0
25,11,247,64,23,14,16,25,0
26,12,243,67,18,20,17,23,0
27,8,234,74,16,17,24,27,0
28,10,243,71,22,14,28,12,0
29,13,228,67,23,17,22,30,0
30,9,233,62,31,17,27,21,0
31,1,241,65,30,17,22,24,0
32,6,257,58,26,19,11,23,0
33,11,203,59,29,46,28,24,0
34,12,185,49,29,59,32,34,0
35,8,175,42,22,65,30,58,0
36,6,166,48,18,87,22,53,0
37,11,148,38,21,115,27,40,0
38,11,143,34,18,120,34,40,0
39,14,147,33,15,126,30,35,0
40,17,152,40,9,103,36,43,0
41,18,166,34,15,109,31,27,0
42,9,151,29,17,129,40,25,0
43,13,108,41,17,158,46,17,0
44,15,120,34,17,145,43,26,0
45,12,129,40,19,140,42,18,0
46,23,127,48,16,114,41,31,0
47,16,132,35,22,130,39,26,0
48,21,112,49,28,121,31,38,0
49,12,100,35,38,147,38,30,0
50,19,139,39,34,115,24,30,0
51,13,135,57,40,99,22,34,0
52,10,120,60,63,98,19,30,0
53,9,101,60,39,129,22,40,0
54,17,89,53,34,151,31,25,0
55,20,60,99,37,131,29,24,0
56,29,42,135,40,102,25,27,0
57,23,41,153,35,89,27,32,0
58,19,26,174,38,65,23,55,0
59,21,21,176,40,60,14,68,0
60,21,18,198,42,56,25,40,0
61,18,15,208,51,48,23,37,0
62,25,20,188,57,44,10,56,0
63,18,22,151,93,32,25,59,0
64,24,17,141,93,29,51,45,0
65,12,13,156,115,20,45,39,0
66,24,14,132,98,17,74,41,0
67,26,17,137,86,21,66,47,0
68,18,18,146,64,23,86,45,0
69,14,18,174,68,22,59,45,0
70,21,16,154,93,26,59,31,0
71,21,12,133,108,36,70,20,0
72,16,10,108,124,31,87,24,0
73,57,19,87,107,36,68,26,0
74,73,23,83,90,25,79,27,0
75,57,21,78,108,21,85,30,0
76,64,35,53,118,29,69,32,0
77,72,58,47,103,24,68,28,0
78,49,69,44,92,33,83,30,0
79,45,79,45,94,26,83,28,0
80,43,79,42,104,30,70,32,0
81,24,110,32,112,32,62,28,0
82,25,99,29,131,28,55,33,0
83,24,93,23,125,30,72,33,0
84,30,73,24,153,28,65,27,0
85,21,70,23,135,27,89,35,0
86,20,51,19,144,32,102,32,0
87,20,48,21,167,29,93,22,0
88,29,45,31,148,26,90,31,0
89,51,29,38,139,34,80,29,0
90,56,31,60,129,29,78,17,0
91,52,33,47,136,30,82,20,0
92,43,29,39,145,35,88,21,0
93,44,26,59,132,30,79,30,0
94,31,28,58,136,26,94,27,0
95,28,26,68,134,26,86,32,0
96,25,20,61,142,25,93,34,0
97,28,23,71,139,36,79,24,0
98,17,27,73,125,22,90,46,0
99,16,25,76,149,21,84,29,0
100,35,20,59,136,20,100,30,0
101,20,22,66,123,17,108,44,0
102,26,15,89,128,20,94,28,0
103,23,22,70,147,20,95,23,0
104,20,19,71,152,24,88,26,0
105,15,20,62,160,20,99,24,0
106,21,22,49,156,28,101,23,0
107,33,17,48,146,28,106,22,0
108,19,17,56,143,24,124,17,0
109,25,21,48,139,28,116,23,0
110,25,30,64,115,27,112,27,0
111,18,30,75,101,24,117,35,0
112,31,36,65,105,16,109,38,0
113,21,45,85,91,15,112,31,0
114,20,51,76,102,17,105,29,0
115,24,62,79,97,16,93,29,0
116,13,68,94,97,21,89,18,0
117,12,66,85,93,14,105,25,0
118,14,98,63,82,13,101,29,0
119,13,104,47,67,19,115,35,0
120,6,104,52,57,18,132,31,0
121,17,121,54,47,9,124,28,0
122,12,104,43,39,7,161,34,0
123,17,87,35,50,19,166,26,0
124,15,84,31,85,12,146,27,0
125,21,62,35,103,23,128,28,0
126,16,55,25,93,23,162,26,0
127,42,56,23,91,18,135,35,0
128,66,44,18,74,18,143,37,0
129,79,43,21,55,19,143,40,0
130,98,45,19,50,12,143,33,0
131,98,47,21,54,16,135,29,0
132,83,64,24,57,18,118,36,0
133,79,72,28,37,21,137,26,0
134,93,86,26,35,21,114,25,0
135,78,99,23,63,12,102,23,0
136,83,98,16,53,19,95,36,0
137,70,93,31,71,23,91,21,0
138,85,96,25,45,15,113,21,0
139,82,104,21,45,22,103,23,0
140,51,114,31,34,34,109,27,0
141,45,128,28,42,22,109,26,0
142,34,119,32,25,28,133,29,0
143,40,129,32,32,20,123,24,0
144,50,121,41,31,24,111,22,0
145,63,130,34,23,15,116,19,0
146,50,146,38,27,22,93,24,0
147,51,125,30,33,24,102,35,0
148,60,143,34,22,20,94,27,0
149,51,122,60,26,16,106,19,0
150,37,134,57,22,20,110,20,0
151,45,120,52,22,17,121,23,0
152,61,132,47,21,10,106,23,0
153,51,123,42,38,16,114,16,0
154,44,129,31,16,17,131,32,0
155,26,139,40,17,16,129,33,0
156,42,120,40,20,15,125,38,0
157,49,133,35,27,21,108,27,0
158,54,127,26,25,16,118,34,0
159,54,130,33,18,14,119,32,0
160,68,136,30,23,16,108,19,0
161,63,116,32,18,26,106,39,0
162,61,122,27,24,21,76,69,0
163,46,123,24,28,28,74,77,0
164,34,128,24,26,29,89,70,0
165,28,145,30,19,22,90,66,0
166,16,137,29,24,25,106,63,0
167,28,151,37,16,22,87,59,0
168,31,129,34,16,20,129,41,0
169,32,186,37,15,11,87,32,0
170,16,173,40,25,16,95,35,0
171,13,216,49,27,12,61,22,0
172,15,204,48,24,25,50,34,0
173,11,237,48,22,19,36,27,0
174,11,220,43,20,32,38,36,0
175,17,240,46,15,19,32,31,0
176,27,225,46,16,24,30,32,0
177,31,225,44,17,25,20,38,0
178,38,213,48,18,22,21,40,0
179,49,210,48,21,13,21,38,0
180,46,177,41,32,17,23,64,0
181,49,183,41,24,25,8,70,0
182,35,172,47,22,15,26,83,0
183,21,175,44,21,20,20,99,0
184,19,210,43,16,25,14,73,0
185,27,181,43,21,20,18,90,0
186,37,163,50,23,26,19,82,0
187,30,162,39,29,25,16,99,0
188,32,157,42,18,24,20,107,0
189,23,185,35,27,24,18,88,0
190,18,151,63,29,45,18,76,0
191,20,143,70,18,45,15,89,0
192,22,124,84,19,39,19,93,0
193,22,146,93,27,24,26,62,0
194,21,123,87,37,29,26,77,0
195,20,115,102,30,30,24,79,0
196,23,110,106,29,26,24,82,0
197,21,81,87,33,26,21,131,0
198,22,72,91,27,20,14,154,0
199,15,60,58,23,23,11,210,0
200,17,48,62,28,20,14,211,0
201,21,44,73,30,22,15,195,0
202,20,45,61,29,21,11,213,0
203,27,48,64,21,26,10,204,0
204,17,64,79,34,18,7,181,0
205,18,50,80,33,20,15,184,0
206,12,49,98,33,27,9,172,0
207,21,34,73,28,30,13,201,0
208,19,64,94,23,19,12,169,0
209,21,69,76,34,19,17,164,0
210,29,56,68,34,16,14,183,0
211,49,68,42,35,23,9,174,0
212,37,47,36,28,24,12,216,0
213,42,47,37,28,14,13,219,0
214,40,26,28,28,12,12,254,0
215,39,32,21,21,18,12,257,0
216,39,29,29,23,19,11,250,0
217,19,28,46,22,15,14,256,0
218,22,34,80,29,36,6,193,0
219,31,36,66,20,44,9,194,0
220,26,31,57,26,33,20,207,0
221,19,19,49,23,29,26,235,0
222,21,20,48,32,37,25,217,0
223,24,21,38,30,48,31,208,0
224,24,16,41,44,50,43,182,0
225,28,26,54,25,53,53,161,0
226,26,16,62,15,69,55,157,0
227,21,19,75,21,75,41,148,0
228,26,25,60,23,81,37,148,0
229,18,21,51,22,109,34,145,0
230,19,23,60,15,99,37,147,0
231,22,23,43,9,104,39,160,0
232,26,6,60,17,110,38,143,0
233,15,17,59,12,110,35,152,0
234,25,23,60,22,112,28,130,0
235,18,20,63,19,113,38,129,0
236,34,29,60,22,92,48,115,0
237,32,20,65,21,75,67,120,0
238,32,16,91,27,49,56,129,0
239,32,24,69,22,34,34,185,0
240,31,45,60,23,48,21,172,0
241,52,39,71,29,37,18,154,0
242,50,54,60,35,27,32,142,0
243,79,62,45,22,36,23,133,0
244,71,76,47,20,23,25,138,0
245,100,68,36,26,15,17,138,0
246,94,67,26,45,27,19,122,0
247,85,58,54,49,26,18,110,0
248,94,50,65,36,25,11,119,0
249,69,51,78,31,30,13,128,0
250,92,38,72,37,28,16,117,0
251,81,31,79,30,21,13,145,0
252,102,27,83,40,19,15,114,0
253,101,21,97,38,21,16,106,0
254,88,23,110,33,14,15,117,0
255,103,23,94,35,19,18,108,0
256,93,23,92,36,29,16,111,0
257,95,28,80,28,27,22,120,0
258,87,36,102,20,28,10,117,0
259,100,23,97,29,18,10,123,0
260,95,24,82,32,24,16,127,0
261,105,20,83,36,25,23,108,0
262,98,17,88,31,31,20,115,0
263,68,21,104,31,37,24,115,0
264,67,14,98,29,54,43,95,0
265,74,26,105,28,38,51,78,0
266,76,17,93,30,38,55,91,0
267,87,26,107,25,29,44,82,0
268,73,21,99,22,29,47,109,0
269,58,25,103,21,33,54,106,0
270,46,24,104,38,24,60,104,0
271,43,18,92,30,28,82,107,0
272,42,23,71,27,24,82,131,0
273,39,26,54,23,14,87,157,0
274,21,24,51,23,17,83,181,0
275,33,24,37,22,30,60,194,0
276,36,30,42,27,23,53,189,0
277,42,26,65,21,26,50,170,0
278,41,24,77,17,23,53,165,0
279,26,30,84,22,25,53,160,0
280,27,27,86,24,25,54,157,0
281,21,29,92,31,31,52,144,0
282,24,21,94,27,26,52,156,0
283,33,26,91,23,29,51,147,0
284,46,15,92,19,22,67,139,0
285,55,21,75,27,24,56,142,0
286,51,29,88,27,19,58,128,0
287,68,31,82,34,19,53,113,0
288,51,31,91,34,25,47,121,0
289,57,16,110,33,14,50,120,0
290,82,28,88,33,21,44,104,0
291,87,30,101,27,25,43,87,0
292,82,40,107,26,18,29,98,0
293,81,38,108,17,25,27,104,0
294,88,41,108,21,19,23,100,0
295,65,26,138,21,28,22,100,0
296,75,23,119,19,20,22,122,0
297,75,22,121,22,20,26,114,0
298,82,23,121,26,16,27,105,0
299,97,20,110,18,18,17,120,0
