iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,76,77,77,73,65,66,65,61
2,70,74,67,113,60,53,57,66
3,62,63,56,118,55,60,74,72
4,66,72,53,141,60,54,50,64
5,65,65,64,154,50,45,65,52
6,63,55,58,168,67,49,55,45
7,56,37,51,191,62,58,50,55
8,49,39,47,218,51,55,49,52
9,44,44,77,202,46,53,49,45
10,34,43,95,201,46,50,47,44
11,30,37,93,229,34,40,50,47
12,40,33,104,209,41,36,45,52
13,50,30,140,176,43,44,37,40
14,27,40,143,171,43,38,51,47
15,30,37,179,156,38,39,45,36
16,29,42,189,169,27,38,36,30
17,41,41,222,151,30,24,27,24
18,32,42,237,147,26,19,29,28
19,30,31,233,145,29,26,43,23
20,37,32,262,109,35,31,36,18
21,29,21,285,114,37,20,26,28
22,28,26,275,118,24,33,27,29
23,28,17,304,109,22,29,23,28
24,22,19,269,100,32,38,22,58
25,24,24,261,95,29,27,23,77
26,28,22,247,90,22,20,22,109
27,19,29,212,98,29,25,26,122
28,19,26,232,104,27,17,27,108
29,16,16,226,101,18,22,17,144
30,20,18,206,86,20,27,14,169
31,31,24,183,115,15,21,19,152
32,25,30,167,129,23,24,23,139
33,17,17,181,153,26,25,19,122
34,24,20,147,181,22,20,17,129
35,19,16,146,206,18,22,19,114
36,19,20,144,201,17,20,15,124
37,17,23,124,205,19,16,17,139
38,15,14,121,192,18,11,18,171
39,16,15,135,190,17,16,16,155
40,10,21,119,173,21,16,16,184
41,11,20,94,177,15,14,12,217
42,16,12,104,142,22,15,18,231
43,16,15,98,156,12,17,15,231
44,18,15,96,138,15,12,16,250
45,17,12,62,133,22,14,18,282
46,14,16,93,121,15,15,19,267
47,18,18,72,120,12,22,16,282
48,18,11,63,105,14,11,14,324
49,12,17,54,107,18,15,18,319
50,18,14,74,90,16,14,11,323
51,17,16,51,86,9,13,44,324
52,15,18,55,92,17,16,74,273
53,13,15,60,89,14,11,89,269
54,11,21,50,73,14,9,128,254
55,15,15,43,80,9,15,138,245
56,9,18,52,67,13,12,160,229
57,14,8,40,67,14,20,177,220
58,11,14,51,53,7,21,186,217
59,13,8,46,67,15,21,195,195
60,14,11,42,49,20,18,233,173
61,12,11,31,70,12,14,254,156
62,15,13,37,51,17,9,267,151
63,14,9,24,60,11,16,281,145
64,9,17,35,54,14,16,281,134
65,8,16,19,42,15,16,296,148
66,14,13,25,44,14,14,311,125
67,13,15,37,38,11,14,324,108
68,13,13,29,43,10,9,317,126
69,14,15,29,53,11,11,317,110
70,13,12,34,32,13,9,355,92
71,15,18,18,31,12,14,359,93
72,17,13,15,25,12,12,378,88
73,10,12,37,33,11,19,353,85
74,20,15,32,35,10,10,357,81
75,12,8,21,31,16,20,366,86
76,8,12,25,23,7,10,404,71
77,15,15,17,30,13,16,378,76
78,13,18,13,25,8,14,410,59
79,6,12,22,23,8,17,406,66
80,10,9,23,32,8,12,382,84
81,7,16,18,25,8,20,349,117
82,14,9,16,27,11,10,339,134
83,4,12,20,26,15,7,307,169
84,16,12,28,12,12,11,313,156
85,8,16,38,30,4,14,290,160
86,14,9,32,22,16,9,271,187
87,7,16,22,33,6,14,253,209
88,12,12,63,17,17,13,226,200
89,9,14,79,20,11,11,219,197
90,14,10,101,29,16,11,208,171
91,10,15,128,17,13,7,194,176
92,17,18,164,18,17,12,161,153
93,15,13,179,17,8,11,163,154
94,14,17,186,16,15,8,167,137
95,13,11,206,16,12,10,158,134
96,12,10,222,17,6,11,154,128
97,10,17,243,18,11,15,137,109
98,8,14,248,10,14,12,118,136
99,11,10,249,14,14,12,135,115
100,10,9,267,15,15,18,124,102
101,10,13,281,14,23,12,113,94
102,12,15,290,15,11,11,109,97
103,15,11,309,9,12,14,102,88
104,19,7,331,12,23,15,78,75
105,11,16,269,20,46,10,104,84
106,13,14,276,10,89,11,84,63
107,8,11,264,13,109,10,73,72
108,11,13,223,15,139,8,77,74
109,11,12,238,7,130,15,82,65
110,12,14,224,10,140,13,92,55
111,11,12,201,11,140,18,119,48
112,11,13,195,12,103,8,160,58
113,11,13,205,17,112,13,138,51
114,11,17,179,12,100,13,176,52
115,10,11,168,15,115,8,184,49
116,12,16,137,16,96,8,231,44
117,11,15,165,13,66,12,241,37
118,19,8,136,12,96,11,242,36
119,9,17,110,12,96,10,270,36
120,9,20,144,8,81,7,267,24
121,17,11,119,10,73,15,269,46
122,17,16,112,10,59,7,308,31
123,14,10,104,13,73,23,289,34
124,11,14,99,12,79,9,292,44
125,9,10,98,10,46,10,341,36
126,13,17,90,20,53,6,335,26
127,20,19,94,14,54,12,307,40
128,7,11,92,17,53,10,345,25
129,13,17,83,9,63,13,339,23
130,12,10,77,22,51,9,334,45
131,8,10,77,11,53,9,354,38
132,12,8,63,5,35,16,356,65
133,17,14,80,13,29,11,327,69
134,12,12,70,16,32,7,302,109
135,9,4,72,16,22,15,321,101
136,10,8,62,16,46,11,286,121
137,6,15,62,12,36,10,287,132
138,12,11,60,10,32,12,285,138
139,4,12,44,12,30,11,266,181
140,11,9,51,10,21,8,276,174
141,13,10,57,12,24,9,243,192
142,12,5,55,9,29,11,228,211
143,21,6,53,12,17,11,221,219
144,18,13,48,17,22,11,204,227
145,9,16,41,10,26,15,200,243
146,13,11,44,6,22,15,185,264
147,16,9,41,9,22,11,189,263
148,18,8,36,14,23,15,176,270
149,13,13,44,13,28,14,161,274
150,15,12,34,15,11,6,148,319
151,8,11,36,16,10,12,141,326
152,9,13,35,16,20,16,142,309
153,14,9,35,7,16,4,133,342
154,17,7,28,15,19,11,152,311
155,17,17,23,10,13,8,142,330
156,16,11,41,12,20,13,122,325
157,7,6,29,10,25,10,106,367
158,9,8,29,5,19,7,110,373
159,10,6,40,10,18,14,111,351
160,7,14,59,3,17,13,96,351
161,9,16,53,8,9,12,84,369
162,11,12,58,5,29,15,86,344
163,15,7,56,10,36,20,83,333
164,14,11,63,10,28,15,84,335
165,12,11,74,7,19,18,114,305
166,17,12,59,15,16,13,109,319
167,12,12,56,11,17,9,110,333
168,16,14,52,8,26,26,123,295
169,7,14,50,9,18,17,120,325
170,9,12,59,12,20,13,165,270
171,14,18,44,11,26,9,180,258
172,12,13,48,9,18,15,184,261
173,10,12,53,11,15,13,224,222
174,18,10,42,7,11,10,227,235
175,15,9,39,18,18,13,233,215
176,15,15,37,7,19,13,246,208
177,8,15,35,9,20,7,277,189
178,8,12,35,12,19,7,293,174
179,15,9,36,8,20,9,296,167
180,7,10,30,9,15,11,293,185
181,8,11,27,9,19,11,321,154
182,10,11,25,16,15,14,300,169
183,10,16,23,6,21,21,312,151
184,13,7,21,12,13,8,330,156
185,13,18,32,8,17,11,331,130
186,14,16,23,12,12,13,355,115
187,12,17,25,17,14,13,327,135
188,11,13,26,14,21,14,332,129
189,18,18,27,6,19,13,327,132
190,7,10,20,7,21,12,321,162
191,10,16,13,10,12,8,357,134
192,14,13,21,4,15,8,340,145
193,15,7,26,4,18,5,355,130
194,11,11,17,7,17,11,370,116
195,10,11,19,9,16,9,364,122
196,12,7,16,16,24,13,369,103
197,13,6,25,10,11,9,377,109
