iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,69,78,59,81,74,59,73,67
2,82,60,65,64,68,68,75,78
3,73,68,76,55,66,63,61,98
4,65,53,69,56,72,68,58,119
5,90,67,51,51,48,62,56,135
6,105,58,55,55,53,50,60,124
7,146,46,46,61,49,51,48,113
8,145,58,47,56,55,48,54,97
9,170,58,39,48,52,35,47,111
10,179,47,40,41,42,49,54,108
11,192,44,48,45,49,43,39,100
12,235,40,44,37,44,41,36,83
13,241,36,48,25,36,36,40,98
14,251,42,43,41,41,39,29,74
15,266,36,38,42,28,25,34,91
16,271,38,34,28,28,39,40,82
17,281,48,31,35,31,33,31,70
18,300,24,33,31,33,33,33,73
19,275,44,30,27,30,28,48,78
20,292,33,19,36,24,19,80,57
21,269,39,28,24,51,17,79,53
22,222,33,25,33,62,26,107,52
23,233,25,29,25,54,27,121,46
24,212,24,20,23,56,28,150,47
25,198,34,21,26,56,30,156,39
26,208,22,24,17,57,23,157,52
27,175,23,25,26,94,24,147,46
28,172,25,14,22,86,19,179,43
29,169,29,30,15,62,19,205,31
30,155,27,20,22,75,23,199,39
31,129,10,18,20,78,20,241,44
32,133,17,21,20,62,21,244,42
33,144,18,15,13,48,25,267,30
34,130,22,23,16,67,18,259,25
35,106,17,14,20,65,19,285,34
36,112,14,28,14,58,14,290,30
37,109,20,23,8,44,16,316,24
38,107,15,24,19,44,17,295,39
39,96,14,27,15,48,13,317,30
40,76,20,21,22,47,16,336,22
41,63,17,13,17,41,17,363,29
42,70,20,17,16,37,16,360,24
43,66,14,21,9,35,17,377,21
44,67,20,14,12,29,18,374,26
45,69,23,12,9,39,19,368,21
46,62,17,17,13,39,21,378,13
47,60,19,14,19,31,9,383,25
48,54,16,16,17,19,14,402,22
49,59,18,10,23,36,14,375,25
50,54,13,20,15,27,10,394,27
51,50,15,15,14,24,16,404,22
52,44,19,14,8,26,15,384,50
53,44,10,13,15,26,12,356,84
54,41,13,15,18,21,21,320,111
55,31,14,17,15,17,10,336,120
56,45,9,16,17,20,15,292,146
57,36,14,12,14,26,8,309,141
58,39,13,14,18,27,9,246,194
59,41,11,9,12,24,17,225,221
60,36,14,11,14,21,10,223,231
61,43,17,12,10,19,11,240,208
62,37,19,11,11,14,13,266,189
63,25,15,6,7,9,15,313,170
64,19,8,17,16,16,17,285,182
65,27,14,12,9,20,7,293,178
66,33,18,9,13,10,12,317,148
67,26,13,14,12,26,14,301,154
68,26,19,11,18,14,18,319,135
69,29,13,12,12,22,14,330,128
