iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,66,78,75,78,59,71,63,70
2,67,56,48,63,78,66,110,72
3,53,56,64,104,64,58,88,73
4,57,59,54,125,58,67,86,54
5,58,43,65,142,58,59,78,57
6,57,81,55,120,77,52,69,49
7,49,103,45,138,62,46,71,46
8,42,121,50,124,46,48,78,51
9,43,135,47,114,57,50,61,53
10,42,181,51,96,42,40,59,49
11,42,159,54,96,34,39,60,76
12,33,172,44,91,42,54,57,67
13,42,171,37,97,68,38,51,56
14,48,159,45,76,91,38,37,66
15,30,142,41,86,86,41,44,90
16,29,143,36,60,101,35,51,105
17,28,133,41,65,105,37,42,109
18,33,137,23,69,113,36,49,100
19,38,104,37,68,141,37,41,94
20,33,108,37,58,162,30,39,93
21,35,115,37,70,180,22,37,64
22,18,104,35,50,201,33,31,88
23,35,98,25,58,221,22,33,68
24,27,95,23,50,228,29,32,76
25,25,90,39,40,270,21,24,51
26,21,96,29,55,237,36,26,60
27,23,84,22,40,260,36,26,69
28,26,71,17,48,290,25,27,56
29,17,69,19,37,317,22,34,45
30,19,53,18,45,286,19,29,91
31,22,44,19,30,286,15,18,126
32,18,74,25,31,243,24,26,119
33,19,55,18,32,240,17,21,158
34,17,66,21,32,220,17,28,159
35,11,56,13,30,206,22,24,198
36,19,52,25,42,189,21,25,187
37,23,47,16,24,199,14,22,215
38,27,45,16,32,171,23,24,222
39,17,33,17,30,162,17,19,265
40,12,25,12,25,190,19,14,263
41,16,41,21,26,165,11,20,260
42,17,43,18,21,133,19,22,287
43,19,36,13,23,131,17,15,306
44,15,30,15,24,115,14,19,328
45,12,32,13,32,126,15,17,313
46,21,32,19,21,117,16,18,316
47,14,32,21,22,108,16,16,331
48,16,27,22,15,94,18,15,353
49,16,34,23,15,103,13,17,339
50,15,30,15,28,83,12,11,366
51,11,29,11,18,86,16,11,378
52,16,30,14,13,76,12,17,382
53,15,26,7,20,89,17,17,369
54,10,29,16,11,80,18,11,385
55,14,37,7,8,75,19,8,392
56,11,29,10,16,72,14,12,396
57,18,20,13,18,74,13,14,390
58,14,23,15,24,57,15,14,398
59,14,22,9,20,51,20,20,404
60,13,15,6,17,63,10,11,425
61,17,22,12,18,58,17,8,408
62,14,15,9,15,42,19,14,432
63,13,18,14,16,44,16,11,428
64,13,16,9,19,52,17,9,425
65,16,11,10,15,40,13,7,448
66,12,16,9,13,40,15,10,445
67,15,12,13,18,32,13,11,446
68,19,10,14,17,41,12,13,434
69,15,20,8,19,34,11,9,444
70,14,18,17,16,33,14,14,434
71,17,16,11,13,39,8,11,445
72,6,10,8,21,44,6,11,454
73,11,14,11,13,34,12,9,456
74,8,12,17,9,29,16,11,458
75,10,16,12,12,17,11,17,465
76,8,21,21,12,54,13,13,418
77,14,17,13,16,97,8,13,382
78,9,8,17,8,98,12,13,395
79,19,11,14,17,115,12,19,353
80,9,13,9,12,151,10,11,345
81,11,10,9,8,169,13,9,331
82,14,14,11,8,204,16,10,283
83,8,9,6,19,200,15,11,292
84,17,13,10,12,228,14,14,252
85,7,15,10,9,221,17,18,263
86,14,8,15,14,244,10,15,240
87,13,9,11,13,251,10,15,238
88,10,9,13,15,279,10,11,213
89,12,10,7,12,311,7,9,192
90,11,1,8,10,303,10,12,205
91,14,19,6,15,298,13,10,185
92,16,10,12,15,328,13,14,152
93,11,10,14,15,355,13,10,132
94,10,13,9,7,342,13,8,158
95,9,12,14,15,351,12,15,132
96,9,11,15,13,359,12,11,130
97,13,12,9,6,340,11,19,150
98,16,13,14,7,372,11,10,117
99,9,4,10,17,332,6,18,164
100,7,13,7,11,362,11,11,138
101,5,13,12,14,355,9,10,142
102,13,7,18,6,337,13,12,154
103,7,8,17,24,323,11,8,162
104,10,13,13,10,318,6,8,182
105,10,8,12,12,286,7,13,212
106,15,13,17,16,275,4,8,212
107,13,15,17,14,260,11,16,214
108,11,11,13,18,246,14,12,235
109,7,10,8,9,257,14,15,240
110,8,12,9,18,230,9,19,255
111,11,13,17,7,221,17,10,264
112,11,8,11,16,200,11,10,293
113,12,10,11,16,189,15,10,297
114,8,14,18,10,189,16,9,296
115,10,7,10,11,179,8,16,319
116,10,10,6,11,149,14,13,347
117,11,19,10,13,146,16,11,334
118,9,14,14,14,146,6,9,348
119,16,10,15,11,135,12,15,346
120,5,11,7,8,134,9,10,376
121,19,13,11,15,117,13,10,362
122,10,15,20,7,118,13,20,357
123,8,11,14,9,111,12,9,386
124,14,17,13,17,103,8,16,372
125,17,11,5,10,109,15,8,385
126,11,15,10,11,88,20,13,392
127,10,9,12,15,94,11,16,393
128,13,16,14,10,83,10,9,405
129,11,15,12,19,84,12,11,396
130,15,41,9,13,71,13,10,388
131,13,55,10,13,73,9,13,374
132,9,95,9,17,70,14,8,338
133,6,115,14,13,64,10,15,323
134,20,137,10,13,53,9,16,302
135,10,157,14,8,52,12,14,293
136,14,163,10,8,56,14,16,279
137,13,193,7,6,54,6,14,267
138,9,207,10,9,55,15,16,239
139,13,221,17,8,41,9,7,244
140,5,263,15,9,43,16,10,199
141,9,261,10,11,44,13,11,201
142,10,280,7,8,49,8,10,188
143,9,277,12,10,36,16,11,189
144,11,294,10,19,34,16,8,168
145,9,315,9,10,34,16,14,153
146,15,319,10,12,27,18,6,153
147,15,304,14,19,37,8,16,147
148,10,329,14,17,36,14,13,127
