iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,66,64,73,73,67,70,70,77
2,74,70,66,89,60,66,71,64
3,126,55,62,57,65,71,62,62
4,148,58,60,76,49,52,55,62
5,133,41,68,60,61,56,50,91
6,101,59,48,62,56,62,58,114
7,110,59,55,50,65,49,44,128
8,94,51,58,54,58,38,54,153
9,117,45,55,51,31,44,44,173
10,93,53,46,45,56,48,43,176
11,84,84,46,40,44,37,49,176
12,97,89,42,39,44,45,47,157
13,75,110,31,45,38,55,45,161
14,83,150,33,31,42,39,38,144
15,70,151,45,41,33,39,33,148
16,68,176,33,42,35,39,21,146
17,61,189,36,29,41,40,18,146
18,68,222,27,28,20,26,41,128
19,61,234,39,30,25,32,38,101
20,62,235,25,46,28,32,27,105
21,64,219,34,32,25,30,30,126
22,55,268,25,32,32,23,25,100
23,50,267,25,33,23,23,27,112
24,54,275,29,23,25,20,30,104
25,44,299,18,23,28,25,38,85
26,32,313,32,29,18,23,28,85
27,41,339,21,24,12,24,25,74
28,49,315,15,29,26,21,25,80
29,42,336,30,17,17,24,23,71
30,36,364,21,11,21,19,22,66
31,40,370,16,15,18,14,18,69
32,27,328,15,22,26,23,45,74
33,31,313,23,18,25,20,71,59
34,34,308,11,19,13,21,96,58
35,19,298,24,14,10,14,121,60
36,27,268,18,16,20,23,147,41
37,31,272,19,20,23,18,142,35
38,16,257,14,18,21,10,176,48
39,31,222,18,17,16,14,197,45
40,19,239,15,14,11,13,210,39
41,26,193,12,22,22,17,224,44
42,25,174,20,14,14,19,259,35
43,25,178,14,16,16,15,260,36
44,28,164,12,19,13,16,278,30
45,24,161,19,16,20,17,268,35
46,18,205,20,18,13,14,240,32
47,25,182,14,15,17,12,263,32
48,14,201,15,21,12,17,251,29
49,24,238,12,12,16,15,222,21
50,22,245,12,17,11,12,205,36
51,18,255,12,16,9,13,201,36
52,27,244,16,13,15,15,198,32
53,16,290,10,18,13,12,179,22
54,24,284,13,14,13,19,168,25
55,12,304,13,8,17,19,160,27
56,14,283,48,13,17,17,150,18
57,25,270,49,21,14,14,148,19
58,11,236,120,16,10,9,135,23
59,10,242,119,11,10,13,125,30
60,16,214,134,13,14,23,117,29
61,6,232,173,7,15,12,96,19
62,17,192,191,10,8,13,104,25
63,14,173,185,13,16,23,123,13
64,20,169,209,13,14,11,101,23
65,10,179,214,11,13,23,86,24
66,16,134,251,10,18,19,88,24
67,15,156,226,11,12,14,106,20
68,14,135,261,14,11,10,96,19
69,10,127,240,13,11,15,122,22
70,16,122,274,9,15,12,94,18
71,20,122,270,14,11,7,99,17
72,7,118,286,11,11,14,91,22
73,11,109,303,11,14,12,82,18
74,13,111,316,9,10,17,69,15
75,18,97,322,15,11,15,70,12
76,16,73,339,16,12,16,71,17
77,17,91,339,5,15,15,59,19
78,22,71,345,12,18,9,68,15
79,13,69,381,13,14,13,43,14
80,9,65,386,18,13,11,48,10
81,12,66,365,7,15,14,72,9
82,8,73,348,10,11,10,89,11
83,11,68,334,8,3,12,111,13
84,13,60,305,9,12,15,131,15
85,12,66,289,12,11,13,145,12
86,12,63,282,8,10,15,154,16
87,20,46,259,8,12,10,189,16
88,8,47,255,13,7,11,209,10
89,11,48,230,4,22,5,226,14
90,12,45,230,9,4,16,227,17
91,9,38,221,11,12,16,236,17
92,12,52,201,8,11,10,252,14
93,11,35,186,12,6,9,290,11
94,13,27,185,17,13,11,282,12
95,9,34,161,8,11,10,316,11
96,16,23,157,16,10,10,320,8
97,9,40,163,14,10,6,291,27
98,9,26,141,9,16,15,288,56
99,7,25,142,8,12,11,274,81
100,11,40,123,12,15,13,236,110
101,17,60,134,13,12,13,225,86
102,16,80,121,11,10,9,222,91
103,11,103,104,13,17,6,213,93
104,11,138,99,13,20,11,182,86
105,7,146,96,10,7,12,209,73
106,11,158,97,8,12,5,199,70
107,12,180,75,11,19,19,165,79
