iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,81,64,71,76,72,79,66,51
2,60,59,65,102,81,65,54,74
3,55,69,70,119,59,68,62,58
4,64,62,51,133,52,66,72,60
5,50,54,64,166,58,61,59,48
6,56,50,89,149,64,46,44,62
7,57,60,121,132,51,46,51,42
8,46,43,118,130,53,60,54,56
9,47,56,127,123,67,39,36,65
10,45,49,109,131,100,37,48,41
11,44,36,111,115,123,51,43,37
12,29,33,84,133,140,59,40,42
13,31,50,94,93,171,33,43,45
14,31,53,90,100,158,40,44,44
15,39,53,79,82,191,35,44,37
16,35,52,85,83,219,29,32,25
17,37,51,71,76,223,34,37,31
18,43,33,80,82,235,19,31,37
19,30,47,74,73,251,15,34,36
20,37,39,79,62,271,24,22,26
21,29,41,99,63,251,21,24,32
22,23,41,90,72,258,26,27,23
23,25,34,88,61,281,26,23,22
24,23,33,71,53,299,29,29,23
25,25,36,93,62,259,32,26,27
26,32,37,110,38,257,29,25,32
27,26,26,137,56,236,27,26,26
28,27,24,135,56,259,17,23,19
29,21,18,140,38,281,18,17,27
30,19,28,145,56,244,23,25,20
31,22,36,132,45,239,19,41,26
32,21,21,138,28,223,25,82,22
33,13,26,119,33,221,22,102,24
34,17,23,119,31,240,19,91,20
35,19,18,123,28,253,17,89,13
36,18,21,110,21,259,22,89,20
37,16,14,89,34,289,14,86,18
38,13,27,99,25,299,17,58,22
39,22,27,84,25,295,24,73,10
40,11,21,98,31,302,18,66,13
41,14,20,76,32,315,19,60,24
42,21,18,66,29,338,18,56,14
43,24,17,68,23,353,14,51,10
44,24,14,65,19,341,17,63,17
45,8,19,65,26,350,14,58,20
46,17,17,53,21,363,10,58,21
47,10,22,62,17,360,14,44,31
48,12,20,64,20,350,13,40,41
49,12,17,54,15,374,9,38,41
50,11,20,42,22,364,14,46,41
51,14,16,48,16,379,10,39,38
52,9,16,45,23,374,16,39,38
53,11,11,41,24,382,13,34,44
54,13,32,35,6,390,20,31,33
55,14,26,55,15,346,16,47,41
56,14,21,37,17,349,14,81,27
57,8,27,42,21,325,21,87,29
58,9,26,37,14,285,18,137,34
59,10,23,47,14,271,17,149,29
60,8,12,32,21,249,15,195,28
61,10,23,29,21,234,17,212,14
62,9,24,29,21,233,15,199,30
63,12,14,30,10,211,19,187,77
64,17,17,30,16,191,11,200,78
65,22,27,15,20,207,12,166,91
66,12,19,23,17,192,13,153,131
67,16,23,27,15,171,16,160,132
68,11,23,25,9,175,12,141,164
69,12,17,28,9,153,10,152,179
70,22,18,39,18,145,10,118,190
71,9,17,22,11,148,11,124,218
72,12,9,27,12,139,17,119,225
73,9,16,31,15,128,17,103,241
74,12,17,23,12,126,14,113,243
75,7,15,18,15,97,17,108,283
76,12,12,23,12,107,7,93,294
77,10,17,23,10,102,12,88,298
78,14,19,23,16,95,7,80,306
79,10,15,28,12,102,14,75,304
80,9,21,16,9,92,12,77,324
81,15,23,16,9,82,11,85,319
82,15,13,17,11,78,10,69,347
83,13,12,19,15,60,9,69,363
84,12,12,18,7,74,13,62,362
85,12,15,14,11,57,10,66,375
86,19,5,18,20,70,15,53,360
87,9,14,18,15,49,8,61,386
88,13,12,16,8,53,10,47,401
89,11,13,12,16,60,18,50,380
90,9,12,9,12,59,14,58,387
91,12,16,15,13,53,13,38,400
92,18,15,13,17,47,13,56,381
93,10,12,13,8,55,13,46,403
94,15,13,18,11,28,7,42,426
95,14,11,14,15,48,9,40,409
96,15,9,15,17,42,11,31,420
97,12,20,18,11,24,7,41,427
98,7,18,9,12,41,7,34,432
99,10,12,24,11,44,18,31,410
100,15,17,11,8,38,9,40,422
101,11,14,17,14,42,13,24,425
102,9,14,15,15,30,14,33,430
103,13,8,10,13,26,12,28,450
104,10,19,10,15,32,13,17,444
105,7,10,14,8,20,6,22,473
106,14,14,12,11,30,7,26,446
107,7,14,14,17,18,16,24,450
108,9,13,13,12,22,10,19,462
109,13,7,13,14,19,14,29,451
110,7,12,14,14,23,11,22,457
111,11,16,17,16,14,11,16,459
112,18,9,19,14,15,14,17,454
113,11,15,10,15,19,12,19,459
114,10,9,9,8,18,9,19,478
115,19,14,13,9,14,15,21,455
116,2,16,12,11,27,11,14,467
117,13,14,10,9,14,17,21,462
118,14,10,15,43,18,11,20,429
119,13,13,10,89,19,10,25,381
120,7,10,14,97,19,12,13,388
121,6,15,14,125,21,18,14,347
122,15,23,15,137,18,14,14,324
123,15,11,13,179,23,6,19,294
124,11,11,12,142,15,10,44,315
125,14,18,14,166,16,18,55,259
126,15,10,14,140,14,13,83,271
127,5,11,18,136,13,10,131,236
128,10,11,16,118,14,10,133,248
129,14,14,16,120,16,8,147,225
130,14,14,8,104,13,6,185,216
131,10,6,10,110,11,6,197,210
132,15,12,10,102,10,10,214,187
133,12,13,10,104,13,15,220,173
134,18,11,6,103,13,9,238,162
135,11,14,9,71,18,15,255,167
136,14,7,10,82,8,16,292,131
137,12,14,10,70,16,14,287,137
138,16,11,12,64,14,13,304,126
139,17,13,10,65,12,8,291,144
140,7,10,12,65,15,13,314,124
141,17,12,15,76,10,8,323,99
142,15,21,14,66,9,9,331,95
143,17,13,11,52,12,8,343,104
144,11,11,11,56,15,22,337,97
145,7,8,9,68,15,14,343,96
146,7,10,12,90,9,10,335,87
147,10,12,14,110,9,7,314,84
148,14,16,19,96,12,18,301,84
149,13,43,8,102,13,3,306,72
150,7,70,7,94,11,15,284,72
151,9,54,11,84,43,8,288,63
152,9,56,15,79,74,12,269,46
153,17,73,14,89,72,11,229,55
154,11,98,14,73,50,11,260,43
155,9,116,13,65,75,11,214,57
156,9,152,10,76,55,11,193,54
157,4,187,9,53,52,11,194,50
158,14,182,26,68,49,11,162,48
159,14,192,28,63,49,5,164,45
160,15,208,19,46,66,5,150,51
161,16,219,15,48,43,9,164,46
162,12,225,15,55,50,13,141,49
163,12,245,27,48,39,14,133,42
164,13,212,21,45,39,15,175,40
165,7,224,27,41,39,17,177,28
166,14,225,24,43,35,7,184,28
167,12,205,22,38,53,7,186,37
168,14,209,12,37,39,10,213,26
169,16,172,15,27,55,13,226,36
170,11,172,23,21,42,10,251,30
171,11,168,12,44,33,16,245,31
172,11,148,21,38,28,17,273,24
173,18,140,10,19,45,15,288,25
174,12,137,18,29,46,11,282,25
175,14,120,21,29,39,7,307,23
176,10,129,19,25,29,7,315,26
177,10,123,13,29,29,12,313,31
178,10,103,18,30,30,11,334,24
179,7,108,7,17,28,15,361,17
180,14,112,16,28,30,17,320,23
181,12,77,16,27,30,7,366,25
182,12,90,14,28,28,10,350,28
183,20,127,10,20,18,9,338,18
184,11,135,17,18,17,13,328,21
185,9,125,21,22,17,15,310,41
186,5,123,21,16,24,8,295,68
187,16,100,14,19,20,8,283,100
188,16,109,11,15,29,16,245,119
189,13,104,10,18,19,10,245,141
190,16,103,15,20,17,13,217,159
191,13,86,16,21,23,9,190,202
192,12,95,18,10,19,3,192,211
193,12,83,13,19,16,13,199,205
194,12,70,13,15,18,6,179,247
195,16,80,17,22,19,13,160,233
196,11,66,14,16,17,10,181,245
197,12,72,20,12,18,9,152,265
198,6,64,8,17,17,13,147,288
