iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,82,54,77,68,70,73,64,72
2,94,68,50,68,70,68,61,81
3,107,58,82,54,63,57,62,77
4,142,64,60,48,53,72,67,54
5,161,57,72,51,63,52,53,51
6,166,49,64,54,55,60,52,60
7,205,55,38,48,63,47,47,57
8,200,45,51,59,60,54,42,49
9,238,43,51,45,47,48,45,43
10,237,38,49,49,60,44,36,47
11,268,52,39,37,32,48,49,35
12,274,48,43,42,39,44,32,38
13,284,43,48,46,33,37,30,39
14,274,41,36,37,42,66,37,27
15,298,33,34,34,43,41,41,36
16,332,41,31,34,31,33,31,27
17,319,41,35,26,37,31,32,39
18,350,35,26,31,23,28,34,33
19,359,31,30,34,25,28,29,24
20,351,44,19,41,28,34,19,24
21,358,33,39,27,25,27,23,28
22,371,25,31,31,20,27,23,32
23,338,28,31,36,22,24,26,55
24,319,34,30,25,19,26,22,85
25,310,21,24,21,23,28,17,116
26,286,18,22,23,21,21,26,143
27,270,26,19,20,32,25,20,148
28,234,34,21,22,17,27,28,177
29,241,20,19,33,19,14,26,188
30,224,17,25,22,24,17,31,200
31,201,28,24,17,17,24,17,232
32,214,25,27,14,17,20,23,220
33,181,23,27,30,25,21,20,233
34,174,26,22,22,18,15,22,261
35,163,25,22,18,16,18,17,281
36,145,20,20,20,23,24,19,289
37,137,16,19,16,15,19,14,324
38,128,24,24,20,25,12,21,306
39,145,17,16,12,12,8,19,331
40,120,20,15,13,22,15,16,339
41,126,14,14,12,11,12,21,350
42,103,14,18,18,21,24,20,342
43,104,15,13,20,19,9,12,368
44,98,21,21,21,17,12,14,356
45,94,20,15,13,17,11,19,371
46,93,19,16,9,20,12,21,370
47,75,19,50,14,20,10,14,358
48,77,8,68,15,16,14,12,350
49,75,19,88,12,11,16,14,325
50,90,18,121,11,16,14,11,279
51,81,18,132,11,15,19,15,269
52,71,13,154,20,27,14,20,241
53,71,12,183,10,10,13,12,249
54,57,18,206,8,18,13,16,224
55,63,14,208,17,8,16,13,221
56,54,13,219,16,6,15,15,222
57,53,13,235,18,21,14,10,196
58,48,17,227,9,15,13,16,215
59,53,10,265,11,12,12,10,187
60,60,13,262,11,17,12,13,172
61,35,19,304,12,10,12,10,158
62,38,10,310,10,16,11,11,154
63,33,14,298,15,11,17,15,157
64,43,7,334,9,13,12,10,132
65,37,15,332,15,14,12,11,124
66,28,9,337,15,14,14,17,126
67,32,16,332,13,16,11,11,129
68,32,6,360,14,11,9,13,115
69,30,16,360,11,9,15,12,107
70,33,10,362,12,16,11,16,100
71,34,12,384,16,14,10,17,73
72,24,15,368,16,10,14,14,99
73,27,10,397,13,14,14,10,75
74,23,9,404,12,15,14,10,73
75,25,9,409,13,14,14,8,68
76,23,10,419,10,9,13,10,66
77,17,11,415,13,8,15,16,65
78,20,8,388,16,23,13,31,61
79,17,14,390,9,12,10,41,67
80,22,12,382,7,13,9,65,50
81,17,18,363,11,16,12,70,53
82,17,11,332,13,9,17,109,52
83,28,12,316,13,14,14,127,36
84,24,18,310,10,7,9,136,46
85,19,11,295,9,12,10,154,50
86,9,8,275,13,13,14,180,48
87,21,16,240,18,14,11,197,43
88,18,10,258,5,8,14,211,36
89,19,13,204,6,14,13,228,63
90,16,10,207,14,11,8,237,57
91,14,11,180,22,16,22,206,89
92,14,10,182,14,10,11,203,116
93,12,10,188,12,10,10,198,120
94,16,10,168,12,18,10,159,167
95,15,10,159,11,8,14,175,168
96,14,9,123,11,14,8,161,220
97,14,20,120,14,8,8,160,216
98,17,10,129,12,20,11,137,224
99,18,11,112,16,14,18,137,234
100,14,12,117,12,12,19,127,247
101,11,7,126,9,13,11,115,268
102,16,10,108,10,11,16,109,280
103,17,9,100,14,15,13,112,280
104,17,14,92,16,7,10,101,303
105,9,15,91,8,14,9,91,323
106,16,11,97,12,12,9,88,315
107,9,14,102,4,14,8,96,313
108,11,13,71,16,8,12,82,347
109,13,5,65,12,8,21,78,358
110,13,12,75,19,10,11,63,357
111,12,14,76,15,7,12,62,362
112,13,14,68,13,13,9,63,367
113,8,13,61,15,10,12,77,364
114,17,17,60,19,9,23,44,371
115,18,9,59,13,17,15,55,374
116,8,10,68,11,9,11,56,387
117,17,6,47,16,15,14,54,391
118,17,10,39,10,9,13,87,375
119,10,10,42,11,11,10,72,394
120,15,15,34,12,15,13,70,386
121,10,13,33,18,7,14,79,386
122,12,52,38,7,15,15,71,350
123,10,67,32,12,7,11,78,343
124,15,88,44,13,13,14,79,294
125,8,112,33,11,7,11,68,310
126,14,120,37,15,10,16,67,281
127,7,148,33,20,16,6,54,276
128,13,177,30,10,16,9,44,261
129,6,178,20,12,12,9,56,267
130,11,194,23,13,20,17,49,233
131,14,219,32,9,6,14,38,228
132,10,232,28,12,11,10,42,215
133,12,250,22,7,19,9,40,201
134,17,277,16,18,11,11,50,160
135,20,278,20,12,8,12,41,169
136,15,292,21,7,19,15,37,154
137,13,315,22,9,13,4,46,138
138,12,316,26,10,11,13,36,136
139,11,311,25,15,9,9,36,144
140,20,340,23,10,11,9,35,112
141,8,353,22,15,5,13,36,108
142,12,346,19,16,12,13,32,110
143,16,371,21,13,6,12,35,86
144,12,352,18,8,12,11,25,122
145,21,324,20,13,14,7,28,133
146,11,331,16,12,6,11,17,156
147,20,290,19,15,14,7,31,164
148,16,290,13,12,12,12,22,183
149,14,279,18,5,8,13,18,205
150,10,246,17,9,16,15,27,220
151,8,231,13,11,12,10,23,252
152,13,210,15,12,6,14,22,268
153,7,217,11,18,8,12,21,266
154,9,177,11,16,15,15,26,291
155,7,190,17,5,9,17,20,295
156,16,166,10,7,6,19,25,311
157,12,177,14,10,6,15,24,302
158,5,161,10,8,12,18,18,328
159,15,132,15,9,11,13,21,344
160,17,127,16,13,10,19,18,340
161,18,136,12,7,13,20,17,337
162,11,145,11,17,8,7,11,350
163,19,108,14,9,11,12,14,373
164,7,97,13,13,13,19,15,383
165,7,112,10,15,9,12,14,381
166,10,82,10,7,8,14,12,417
167,12,96,19,14,15,15,13,376
168,18,96,16,8,14,14,17,377
169,14,98,12,11,13,10,21,381
170,5,134,17,16,8,12,14,354
171,14,133,19,11,13,10,14,346
172,8,175,11,13,15,9,15,314
173,11,182,15,13,19,18,8,294
174,15,194,16,13,12,9,23,278
175,12,229,7,17,10,13,9,263
176,13,229,11,10,6,11,12,268
177,9,236,11,9,11,9,19,256
178,11,268,12,10,21,10,13,215
179,11,270,11,14,15,15,18,206
180,7,285,8,9,8,14,17,212
181,12,290,7,6,17,8,15,205
182,15,305,8,12,14,12,14,180
183,17,319,9,12,12,6,13,172
184,9,313,18,14,13,11,19,163
185,9,318,15,11,10,11,21,165
186,7,351,11,15,12,12,11,141
187,13,361,4,7,9,5,20,141
188,12,357,16,13,12,10,14,126
189,14,358,15,15,8,10,17,123
190,6,378,14,16,11,13,19,103
191,15,382,13,13,7,12,10,108
192,11,360,16,15,8,9,14,127
193,10,411,7,18,10,8,10,86
194,11,395,16,9,8,5,18,98
195,16,389,12,19,13,8,11,92
196,18,422,12,9,9,6,16,68
197,5,404,11,18,13,13,14,82
198,10,418,12,13,6,12,19,70
199,15,438,10,9,5,8,11,64
200,9,427,6,12,12,8,11,75
201,13,429,16,22,6,6,11,57
202,11,426,15,13,8,9,15,63
203,15,424,10,17,12,6,14,62
204,10,413,9,12,10,9,47,50
205,10,380,7,15,8,11,77,52
206,11,375,11,10,5,15,91,42
207,15,345,11,10,12,10,114,43
208,12,314,10,12,7,14,146,45
209,16,270,14,7,13,10,178,52
210,14,312,16,10,14,9,151,34
211,13,265,13,14,11,16,190,38
212,13,263,14,16,13,11,191,39
213,11,220,23,14,13,11,217,51
214,16,243,7,13,15,10,217,39
215,15,219,11,6,8,13,256,32
216,15,176,16,11,16,17,279,30
217,11,184,17,15,10,15,258,50
218,8,175,11,16,12,12,271,55
219,13,171,9,9,22,17,248,71
220,15,140,11,8,40,9,251,86
221,17,139,16,16,39,16,222,95
222,11,155,11,13,36,14,199,121
223,17,129,8,16,29,9,197,155
224,8,146,17,8,39,6,204,132
225,16,122,12,9,31,11,169,190
226,11,104,16,11,36,11,168,203
227,12,97,16,13,43,12,137,230
228,14,97,17,11,32,12,171,206
229,12,84,12,18,41,10,156,227
230,12,88,19,12,35,9,144,241
231,11,94,10,14,30,8,133,260
232,10,69,13,16,31,5,127,289
233,9,83,16,11,27,10,116,288
234,8,64,11,5,30,13,116,313
235,11,64,14,10,26,11,116,308
236,11,71,10,7,19,8,99,335
237,7,52,14,18,19,10,105,335
238,9,57,11,11,18,13,99,342
239,8,65,17,13,24,13,69,351
240,11,54,14,9,28,11,87,346
241,11,55,14,12,11,8,66,383
242,11,50,7,11,16,8,101,356
243,13,51,16,12,23,9,119,317
244,11,43,16,12,18,16,140,304
245,13,51,11,14,21,8,150,292
246,16,51,7,12,14,11,175,274
247,12,38,15,10,18,9,190,268
248,6,34,14,9,12,8,218,259
249,8,40,8,12,17,17,228,230
250,12,32,9,13,20,8,208,258
251,6,40,12,14,12,14,227,235
252,10,35,11,11,22,9,258,204
253,16,27,13,14,10,11,292,177
254,9,30,9,15,12,10,276,199
255,14,34,11,10,18,6,266,201
256,15,28,11,8,36,14,237,211
257,12,24,16,13,40,9,234,212
258,11,21,15,7,79,12,208,207
259,8,25,10,15,95,12,211,184
260,15,22,16,14,98,12,230,153
261,19,33,13,9,72,10,232,172
262,13,29,11,10,76,9,267,145
263,12,25,18,11,70,14,258,152
264,13,24,8,10,66,15,295,129
265,19,10,11,10,73,11,287,139
266,12,17,15,9,57,10,321,119
267,15,17,6,8,60,9,331,114
268,13,17,13,12,65,5,304,131
269,11,17,16,10,58,12,303,133
270,15,13,10,10,66,4,299,143
271,9,25,24,13,57,10,280,142
272,15,26,11,12,50,12,319,115
273,16,16,10,12,48,8,329,121
274,14,21,10,10,42,12,352,99
275,9,14,15,6,42,21,349,104
276,12,13,15,12,54,13,341,100
277,14,19,11,10,79,6,314,107
278,8,26,7,10,93,12,319,85
279,14,16,14,6,129,7,290,84
280,10,20,20,12,153,13,251,81
281,9,16,13,13,148,9,281,71
282,11,23,11,12,172,4,253,74
283,10,17,14,19,179,11,241,69
284,10,16,15,14,195,11,225,74
285,9,16,17,9,230,17,190,72
286,8,17,11,19,254,11,182,58
287,11,12,21,18,252,9,187,50
288,11,13,15,18,248,9,190,56
289,17,13,14,8,290,8,160,50
290,12,16,10,9,272,11,165,65
291,9,19,13,17,268,9,150,75
292,12,9,10,20,269,16,144,80
293,17,11,12,12,260,15,133,100
294,16,11,16,10,257,17,115,118
295,12,25,10,13,243,4,121,132
296,9,31,11,19,227,11,123,129
297,14,55,19,15,222,12,115,108
298,12,59,11,13,211,10,130,114
299,5,54,6,11,202,12,123,147
300,6,66,8,15,174,11,101,179
301,13,54,9,17,165,17,97,188
302,16,59,8,7,158,14,94,204
303,10,48,23,12,146,17,96,208
304,9,65,7,10,146,16,86,221
305,14,36,13,8,137,12,88,252
306,12,49,10,9,110,13,85,272
307,10,49,14,20,114,13,74,266
308,10,43,13,12,127,10,72,273
309,14,37,8,9,116,11,62,303
310,7,37,9,18,93,14,59,323
311,17,55,10,6,95,17,54,306
312,21,32,14,11,84,12,62,324
313,17,29,12,8,84,12,51,347
314,9,27,12,11,94,20,52,335
315,9,32,15,9,72,9,47,367
316,16,27,13,8,82,13,54,347
317,15,32,10,13,59,18,52,361
318,9,27,16,12,72,10,31,383
319,14,28,13,16,64,13,40,372
320,12,29,9,15,54,13,39,389
321,6,21,14,7,57,5,39,411
322,14,29,9,15,63,3,35,392
323,12,25,13,14,51,13,34,398
324,9,18,10,15,67,17,38,386
325,12,23,11,11,70,14,27,392
326,13,23,11,14,88,16,41,354
327,10,18,14,14,89,9,28,378
328,9,19,11,12,73,10,29,397
329,8,21,7,13,78,12,30,391
330,11,17,14,13,74,12,17,402
331,11,24,17,11,61,13,30,393
332,13,14,11,22,83,7,32,378
333,13,16,12,12,101,18,24,364
334,18,19,9,9,95,7,19,384
335,19,15,7,15,82,7,30,385
336,13,14,4,18,83,9,27,392
337,22,9,9,12,78,10,22,398
338,10,24,10,13,74,15,20,394
339,13,16,16,16,70,16,19,394
340,8,17,18,6,60,13,22,416
341,11,15,9,7,67,14,21,416
342,14,11,14,13,63,12,17,416
343,13,17,14,9,52,16,28,411
344,7,19,14,14,61,8,17,420
345,15,17,15,12,49,9,25,418
346,10,19,11,12,49,11,38,410
347,9,13,14,14,50,10,29,421
348,11,10,19,5,50,9,30,426
349,5,11,9,12,47,7,80,389
350,9,13,13,8,37,13,59,408
351,6,11,13,9,39,11,89,382
352,13,9,14,14,27,13,114,356
353,12,18,11,16,34,9,146,314
354,8,17,16,11,32,11,163,302
355,9,14,11,15,38,15,167,291
356,9,21,15,13,26,9,190,277
357,15,11,16,11,22,18,210,257
358,12,11,12,12,29,14,221,249
359,7,10,11,18,28,11,224,251
360,13,10,12,13,21,11,224,256
361,12,13,14,17,27,11,218,248
362,8,13,10,8,37,15,232,237
363,17,8,13,16,26,12,209,259
364,8,11,13,10,33,9,216,260
365,9,10,8,13,21,19,243,237
366,10,8,10,12,31,12,252,225
367,10,13,14,9,18,10,270,216
368,7,11,9,14,24,17,289,189
369,12,16,4,18,23,12,276,199
370,14,10,11,8,29,13,282,193
371,8,51,9,6,15,15,263,193
372,14,68,10,16,16,4,238,194
373,9,78,15,10,14,6,253,175
374,14,96,11,15,15,15,238,156
375,8,126,10,9,18,13,236,140
376,10,155,8,10,15,11,215,136
377,14,133,16,15,25,9,218,130
378,12,160,13,12,23,14,211,115
379,16,180,12,9,10,12,166,155
380,14,172,17,11,16,14,169,147
381,15,152,23,13,18,2,172,165
382,17,166,7,13,16,17,167,157
383,10,156,13,10,19,18,128,206
384,11,132,4,14,16,16,156,211
385,17,125,11,10,17,10,148,222
386,6,116,14,15,22,14,155,218
387,11,106,13,19,13,9,171,218
388,14,111,13,15,15,15,190,187
389,5,107,17,12,16,10,186,207
390,7,123,13,15,11,9,209,173
391,8,98,14,14,16,7,248,155
392,7,88,10,14,17,10,233,181
393,14,74,11,17,16,9,261,158
394,10,76,13,12,13,8,264,164
395,13,90,11,12,12,13,270,139
396,14,76,8,8,11,11,307,125
397,12,70,7,14,21,16,298,122
398,7,64,12,8,11,7,298,153
399,14,53,15,11,10,12,292,153
