iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,108,96,93,94,97,101,100,111
2,109,76,79,82,96,195,76,87
3,176,78,64,72,86,172,67,85
4,257,72,57,75,69,139,62,69
5,344,60,49,65,59,106,67,50
6,336,68,71,59,48,100,60,58
7,286,64,67,54,154,76,50,49
8,251,43,47,45,149,161,37,67
9,183,47,53,47,232,147,39,52
10,253,63,46,35,197,118,33,55
11,194,52,49,47,150,211,52,45
12,167,38,56,40,236,165,55,43
13,140,147,47,48,198,143,39,38
14,187,142,45,55,163,117,46,44
15,257,117,49,39,143,80,54,51
16,326,80,63,42,102,95,50,32
17,365,72,41,60,87,78,32,37
18,372,80,33,50,78,67,29,40
19,389,64,33,58,85,57,33,29
20,399,52,50,59,53,48,39,43
21,424,43,42,56,55,44,32,36
22,415,50,48,35,66,30,33,41
23,408,51,30,31,67,43,35,38
24,427,45,39,38,47,38,35,25
25,414,45,42,29,49,36,33,36
26,418,50,38,38,39,39,29,23
27,389,37,50,25,48,42,38,42
28,407,39,41,36,54,34,38,22
29,389,33,39,29,36,56,38,38
30,379,47,48,30,35,42,27,43
31,407,30,41,29,49,29,31,28
32,371,36,46,36,46,43,28,35
33,371,34,32,36,50,41,24,35
34,389,29,48,43,36,34,16,27
35,372,36,41,38,34,35,25,26
36,386,33,39,44,38,27,24,16
37,372,24,37,38,45,30,23,38
38,369,40,31,33,40,30,37,26
39,405,34,34,28,29,30,21,25
40,360,27,33,38,38,25,36,32
41,365,32,36,24,22,38,36,32
42,364,36,32,29,36,27,37,22
43,342,43,38,27,40,32,28,33
44,364,46,31,32,32,24,26,28
45,339,40,35,25,30,37,38,39
46,362,38,19,25,29,27,36,41
47,367,39,25,17,28,29,33,39
48,355,29,32,29,25,37,33,37
49,360,30,37,23,31,28,23,40
50,383,32,29,23,24,24,28,28
51,338,32,23,29,30,40,51,25
52,353,29,24,28,19,30,34,41
53,336,25,27,32,20,44,36,37
54,275,25,28,20,99,45,27,38
55,286,27,26,36,79,46,24,29
56,302,30,29,27,66,38,26,30
57,230,28,32,93,55,42,29,33
58,250,17,24,106,52,33,26,25
59,262,25,27,65,45,22,33,37
60,279,17,27,71,50,19,27,26
61,212,39,38,120,31,16,30,29
62,228,32,18,104,42,32,32,27
63,264,28,24,69,40,33,29,25
64,279,22,35,62,25,20,38,15
65,267,20,33,53,28,41,37,15
66,297,17,28,39,32,25,29,26
67,226,24,26,50,25,27,97,18
68,266,16,32,31,26,26,72,24
69,246,25,31,35,29,24,69,25
70,250,32,20,45,27,25,47,28
71,213,20,80,26,25,33,43,34
72,212,28,73,37,28,29,38,24
73,213,54,66,30,28,30,21,27
74,172,111,54,26,23,29,28,26
75,183,105,45,27,24,20,27,37
76,220,63,57,25,25,28,23,22
77,232,68,33,28,16,27,29,30
78,240,47,29,24,29,26,32,32
