iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,108,99,102,117,83,90,92,109
2,192,75,90,92,82,95,85,89
3,145,60,83,77,72,201,82,80
4,129,61,71,66,63,272,78,60
5,216,61,54,85,58,211,64,51
6,162,57,57,71,64,166,160,63
7,150,48,63,161,52,143,128,55
8,125,162,50,147,70,90,109,47
9,121,114,47,222,64,94,89,49
10,84,101,57,280,36,88,98,56
11,81,102,36,218,40,67,220,36
12,73,78,39,187,37,56,282,48
13,74,76,39,152,50,63,288,58
14,60,50,37,231,57,52,256,57
15,162,68,36,176,48,51,205,54
16,121,58,36,293,52,43,142,55
17,106,154,25,242,45,45,126,57
18,97,128,47,301,52,45,91,39
19,75,110,49,343,45,41,85,52
20,64,96,40,363,40,53,96,48
21,83,98,28,384,46,54,68,39
22,54,61,43,297,58,167,76,44
23,53,80,35,249,40,128,164,50
24,44,88,39,183,48,112,241,44
25,46,55,49,287,46,95,184,37
26,59,40,163,196,33,106,163,39
27,38,49,135,159,49,85,254,30
28,40,43,121,148,43,74,298,32
29,51,56,84,219,49,69,226,45
30,44,44,75,287,47,59,194,49
31,41,38,72,352,43,52,162,39
32,39,25,59,285,54,49,249,39
33,51,42,66,323,46,52,187,32
34,33,42,43,261,57,45,268,50
35,48,37,57,322,52,49,209,25
36,41,43,54,353,40,59,162,47
37,37,43,45,280,47,48,256,43
38,50,39,33,210,33,57,333,44
39,55,43,41,178,43,35,353,51
40,64,53,45,150,44,33,368,42
41,58,46,37,112,53,41,405,47
42,73,47,45,90,38,48,425,33
43,57,31,44,86,43,34,467,37
44,66,32,42,66,41,46,450,56
45,57,35,47,64,40,35,492,29
46,36,41,35,53,26,50,518,40
47,52,34,55,57,47,36,477,41
48,60,30,49,54,39,40,496,31
49,59,27,52,46,32,33,506,44
50,44,29,52,39,42,44,512,37
51,46,25,54,62,34,34,497,47
52,36,30,39,44,47,38,518,47
53,95,22,42,52,46,36,461,45
54,74,51,47,52,36,36,466,37
55,70,37,55,42,35,39,481,40
56,69,36,56,55,30,48,472,33
57,44,43,46,52,47,150,376,41
