iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,42,54,58,51,52,53,41,57,42
2,49,49,40,53,45,57,48,62,47
3,50,37,48,34,52,46,62,61,60
4,40,43,47,39,53,64,65,55,44
5,56,31,48,37,49,74,59,58,38
6,43,36,44,51,35,78,72,46,45
7,40,46,41,42,51,70,59,56,45
8,50,45,35,37,68,59,67,56,33
9,43,40,37,40,78,55,60,51,46
10,29,51,47,36,76,55,58,48,50
11,32,42,39,46,74,50,47,51,69
12,43,47,35,32,59,46,53,49,86
13,36,45,35,33,66,43,51,35,106
14,31,35,43,29,54,38,63,48,109
15,34,35,29,42,63,41,52,46,108
16,36,29,29,37,44,36,49,51,139
17,31,33,21,35,44,47,59,64,116
18,30,26,50,38,46,38,34,72,116
19,24,25,35,61,34,41,34,82,114
20,32,30,49,38,33,44,28,73,123
21,30,26,33,55,30,47,34,65,130
22,32,26,45,54,41,42,32,61,117
23,30,33,38,75,28,38,37,47,124
24,33,22,37,93,24,38,25,50,128
25,18,34,39,88,26,51,20,40,134
26,27,32,38,100,49,46,29,52,77
27,32,37,30,98,41,47,27,47,91
28,33,34,26,117,41,38,22,48,91
29,28,28,32,108,48,42,28,40,96
30,26,28,29,117,61,42,29,26,92
31,27,21,47,121,64,47,23,24,76
32,47,39,33,92,48,42,22,36,91
33,71,29,41,89,64,34,26,26,70
34,102,22,29,76,46,42,37,31,65
35,80,39,34,76,52,40,35,36,58
36,89,26,30,65,61,48,30,44,57
37,95,31,27,75,63,33,29,56,41
38,86,59,32,55,57,33,33,50,45
39,76,46,37,52,64,40,29,55,51
40,71,89,31,50,49,26,47,41,46
41,56,69,30,51,43,34,27,65,75
42,46,82,44,39,29,39,26,57,88
43,53,103,39,45,41,34,30,57,48
44,41,96,41,39,29,27,39,85,53
45,45,98,53,38,32,26,28,84,46
46,43,97,55,28,35,20,34,86,52
47,34,124,59,25,35,25,21,78,49
48,35,112,69,40,32,27,33,62,40
49,34,135,56,28,33,27,36,59,42
50,32,124,72,35,32,35,20,59,41
51,28,117,83,38,40,29,25,47,43
52,19,112,76,37,64,32,30,39,41
53,40,96,86,21,63,29,25,37,53
54,43,106,91,21,66,31,18,35,39
55,62,85,95,19,61,23,17,26,62
56,71,100,64,22,49,18,22,46,58
57,75,78,75,24,47,22,21,54,54
58,82,95,82,20,39,23,20,45,44
59,90,102,73,21,40,21,17,45,41
60,103,94,83,33,44,22,13,25,33
61,74,83,75,56,45,17,19,32,49
62,55,84,85,45,57,14,18,31,61
63,40,94,86,68,50,20,20,22,50
64,61,86,93,74,29,18,20,28,41
65,61,70,69,75,58,15,16,24,62
66,55,80,67,73,65,14,18,24,54
67,79,69,66,56,67,11,18,17,67
68,69,89,55,48,71,18,21,9,70
69,81,91,50,51,71,18,23,17,48
70,88,93,60,53,56,13,18,16,53
71,95,91,76,42,49,18,17,18,44
72,89,79,83,52,53,19,18,31,26
73,80,95,69,57,26,22,33,39,29
74,89,99,70,54,43,19,24,27,25
75,87,68,100,36,43,18,14,43,41
76,85,71,81,35,57,16,13,46,46
77,79,72,82,28,57,14,23,48,47
78,79,81,78,37,36,13,31,45,50
79,79,83,62,25,38,20,21,67,55
80,70,94,73,21,31,19,23,47,72
81,95,85,72,26,29,13,24,43,63
82,80,79,78,24,20,20,19,46,84
83,84,95,81,17,26,14,23,50,60
84,87,86,83,26,20,20,30,50,48
85,84,98,76,20,26,26,17,45,58
86,93,91,86,17,31,10,22,26,74
87,73,82,104,19,48,17,22,32,53
88,108,60,100,24,36,11,23,32,56
89,97,53,105,27,43,17,20,24,64
90,113,58,81,27,36,22,14,26,73
91,84,83,96,20,32,18,21,23,73
92,80,77,89,18,38,18,23,23,84
93,106,73,101,17,18,18,14,24,79
94,89,82,83,23,20,23,12,24,94
95,89,106,77,25,29,16,19,16,73
96,91,88,89,19,25,18,22,19,79
97,89,80,86,14,25,18,27,16,95
98,90,83,86,16,29,11,27,22,86
99,97,97,75,18,26,13,18,28,78
100,89,69,107,25,20,11,18,24,87
101,111,63,106,28,27,25,20,18,52
102,120,53,103,28,20,14,22,16,74
103,114,64,101,17,19,17,35,18,65
104,111,74,107,19,11,9,28,23,68
105,97,74,81,21,26,16,33,30,72
106,103,78,95,17,13,19,34,19,72
107,88,88,96,23,12,13,21,34,75
108,95,80,104,15,19,18,27,15,77
109,95,76,88,19,19,19,18,22,94
110,100,83,103,16,26,13,19,13,77
111,97,99,90,19,18,18,20,13,76
112,92,59,96,24,18,18,27,24,92
113,93,60,119,22,22,25,24,24,61
114,99,73,87,24,26,23,23,14,81
