iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,54,49,49,51,57,43,48,51,48
2,67,46,48,50,38,44,59,41,57
3,66,42,46,46,42,53,64,41,50
4,60,59,53,40,47,41,69,40,41
5,61,36,45,52,37,47,86,48,38
6,54,46,43,58,42,41,76,46,44
7,56,45,49,63,37,50,67,39,44
8,54,56,45,56,36,35,84,43,41
9,64,51,34,64,34,42,77,51,33
10,83,38,24,72,28,39,60,66,40
11,92,36,45,47,37,32,67,47,47
12,87,40,39,49,34,46,67,54,34
13,108,38,38,45,35,39,70,35,42
14,113,30,32,50,42,38,67,41,37
15,112,33,38,63,30,44,48,49,33
16,116,31,46,41,35,41,62,40,38
17,89,41,36,58,33,37,86,36,34
18,100,33,28,42,28,38,90,50,41
19,81,52,41,42,35,37,99,35,28
20,84,30,20,46,40,35,118,41,36
21,64,29,31,41,45,30,106,65,39
22,64,40,31,51,26,31,91,72,44
23,73,36,31,42,28,34,89,88,29
24,72,22,55,47,38,33,57,87,39
25,80,37,48,38,27,34,56,104,26
26,74,22,42,45,49,21,50,118,29
27,71,34,50,51,23,28,60,100,33
28,72,33,30,43,29,27,76,110,30
29,75,34,34,47,31,26,71,98,34
30,82,31,28,43,43,19,51,115,38
31,118,39,33,43,39,24,42,83,29
32,132,24,34,39,40,33,60,64,24
33,94,33,30,32,37,28,88,84,24
34,102,30,41,37,32,25,89,61,33
35,80,29,44,36,35,27,104,60,35
36,65,38,31,36,36,32,105,73,34
37,92,37,28,35,47,28,98,55,30
38,93,27,39,40,37,35,96,44,39
39,100,43,35,24,24,33,96,33,62
40,76,57,26,16,49,28,79,57,62
41,66,67,34,22,27,28,89,58,59
42,60,74,55,24,30,32,58,61,56
43,45,71,46,21,49,27,42,75,74
44,56,71,59,21,36,17,31,72,87
45,69,57,60,26,31,19,33,76,79
46,42,78,74,25,26,18,39,79,69
47,57,78,74,39,18,20,28,72,64
48,57,66,81,53,18,12,27,71,65
49,71,72,49,59,21,19,29,74,56
50,54,77,47,62,25,21,34,76,54
51,72,78,57,53,20,18,38,66,48
52,76,89,72,33,16,22,46,69,27
53,74,78,88,61,24,22,32,47,24
54,71,78,78,66,22,22,34,47,32
55,63,88,90,56,31,22,33,41,26
56,70,98,95,55,27,23,28,33,21
57,65,100,93,47,16,25,19,40,45
58,61,86,85,45,20,30,22,47,54
59,58,101,94,39,24,19,34,36,45
60,84,93,84,23,18,24,43,46,35
61,67,87,98,30,40,22,33,36,37
62,65,66,120,41,32,25,32,41,28
63,75,98,117,23,33,17,22,36,29
64,69,90,99,43,27,32,31,23,36
65,67,100,92,45,30,24,20,30,42
66,67,115,83,40,31,23,21,28,42
67,105,93,98,34,16,10,22,20,52
68,105,92,83,25,21,26,12,27,59
69,89,93,63,28,26,17,22,23,89
70,90,94,73,37,15,21,17,22,81
71,91,91,79,24,18,24,18,20,85
72,90,100,76,30,22,16,20,26,70
73,89,95,85,33,20,28,19,23,58
74,102,74,87,31,15,25,28,23,65
75,95,82,83,34,22,13,20,19,82
76,103,96,86,17,19,12,16,30,71
77,98,74,90,23,23,26,22,19,75
78,84,102,89,22,17,15,21,25,75
79,95,85,96,23,26,16,30,20,59
80,91,103,92,18,18,19,21,34,54
81,118,90,91,30,19,16,29,27,30
82,110,101,79,26,26,22,25,14,47
83,103,91,62,38,19,28,29,36,44
84,90,79,59,19,31,20,25,61,66
85,97,103,51,32,16,12,21,60,58
86,86,82,54,21,26,29,30,56,66
87,78,96,61,24,21,19,25,76,50
88,98,82,67,17,19,23,12,72,60
89,104,96,63,20,18,20,23,64,42
90,119,103,51,17,17,29,25,46,43
91,98,109,53,16,26,13,31,64,40
92,103,91,75,19,26,32,19,46,39
93,105,111,81,19,18,17,19,39,41
94,111,114,65,20,27,21,20,33,39
95,94,107,59,21,31,21,20,30,67
96,105,97,53,14,33,24,24,33,67
