iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,95,98,116,83,95,107,110,99,97
2,91,103,89,109,126,103,107,83,89
3,70,110,83,99,171,98,97,85,87
4,82,71,83,80,227,91,72,93,101
5,115,87,90,86,175,77,86,90,94
6,167,73,74,63,169,78,91,95,90
7,144,77,77,91,149,75,114,90,83
8,160,83,69,72,184,67,137,64,64
9,121,75,56,77,159,70,184,77,81
10,132,67,61,75,138,60,225,77,65
11,118,69,62,65,149,65,212,98,62
12,115,55,70,61,145,66,181,142,65
13,98,62,67,57,123,52,188,191,62
14,103,62,65,68,118,57,173,195,59
15,101,51,59,50,138,56,159,224,62
16,91,60,57,58,99,41,164,264,66
17,85,63,54,46,130,50,164,243,65
18,97,50,52,55,163,55,152,228,48
19,87,31,53,53,207,45,145,216,63
20,76,39,57,43,241,39,128,207,70
21,80,35,42,44,280,45,138,195,41
22,78,47,45,43,282,33,138,190,44
23,69,49,47,47,319,46,104,172,47
24,78,33,38,41,328,52,99,181,50
25,60,36,49,52,364,39,95,166,39
26,60,47,36,42,366,35,102,153,59
27,56,38,41,44,388,35,97,167,34
28,60,34,44,45,398,38,88,142,51
29,54,31,36,34,470,30,86,126,33
30,53,31,29,46,443,34,97,133,34
31,46,30,21,43,479,25,74,141,41
32,48,31,36,35,483,37,77,113,40
33,53,34,27,37,489,33,70,129,28
34,37,35,35,37,510,20,82,112,32
35,37,31,39,31,541,25,63,100,33
36,39,32,18,31,551,26,73,92,38
37,38,21,36,39,535,29,60,101,41
38,40,30,27,37,566,24,50,101,25
39,34,26,23,31,586,37,59,74,30
40,35,31,23,22,585,36,63,78,27
41,45,30,23,32,596,30,39,84,21
42,46,18,25,26,579,29,61,78,38
43,36,28,22,25,561,26,92,77,33
44,33,25,21,34,553,30,114,73,17
45,34,35,20,21,492,29,172,75,22
46,35,24,18,30,511,31,178,49,24
47,35,20,29,31,453,26,207,68,31
48,40,22,29,23,458,22,232,49,25
49,26,25,22,28,479,23,220,59,18
50,24,23,28,16,498,20,228,49,14
51,25,23,29,18,466,25,221,67,26
52,39,22,18,21,516,21,195,44,24
53,30,22,27,21,507,23,194,50,26
54,36,17,24,13,513,21,219,32,25
55,23,16,31,23,534,20,173,52,28
56,25,18,20,19,566,15,169,50,18
57,28,11,24,20,539,26,174,45,33
58,27,22,21,19,578,24,150,41,18
59,32,25,17,14,593,13,149,35,22
60,20,29,15,14,577,23,148,48,26
61,23,18,21,24,599,20,131,44,20
62,24,21,51,22,545,24,164,32,17
63,19,23,92,24,527,9,119,70,17
64,19,18,81,16,504,13,113,115,21
65,15,14,104,19,467,17,99,121,44
66,13,17,140,19,426,22,84,131,48
67,12,10,129,10,435,11,80,170,43
68,13,56,165,17,367,12,69,142,59
69,12,48,205,15,334,12,57,160,57
70,9,58,193,12,333,14,35,184,62
71,9,92,212,11,318,12,49,161,36
72,12,137,229,5,296,9,35,137,40
73,10,133,228,41,276,11,36,123,42
74,10,112,249,94,243,8,28,107,49
75,17,95,266,89,250,13,30,117,23
76,13,104,304,107,201,7,32,99,33
77,8,87,314,95,226,10,37,80,43
78,9,67,327,92,221,10,79,70,25
79,19,73,304,89,210,11,98,67,29
80,8,66,287,100,177,12,143,76,31
81,15,63,274,76,171,11,189,69,32
82,12,65,268,72,190,15,171,83,24
83,10,70,258,88,233,8,148,65,20
84,13,52,233,54,287,17,153,66,25
85,10,87,219,68,279,6,145,66,20
86,17,90,225,56,286,7,138,59,22
87,10,91,232,76,300,10,112,47,22
88,12,74,248,106,296,10,91,39,24
89,8,76,233,118,299,9,91,44,22
90,12,64,237,98,338,13,87,34,17
91,12,46,219,107,351,10,98,32,25
92,11,66,211,81,385,10,79,39,18
93,5,51,176,100,408,17,86,38,19
94,17,45,192,99,395,5,82,45,20
