iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,82,101,105,110,100,106,97,99
2,71,195,80,91,91,95,73,104
3,74,276,73,81,70,76,64,86
4,65,242,61,65,59,87,160,61
5,58,286,69,47,68,62,152,58
6,69,225,49,60,72,48,222,55
7,57,292,55,66,51,48,177,54
8,62,336,49,59,50,47,156,41
9,51,375,43,53,53,47,126,52
10,46,286,44,36,33,66,248,41
11,41,345,51,37,58,44,173,51
12,54,390,30,33,63,47,154,29
13,47,407,45,39,58,36,128,40
14,53,430,37,42,55,52,98,33
15,36,444,44,23,66,47,98,42
16,46,449,38,35,52,61,94,25
17,51,411,56,52,54,33,100,43
18,46,467,44,44,48,41,63,47
19,34,501,44,47,48,28,65,33
20,46,473,35,48,53,39,48,58
21,31,478,42,47,41,50,45,66
22,32,503,43,32,49,44,38,59
23,36,509,50,42,51,41,38,33
24,44,469,38,40,59,53,35,62
25,52,487,46,34,42,38,44,57
26,41,503,43,48,35,38,44,48
27,30,508,48,34,33,50,42,55
28,31,519,41,55,28,37,37,52
29,28,512,46,50,33,38,39,54
30,37,507,41,48,35,51,36,45
31,48,488,57,45,37,49,38,38
32,26,510,56,34,46,54,34,40
33,38,511,49,37,45,65,29,26
34,22,507,42,46,41,63,48,31
35,38,517,46,44,33,37,49,36
36,37,509,40,40,31,44,54,45
37,33,503,50,42,34,42,53,43
38,61,489,49,26,39,36,50,50
39,47,501,49,48,31,34,39,51
40,64,489,42,43,32,24,57,49
41,59,517,48,34,30,40,41,31
42,59,497,49,30,33,52,46,34
43,52,502,44,28,45,46,41,42
44,43,512,44,35,49,45,29,43
45,51,526,37,21,40,46,47,32
46,58,514,54,38,29,36,49,22
47,50,506,43,32,47,43,51,28
48,51,484,62,43,37,49,51,23
49,47,504,47,35,43,38,46,40
50,56,407,42,37,31,146,48,33
51,46,409,38,25,51,132,55,44
52,43,439,48,31,42,113,40,44
53,38,461,49,29,43,107,37,36
54,57,379,48,33,38,161,48,36
55,42,408,52,36,37,158,33,34
56,44,405,39,43,55,126,46,42
57,36,441,47,46,52,89,48,41
58,38,463,36,39,53,82,46,43
59,43,461,41,46,60,69,42,38
60,30,483,44,49,44,60,41,49
61,33,508,44,40,40,55,38,42
62,44,507,47,33,39,47,32,51
63,56,493,42,33,57,47,25,47
64,60,512,53,28,36,42,38,31
65,59,492,53,28,34,38,29,67
66,44,506,50,44,44,47,32,33
67,57,483,40,38,37,63,40,42
68,47,498,44,36,49,46,24,56
69,46,545,51,36,31,32,24,35
70,36,510,50,40,43,48,26,47
71,46,510,33,47,32,40,37,55
72,40,512,34,53,33,44,44,40
73,51,476,44,47,36,62,47,37
74,62,516,48,42,19,51,24,38
75,44,503,47,40,40,56,27,43
76,38,497,64,42,44,47,32,36
77,28,513,58,42,29,53,43,34
78,46,513,54,33,35,45,39,35
79,36,507,51,48,50,47,37,24
80,36,484,52,40,44,52,44,48
81,49,519,57,30,36,33,34,42
82,49,509,50,38,45,38,25,46
83,54,496,51,39,29,54,36,41
84,55,475,46,39,37,58,39,51
85,47,512,39,50,34,40,41,37
86,51,493,32,49,34,51,45,45
87,38,490,48,59,33,60,29,43
88,49,522,39,34,41,48,25,42
89,46,520,32,45,36,57,33,31
90,33,535,46,35,39,50,27,35
91,36,522,41,36,48,53,24,40
92,47,513,45,32,31,57,34,41
93,47,509,57,30,32,35,43,47
94,57,505,43,37,34,37,43,44
95,48,500,41,32,37,51,38,53
96,39,496,36,42,33,52,40,62
97,46,529,48,35,35,46,24,37
98,58,507,33,34,37,42,38,51
99,40,509,46,39,28,61,28,49
100,67,493,37,36,37,44,49,37
101,59,519,24,37,34,53,45,29
102,52,517,33,46,34,50,44,24
103,51,407,45,39,39,148,42,29
104,55,318,35,36,141,145,42,28
105,50,363,28,45,110,107,47,50
106,54,278,44,42,91,198,57,36
107,60,198,59,41,99,259,48,36
108,34,304,43,63,68,221,28,39
109,141,238,46,42,74,185,37,37
110,123,193,50,30,58,267,40,39
111,113,173,39,39,52,303,47,34
112,94,128,54,141,53,253,47,30
113,80,224,45,118,48,205,43,37
114,70,289,38,98,47,167,48,43
115,56,331,39,91,54,136,47,46
116,67,372,51,67,33,120,42,48
117,47,404,47,71,41,98,52,40
118,42,438,38,68,47,74,58,35
119,58,427,44,76,36,70,54,35
120,55,444,51,49,41,59,52,49
121,35,474,43,61,38,66,45,38
122,51,465,30,60,45,57,49,43
123,52,475,40,54,42,46,47,44
124,57,468,44,49,44,52,53,33
125,152,354,37,62,31,68,53,43
126,120,398,38,69,46,52,36,41
127,91,455,41,41,43,47,40,42
128,91,461,42,57,35,36,42,36
129,72,459,48,54,37,46,40,44
130,66,459,48,59,47,47,37,37
131,61,488,41,39,42,57,30,42
132,54,488,46,40,44,54,37,37
133,51,506,42,37,40,51,36,37
134,57,491,35,50,39,55,38,35
135,45,512,37,30,52,52,34,38
136,41,505,52,41,41,50,33,37
137,49,499,46,38,45,53,31,39
138,43,528,31,48,47,37,21,45
139,37,524,39,30,40,45,35,50
140,47,512,51,45,29,43,28,45
141,27,514,54,44,37,48,49,27
142,34,530,36,44,46,40,40,30
143,41,509,45,40,47,42,34,42
144,52,498,50,25,41,49,47,38
145,49,507,45,27,41,51,44,36
146,69,485,45,45,42,28,53,33
147,45,498,34,39,38,45,46,55
148,52,484,44,38,48,41,42,51
149,44,491,53,45,58,32,37,40
150,46,484,41,33,55,58,48,35
151,51,516,43,37,36,48,36,33
152,44,486,48,43,40,52,43,44
153,54,495,42,46,41,45,38,39
154,48,495,50,50,41,37,47,32
155,54,497,34,72,36,42,35,30
156,76,501,46,39,28,41,38,31
157,51,517,37,37,43,36,33,46
158,38,504,39,45,46,40,42,46
159,44,493,42,40,37,46,56,42
160,47,526,37,34,40,27,44,45
161,33,505,39,50,39,52,38,44
162,33,508,46,38,39,41,63,32
163,34,499,57,23,37,47,52,51
164,48,498,42,36,26,60,51,39
165,44,503,53,38,28,52,50,32
166,43,518,48,22,47,33,49,40
167,47,497,34,37,29,58,56,42
168,50,502,32,47,40,41,43,45
169,58,469,29,52,52,59,46,35
170,39,477,42,34,43,64,44,57
171,32,502,25,52,44,53,45,47
172,56,518,32,44,34,52,28,36
173,46,511,32,52,40,49,25,45
174,34,520,28,53,41,57,22,45
175,38,503,44,52,45,45,36,37
176,30,509,43,63,40,30,33,52
177,41,510,45,55,37,40,29,43
178,42,389,53,52,45,27,156,36
179,38,294,59,30,51,46,247,35
180,48,356,47,39,48,35,187,40
181,38,396,48,25,56,34,154,49
182,55,423,39,38,53,38,106,48
183,47,314,41,34,161,44,105,54
184,45,361,34,35,131,50,94,50
185,65,399,48,35,91,53,68,41
186,37,437,48,39,96,42,66,35
187,34,433,40,49,83,44,70,47
188,54,442,52,40,79,44,51,38
189,38,464,35,39,79,46,48,51
190,41,460,34,42,64,54,54,51
191,54,477,25,48,58,50,50,38
192,38,488,32,45,50,39,53,55
193,48,469,29,33,40,57,69,55
194,38,386,32,45,55,48,33,163
195,43,298,47,53,40,51,56,212
196,44,254,50,42,42,35,54,279
197,51,199,41,40,46,42,55,326
198,37,145,46,35,47,160,46,284
199,28,137,53,44,40,138,44,316
200,41,223,35,40,44,89,63,265
201,41,196,60,35,40,76,46,306
202,36,159,41,39,48,77,37,363
203,48,137,45,39,48,72,28,383
204,33,109,42,29,59,67,47,414
205,45,94,35,42,72,49,43,420
206,29,76,48,46,51,62,41,447
207,40,87,40,41,48,54,38,452
208,38,70,40,56,33,55,41,467
209,43,60,49,56,28,52,46,466
210,53,59,42,52,43,37,48,466
211,54,46,44,155,52,41,41,367
212,32,61,50,132,45,45,32,403
213,30,48,40,104,63,43,56,416
214,30,45,41,76,54,59,52,443
