iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,50,50,50,50,50,50,50,50
1,53,63,51,53,65,45,57,13
2,39,55,54,52,51,88,59,2
3,31,49,54,43,37,136,50,0
4,24,49,44,44,30,154,55,0
5,30,85,34,38,21,146,46,0
6,19,118,46,33,35,106,43,0
7,18,144,42,41,26,87,42,0
8,19,170,44,29,30,73,35,0
9,12,183,53,21,30,67,34,0
10,12,208,53,23,18,63,23,0
11,9,208,62,33,24,40,24,0
12,10,229,54,24,21,30,32,0
13,10,231,61,20,21,27,30,0
14,14,229,67,21,21,28,20,0
15,7,235,65,29,23,26,15,0
16,9,208,73,30,16,39,25,0
17,14,213,70,42,15,27,19,0
18,12,238,59,25,17,32,17,0
19,8,192,52,76,18,32,22,0
20,8,158,39,134,19,25,17,0
21,9,128,38,158,20,17,30,0
22,20,120,28,163,25,18,26,0
23,11,93,23,189,30,19,35,0
24,23,75,19,204,36,16,27,0
25,20,69,13,215,39,20,24,0
26,29,62,15,217,28,24,25,0
27,33,48,12,234,25,25,23,0
28,26,41,12,240,29,30,22,0
29,20,38,6,259,26,32,19,0
30,23,41,12,252,26,30,16,0
31,22,36,4,263,29,28,18,0
32,18,27,13,269,28,27,18,0
33,24,39,8,254,28,28,19,0
34,27,33,7,252,40,28,13,0
35,21,25,10,263,46,20,15,0
36,13,28,10,237,58,34,20,0
37,16,25,8,252,55,30,14,0
38,24,18,15,247,46,29,21,0
39,19,18,11,254,49,25,24,0
40,21,19,10,248,50,28,24,0
41,26,16,15,258,49,10,26,0
42,23,18,10,251,51,19,28,0
43,19,22,11,256,49,23,20,0
44,31,14,8,246,57,23,21,0
45,39,18,11,241,54,24,13,0
46,37,21,14,220,63,24,21,0
47,27,11,8,253,62,19,20,0
48,19,12,9,251,55,23,31,0
49,29,17,5,246,60,23,20,0
50,30,25,9,225,70,23,18,0
51,29,27,6,237,67,21,13,0
52,18,28,3,236,68,27,20,0
53,16,24,10,244,71,17,18,0
54,20,23,11,233,64,18,31,0
55,21,73,9,197,54,26,20,0
56,12,78,15,204,46,19,26,0
57,12,56,16,216,52,31,17,0
58,14,49,6,213,62,30,26,0
59,19,52,12,212,61,22,22,0
60,17,46,7,213,55,32,30,0
61,13,28,7,223,63,30,36,0
62,21,27,9,238,64,19,22,0
63,18,37,8,227,66,22,22,0
64,20,32,12,234,56,22,24,0
65,16,25,9,250,66,23,11,0
66,23,21,10,223,71,33,19,0
67,18,26,9,238,67,22,20,0
68,17,19,13,243,63,26,19,0
69,24,11,9,244,66,24,22,0
70,29,20,6,245,51,21,28,0
71,28,22,8,248,54,15,25,0
72,21,23,12,241,52,31,20,0
73,29,23,8,231,51,29,29,0
74,25,23,12,251,52,19,18,0
75,20,34,5,249,56,14,22,0
76,19,30,6,233,58,23,31,0
77,12,30,10,243,57,21,27,0
78,63,25,10,209,44,18,31,0
79,77,58,20,161,46,21,17,0
80,102,75,16,130,40,21,16,0
81,97,90,17,115,28,24,29,0
82,66,118,24,112,33,24,23,0
83,76,115,19,121,26,18,25,0
84,83,99,23,123,25,17,30,0
85,84,106,24,121,31,18,16,0
86,117,109,25,76,32,18,23,0
87,123,110,26,74,24,24,19,0
88,138,100,25,69,19,15,34,0
89,163,100,19,55,22,16,25,0
90,174,94,25,46,26,22,13,0
91,188,84,32,34,19,24,19,0
92,208,83,18,29,17,20,25,0
93,195,78,29,31,26,15,26,0
94,199,70,28,30,24,17,32,0
95,191,65,28,32,25,32,27,0
96,224,62,26,25,19,25,19,0
97,217,61,17,25,26,35,19,0
98,218,62,29,17,24,24,26,0
99,224,61,15,20,23,30,27,0
100,222,65,21,22,13,33,24,0
101,224,63,18,20,32,21,22,0
102,219,64,25,25,18,17,32,0
103,212,69,23,19,30,20,27,0
104,223,61,27,21,27,15,26,0
105,222,67,21,23,20,21,26,0
106,231,68,17,26,20,21,17,0
107,239,62,22,22,21,18,16,0
108,240,60,24,17,27,16,16,0
109,225,58,32,17,24,18,26,0
110,226,63,28,13,30,18,22,0
111,238,60,21,18,26,23,14,0
112,214,62,20,20,28,32,24,0
113,188,87,20,29,29,21,26,0
114,149,76,51,24,28,33,39,0
115,139,65,82,23,30,34,27,0
116,154,65,65,18,26,41,31,0
117,199,58,49,21,22,25,26,0
118,192,52,48,23,18,31,36,0
119,196,55,46,23,26,27,27,0
120,225,56,35,25,17,24,18,0
121,208,58,40,21,28,21,24,0
122,223,60,28,19,23,22,25,0
123,208,54,39,27,21,27,24,0
124,225,58,34,20,12,28,23,0
125,214,51,30,17,10,56,22,0
126,202,50,35,23,19,42,29,0
127,227,63,18,16,19,38,19,0
128,208,55,34,22,32,35,14,0
129,216,55,36,18,25,28,22,0
130,208,61,30,27,23,28,23,0
131,211,55,28,22,32,30,22,0
132,233,51,20,23,29,24,20,0
133,196,74,28,28,22,35,17,0
134,168,115,31,25,14,32,15,0
135,142,140,22,23,21,33,19,0
136,123,140,22,22,19,34,40,0
137,143,121,22,14,22,42,36,0
138,124,98,18,18,17,27,98,0
