iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,44,55,52,44,51,50,53,47,54
2,44,64,60,51,67,47,34,36,47
3,46,70,51,42,53,50,59,36,43
4,40,93,45,47,51,46,43,48,37
5,35,108,33,53,52,44,36,51,38
6,41,129,49,31,48,26,39,49,38
7,43,123,33,37,49,44,36,39,46
8,39,106,31,56,42,51,48,36,41
9,38,107,29,42,51,53,43,41,46
10,45,91,43,30,36,31,80,45,49
11,41,90,32,31,44,45,84,43,40
12,45,84,34,44,44,45,72,34,48
13,64,64,33,36,32,43,74,52,52
14,72,72,27,50,42,47,55,41,44
15,104,60,32,47,28,44,64,32,39
16,98,60,27,44,45,51,56,29,40
17,86,76,35,24,29,51,70,38,41
18,116,58,31,39,34,46,47,34,45
19,95,58,56,41,30,49,47,33,41
20,83,54,69,32,41,50,49,40,32
21,69,50,66,37,43,47,81,30,27
22,90,50,59,37,47,41,62,33,31
23,113,42,47,43,38,43,51,36,37
24,112,33,46,43,36,52,52,37,39
25,110,42,54,50,38,50,48,27,31
26,131,38,47,40,40,24,47,44,39
27,156,37,61,42,27,18,41,28,40
28,142,28,53,42,27,49,41,32,36
29,149,40,40,32,41,35,42,32,39
30,138,36,49,39,27,37,53,34,37
31,140,28,31,47,36,43,44,41,40
32,159,31,36,34,24,30,44,45,47
33,128,52,46,31,29,38,43,45,38
34,118,49,46,38,32,41,49,43,34
35,137,54,50,37,36,35,34,38,29
36,142,68,31,36,36,29,36,31,41
37,129,62,37,38,42,33,41,30,38
38,117,74,43,38,36,42,26,47,27
39,109,79,41,48,33,44,35,30,31
40,105,93,30,37,37,37,41,32,38
41,106,113,35,24,33,33,40,26,40
42,82,108,35,31,36,44,37,41,36
43,69,126,30,32,36,42,37,35,43
44,63,137,41,36,32,40,32,36,33
45,71,133,27,38,40,39,31,38,33
46,65,131,30,38,30,46,26,35,49
47,57,128,32,30,41,40,51,36,35
48,54,132,32,37,35,34,33,47,46
49,51,154,34,34,43,41,38,29,26
50,49,146,34,36,40,47,34,33,31
51,48,144,31,33,41,46,43,34,30
52,54,155,31,29,40,36,33,39,33
53,38,154,40,35,28,46,42,27,40
54,41,151,28,34,28,44,45,49,30
55,39,155,39,43,36,39,35,40,24
56,39,135,34,31,27,52,40,56,36
57,31,131,38,45,54,30,30,51,40
58,38,119,40,32,68,50,32,41,30
59,43,108,27,36,85,45,28,45,33
60,34,97,41,42,69,35,46,51,35
61,40,83,37,31,94,35,49,51,30
62,36,78,33,43,70,36,71,57,26
63,45,73,34,33,69,36,89,35,36
64,31,60,34,40,70,42,89,45,39
65,38,56,35,28,84,35,103,42,29
66,34,62,36,56,65,32,101,28,36
67,29,57,53,52,66,39,91,33,30
68,38,48,36,48,73,30,110,39,28
69,31,57,51,38,60,27,128,33,25
70,29,52,42,44,66,29,130,30,28
71,31,52,49,34,53,31,124,44,32
72,36,37,42,36,59,41,128,37,34
73,31,43,34,34,61,44,126,42,35
74,27,33,48,38,53,45,139,41,26
75,45,30,42,29,55,33,145,39,32
76,36,48,34,34,30,47,145,44,32
77,35,29,34,56,45,39,139,36,37
78,33,46,32,56,30,41,109,71,32
79,35,42,32,45,37,31,115,72,41
80,31,42,46,46,39,30,101,83,32
81,48,42,45,35,41,38,77,95,29
82,43,35,37,42,32,33,96,105,27
83,60,26,36,53,37,32,71,100,35
84,47,29,37,44,28,35,67,122,41
85,51,25,27,50,42,31,80,110,34
86,53,30,27,48,34,33,69,120,36
87,48,29,25,37,37,32,67,139,36
88,34,33,41,29,38,38,54,148,35
89,54,48,32,35,35,41,43,127,35
90,43,76,33,45,28,30,61,106,28
91,43,79,31,33,36,42,53,100,33
92,48,75,31,43,36,53,47,79,38
93,44,99,42,28,34,65,40,55,43
94,45,111,43,30,25,64,38,65,29
95,33,91,38,37,37,58,50,57,49
96,32,152,22,32,37,54,31,56,34
97,43,124,31,39,27,76,33,48,29
98,32,141,44,28,28,74,30,43,30
99,39,135,46,41,25,59,24,40,41
100,34,113,56,26,27,74,38,29,53
101,33,114,53,29,20,68,29,41,63
102,27,126,47,28,28,62,27,36,69
103,27,109,73,31,50,49,23,25,63
104,27,81,74,41,30,58,26,26,87
105,47,86,66,50,29,45,17,29,81
106,40,96,46,71,19,56,27,16,79
107,51,64,50,68,16,62,38,29,72
108,46,61,52,61,23,63,62,20,62
109,51,56,46,54,23,55,75,37,53
110,45,45,47,55,22,52,85,33,66
111,46,55,38,52,23,56,104,26,50
112,34,59,50,50,26,47,115,31,38
113,37,49,44,48,37,50,107,31,47
114,36,75,44,30,34,39,114,24,54
115,35,56,42,51,27,58,114,31,36
116,34,42,38,49,23,71,123,28,42
117,45,49,33,26,31,61,117,26,62
118,26,51,38,44,31,55,135,27,43
119,44,54,31,50,36,39,125,23,48
120,28,40,37,43,25,51,150,29,47
121,30,40,27,52,22,49,154,35,41
122,29,54,34,36,25,52,142,34,44
123,39,44,37,29,33,38,159,35,36
124,29,33,35,39,28,53,154,25,54
125,36,36,24,32,30,50,176,28,38
126,36,39,31,29,32,32,158,27,66
127,18,29,34,39,26,49,170,16,69
128,38,35,26,42,29,38,143,27,72
129,48,34,28,37,31,28,146,31,67
130,38,46,39,39,36,26,152,21,53
131,33,38,36,38,37,27,162,27,52
132,30,33,26,36,54,32,145,31,63
133,31,35,32,38,37,52,145,31,49
134,29,45,28,22,39,71,117,24,75
135,37,36,30,31,30,95,114,26,51
136,36,37,36,25,44,87,104,32,49
137,28,43,37,37,39,106,78,33,49
138,29,44,40,36,33,107,82,25,54
139,30,39,27,35,40,92,110,37,40
140,37,52,37,35,43,80,99,27,40
141,33,47,45,31,37,67,118,32,40
142,39,45,38,27,35,85,105,33,43
143,32,38,28,50,31,75,125,36,35
144,31,30,30,53,36,68,134,23,45
145,35,39,42,56,38,56,119,34,31
146,32,29,33,78,42,48,124,32,32
147,35,30,25,75,38,47,129,43,28
148,26,38,31,100,30,56,98,38,33
149,41,41,23,83,37,84,69,43,29
150,32,23,29,96,34,86,71,43,36
151,42,27,40,75,33,101,76,27,29
152,25,41,37,75,30,98,79,28,37
153,27,36,31,68,32,116,57,41,42
154,30,38,44,66,36,79,63,68,26
155,33,37,50,78,32,82,52,62,24
156,32,36,70,84,19,71,43,58,37
157,36,41,63,83,35,63,54,49,26
158,25,43,86,68,41,58,48,51,30
159,35,35,105,66,23,75,43,44,24
160,35,32,114,58,31,60,45,39,36
161,35,31,126,71,29,57,38,41,22
162,28,48,114,52,36,65,36,42,29
163,34,36,139,44,31,58,47,36,25
164,38,32,134,53,30,50,33,46,34
165,39,23,126,67,33,44,29,50,39
166,39,31,112,76,32,54,33,40,33
167,38,33,138,61,26,50,31,36,37
168,39,21,127,57,28,69,29,45,35
169,36,41,109,47,32,89,23,38,35
170,28,43,97,56,40,98,28,24,36
171,39,41,105,46,29,94,37,28,31
172,26,41,73,45,35,124,27,51,28
173,25,72,61,42,21,103,24,71,31
174,31,71,43,28,29,100,22,60,66
175,30,88,34,25,25,98,26,75,49
176,20,64,33,41,25,112,21,93,41
177,29,51,31,53,33,102,31,73,47
178,27,54,38,30,25,101,30,104,41
179,25,50,33,44,23,105,17,114,39
180,20,46,33,32,32,129,22,100,36
181,38,52,31,28,26,126,20,99,30
182,38,41,23,23,47,99,24,139,16
183,18,38,37,40,39,115,34,100,29
184,27,38,30,21,54,122,31,91,36
185,28,44,18,26,72,113,25,86,38
186,25,34,34,21,97,96,25,87,31
187,34,40,28,24,90,107,25,60,42
188,32,19,26,36,104,96,25,62,50
189,31,28,25,37,80,112,23,48,66
190,31,32,23,21,95,117,24,57,50
191,37,35,30,20,69,126,22,62,49
192,24,28,30,28,54,151,40,49,46
193,27,49,24,31,54,129,31,56,49
194,32,60,33,29,43,136,36,43,38
195,32,55,28,28,49,139,46,44,29
196,23,58,18,25,55,128,55,38,50
197,18,85,26,24,31,121,61,51,33
198,19,59,19,28,45,114,71,56,39
199,28,49,24,15,60,126,59,53,36
200,36,56,27,19,58,114,52,50,38
201,43,59,22,19,63,109,54,50,31
202,39,40,22,24,66,112,45,38,64
203,31,36,23,24,75,129,50,38,44
204,28,44,23,25,81,124,39,48,38
205,35,35,22,18,79,122,42,53,44
206,24,29,30,31,81,123,39,58,35
207,31,32,26,30,53,106,32,69,71
208,37,31,23,26,46,121,41,56,69
209,54,36,24,14,36,113,41,53,79
210,53,33,27,15,33,95,66,48,80
211,70,22,42,12,39,81,65,36,83
212,80,22,51,23,36,65,45,40,88
213,61,30,58,18,28,67,54,32,102
214,62,20,60,33,41,71,55,24,84
215,52,12,83,24,28,52,65,24,110
216,46,22,91,19,18,52,84,16,102
217,47,24,60,25,30,46,88,30,100
218,51,23,61,14,29,34,94,24,120
219,77,24,53,12,33,43,90,24,94
220,86,20,45,22,32,41,105,24,75
221,75,27,34,34,33,48,98,25,76
222,94,36,47,22,31,39,88,27,66
223,108,36,36,19,36,37,74,33,71
224,104,29,29,28,50,42,81,29,58
225,109,22,44,20,29,49,86,31,60
226,113,36,41,25,42,31,87,25,50
227,95,27,38,32,39,36,112,26,45
228,80,38,33,30,49,32,103,33,52
229,87,33,43,26,74,35,85,27,40
230,76,60,22,40,76,35,71,21,49
231,67,61,33,30,79,34,92,26,28
232,49,67,27,29,98,23,84,35,38
