iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,51,46,49,51,54,44,48,54,53
2,118,47,45,45,36,37,47,37,38
3,112,25,39,37,35,38,28,108,28
4,136,24,31,30,20,34,31,109,35
5,137,88,29,22,24,24,23,81,22
6,164,91,26,18,25,18,19,68,21
7,214,66,14,26,23,16,30,48,13
8,255,54,20,18,8,18,17,39,21
9,282,47,15,14,7,18,16,43,8
10,319,37,11,5,18,10,13,30,7
11,322,30,13,13,10,18,11,22,11
12,289,17,83,9,6,9,10,17,10
13,255,93,54,6,6,7,6,15,8
14,215,140,54,6,5,6,5,12,7
15,183,199,34,3,4,6,4,12,5
16,127,255,34,3,6,7,5,6,7
17,125,274,22,4,4,8,4,5,4
18,96,293,31,3,5,6,4,6,6
19,80,321,22,1,4,7,5,8,2
20,124,277,15,2,3,6,6,8,9
21,151,277,8,3,0,2,3,3,3
22,168,263,7,2,1,1,2,4,2
23,185,246,8,2,1,1,2,2,3
24,209,222,3,1,2,2,5,6,0
25,208,229,5,2,0,1,0,1,4
26,205,236,3,1,2,1,1,1,0
27,218,223,3,2,1,2,0,1,0
28,193,247,3,2,2,0,0,1,2
29,199,240,2,2,0,1,1,3,2
30,215,224,1,3,1,1,2,1,2
31,219,222,1,1,2,2,1,0,2
32,219,225,1,3,1,1,0,0,0
33,189,255,0,1,1,0,1,1,2
34,186,253,3,2,3,2,1,0,0
35,208,234,0,1,2,2,1,1,1
36,163,269,5,2,0,0,4,4,3
37,126,310,1,2,0,1,4,4,2
38,157,283,2,1,1,1,2,0,3
39,138,301,1,1,0,1,1,2,5
40,130,300,1,2,4,3,2,3,5
41,77,360,3,3,0,3,2,1,1
42,70,365,1,3,1,0,4,3,3
43,63,373,4,3,3,3,1,0,0
44,46,387,2,2,2,0,3,3,5
45,45,385,2,3,4,3,3,1,4
46,91,344,0,4,2,4,2,2,1
47,136,300,2,2,1,5,0,3,1
48,146,296,2,1,1,2,1,1,0
49,179,261,1,1,3,1,1,1,2
50,212,226,5,0,2,1,1,0,3
51,251,179,3,3,2,3,2,4,3
52,291,139,3,1,2,4,2,6,2
53,320,107,2,1,4,5,3,4,4
54,341,87,4,3,7,1,2,3,2
55,333,99,6,2,1,2,0,2,5
56,305,125,5,2,2,5,0,3,3
57,275,162,0,0,2,4,3,2,2
58,262,167,4,5,1,4,1,5,1
59,242,191,3,3,3,4,2,1,1
60,214,225,3,0,1,1,2,3,1
61,213,222,1,0,3,3,0,4,4
62,183,256,1,2,1,1,1,0,5
63,148,281,1,4,2,2,1,4,7
64,120,313,3,1,3,4,2,3,1
65,159,273,2,5,3,3,0,1,4
66,126,312,6,0,2,0,2,1,1
67,114,317,3,3,4,2,5,1,1
68,80,354,4,1,3,2,2,3,1
69,59,381,0,0,1,2,3,2,2
70,51,380,5,1,3,4,3,0,3
71,35,397,6,3,1,0,5,3,0
72,36,393,6,3,1,1,6,2,2
73,30,402,6,4,3,0,1,0,4
74,25,408,4,3,2,1,3,4,0
75,31,404,2,3,3,2,1,2,2
76,15,417,0,3,3,4,2,4,2
77,83,348,0,3,3,3,4,4,2
78,124,310,2,1,5,2,3,3,0
79,155,280,4,0,0,1,2,1,7
80,168,273,0,1,2,0,2,3,1
81,189,253,2,3,0,0,0,2,1
82,162,277,2,2,3,0,3,1,0
83,122,311,2,2,6,4,0,2,1
84,151,290,0,3,3,0,1,2,0
85,172,264,1,2,3,3,1,2,2
