iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,107,90,105,97,113,102,86,100
2,86,95,82,81,89,181,88,98
3,89,79,72,66,71,244,87,92
4,63,64,64,67,54,339,73,76
5,66,72,62,168,56,261,61,54
6,54,56,64,263,60,194,62,47
7,48,59,37,306,63,178,50,59
8,48,44,140,238,61,145,68,56
9,52,30,129,188,161,133,63,44
10,47,39,101,256,147,124,48,38
11,42,46,82,226,231,87,42,44
12,36,48,74,303,170,73,53,43
13,43,41,67,332,158,76,39,44
14,41,49,57,263,113,66,168,43
15,53,38,63,217,83,57,255,34
16,48,34,69,164,93,62,290,40
17,39,46,54,162,87,46,334,32
18,49,57,40,111,86,53,365,39
19,44,54,37,113,49,59,389,55
20,56,43,42,87,48,33,434,57
21,49,144,39,85,53,47,346,37
22,39,121,45,70,48,41,391,45
23,57,118,40,54,46,35,408,42
24,58,188,46,49,41,49,323,46
25,52,288,51,49,32,38,247,43
26,37,219,34,44,52,60,315,39
27,172,182,33,44,44,43,244,38
28,233,161,32,54,54,43,187,36
29,293,106,31,45,41,55,173,56
30,352,94,43,41,36,37,156,41
31,425,73,30,36,42,44,107,43
32,302,84,41,146,44,36,108,39
33,349,70,49,110,44,38,102,38
34,394,71,33,106,37,31,83,45
35,430,50,39,89,43,39,65,45
36,344,66,48,175,40,34,56,37
37,288,56,28,246,48,38,54,42
38,292,51,42,198,53,62,64,38
39,330,57,39,162,53,55,45,59
40,390,59,38,135,50,36,58,34
41,421,50,35,119,49,46,43,37
42,451,58,39,100,57,29,37,29
43,466,45,47,62,55,32,58,35
44,486,36,43,74,43,47,38,33
45,463,54,39,56,46,40,63,39
46,372,42,46,82,47,39,142,30
47,382,39,44,56,49,34,153,43
48,300,42,49,65,44,48,207,45
49,249,42,39,50,44,33,293,50
50,209,40,32,55,50,42,336,36
51,142,38,39,56,41,47,386,51
52,124,39,31,66,48,47,389,56
53,94,52,52,48,31,52,419,52
54,99,44,47,44,29,44,451,42
55,84,40,58,45,43,50,431,49
56,97,40,52,51,42,40,444,34
57,60,40,51,61,50,30,471,37
58,55,51,49,46,41,39,480,39
59,44,64,39,53,40,35,486,39
60,49,44,46,41,59,44,493,24
61,43,41,39,50,52,46,497,32
62,43,63,30,54,51,40,492,27
63,38,47,46,55,45,42,487,40
64,53,52,35,49,61,28,490,32
65,54,41,39,35,59,35,506,31
66,43,61,31,44,45,29,525,22
67,35,45,49,46,40,54,484,47
68,53,46,30,44,51,37,485,54
69,50,39,40,47,55,44,494,31
70,35,51,42,36,36,38,518,44
71,48,48,38,45,151,39,394,37
72,55,44,42,28,120,29,448,34
73,30,44,31,44,96,35,474,46
74,41,53,37,31,189,46,353,50
75,42,37,41,38,274,38,290,40
76,32,50,38,33,331,35,238,43
77,26,41,41,35,372,47,193,45
78,31,37,40,43,401,48,163,37
79,35,32,45,50,417,53,129,39
80,26,50,48,46,448,47,102,33
81,23,52,48,41,330,57,200,49
82,35,36,35,49,386,50,172,37
83,47,40,41,44,403,47,136,42
