iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,94,97,92,106,91,104,102,104,110
2,198,78,84,82,82,113,76,89,98
3,163,71,70,77,74,72,79,205,89
4,140,66,69,58,72,67,61,294,73
5,101,54,39,172,44,58,47,330,55
6,78,63,36,110,37,48,147,332,49
7,55,48,39,106,150,34,110,311,47
8,47,150,31,58,122,36,101,322,33
9,25,82,117,56,157,29,149,257,28
10,23,62,166,39,96,20,164,301,29
11,26,139,107,20,62,23,198,288,37
12,24,177,184,32,44,20,128,266,25
13,107,100,189,22,41,20,183,220,18
14,155,57,198,16,21,20,182,233,18
15,124,43,221,23,26,24,220,206,13
16,73,137,133,17,30,19,243,231,17
17,44,160,182,24,21,19,211,224,15
18,30,198,234,21,20,11,133,238,15
19,24,130,246,18,13,22,192,240,15
20,24,93,221,18,23,16,225,264,16
21,25,63,241,13,20,20,220,278,20
22,29,47,251,16,6,17,246,270,18
23,22,42,272,21,20,21,192,293,17
24,121,25,283,29,20,30,99,275,18
25,178,123,239,18,18,20,62,232,10
26,167,62,267,15,19,15,55,275,25
27,215,32,268,11,16,24,38,273,23
28,223,43,273,22,25,23,27,244,20
29,230,27,252,18,21,25,31,272,24
30,216,32,290,11,28,27,19,255,22
31,299,21,211,10,20,15,26,272,26
32,302,33,130,17,23,22,27,321,25
33,356,23,95,19,29,16,25,302,35
34,358,22,82,21,30,21,26,317,23
35,347,24,59,21,35,31,24,328,31
36,338,21,47,27,33,27,25,357,25
37,304,17,32,31,20,44,125,305,22
38,277,15,29,37,25,28,177,289,23
39,288,30,27,27,19,18,208,260,23
40,314,27,21,26,20,28,147,299,18
41,291,17,19,24,22,135,90,273,29
42,283,18,23,23,20,179,68,271,15
43,267,10,18,22,18,202,56,287,20
44,271,12,21,14,21,194,108,230,29
45,250,18,28,16,20,236,63,253,16
46,273,25,19,19,19,141,73,305,26
47,296,27,25,26,21,117,45,316,27
48,298,28,25,23,21,86,37,343,39
49,280,117,17,25,17,140,28,253,23
50,293,80,14,23,15,214,35,196,30
51,311,39,19,26,18,214,23,223,27
52,275,31,22,28,25,245,27,230,17
53,270,25,22,27,16,277,21,225,17
54,308,20,29,30,16,164,33,276,24
55,336,17,19,25,21,119,35,299,29
56,320,27,19,34,26,101,41,318,14
57,338,19,16,37,26,70,36,346,12
58,364,26,25,31,30,64,35,301,24
59,329,26,27,20,23,56,32,350,37
60,391,31,34,24,26,65,26,276,27
61,386,34,33,29,23,39,37,287,32
62,378,29,29,23,22,32,28,317,42
63,380,26,26,21,21,45,25,315,41
64,345,28,19,31,29,32,30,361,25
65,369,23,25,41,28,32,21,324,37
66,337,20,36,36,40,25,27,348,31
67,316,18,24,17,102,26,16,351,30
68,293,28,19,26,186,19,28,282,19
69,321,22,30,33,128,18,23,297,28
70,311,34,30,33,95,22,26,319,30
71,347,17,24,45,66,33,19,327,22
72,338,37,25,24,64,29,27,340,16
73,363,20,27,38,55,39,25,291,42
74,390,26,26,161,36,32,26,176,27
75,371,43,22,212,32,34,29,123,34
76,322,31,22,229,25,31,32,88,120
77,303,24,17,239,27,24,19,57,190
78,252,11,33,220,21,27,18,112,206
79,226,15,22,233,16,15,11,164,198
80,243,23,9,223,22,28,15,113,224
81,289,21,15,164,30,27,25,72,257
82,269,38,17,135,21,16,25,53,326
83,325,42,30,89,13,28,25,36,312
84,333,38,29,50,13,27,17,35,358
85,337,13,23,64,25,24,25,29,360
86,343,24,31,43,32,38,28,37,324
87,298,19,135,24,30,28,23,15,328
88,223,31,196,29,28,28,20,19,326
89,281,21,139,33,26,25,26,29,320
90,297,36,93,30,20,22,29,23,350
91,324,30,81,31,28,21,37,29,319
92,328,22,80,29,21,22,20,23,355
93,303,29,64,17,112,24,24,26,301
94,288,32,36,19,168,29,25,27,276
95,226,21,30,15,113,26,116,103,250
96,250,14,20,29,72,25,160,74,256
97,267,15,16,30,47,30,131,51,313
98,284,23,16,20,38,31,75,133,280
99,299,22,18,19,24,31,49,189,249
100,262,24,13,17,21,26,43,209,285
101,303,23,18,30,21,27,32,170,276
102,335,22,24,33,21,31,37,102,295
103,362,9,25,29,10,27,23,99,316
104,344,12,36,29,26,33,39,61,320
105,310,16,122,20,20,17,31,48,316
106,285,14,170,23,27,21,30,48,282
107,278,17,212,21,21,12,31,128,180
108,273,18,196,17,9,17,126,139,105
109,160,30,241,22,104,10,67,195,71
110,178,18,227,18,178,12,37,185,47
111,190,34,201,12,175,18,29,214,27
112,212,13,233,15,123,15,28,237,24
113,252,23,200,31,81,16,24,258,15
114,323,17,127,20,63,19,30,266,35
115,282,16,150,21,41,11,17,247,115
116,293,22,113,35,26,23,24,286,78
117,330,25,82,34,18,16,22,309,64
118,320,33,62,36,28,26,26,315,54
119,287,22,46,23,136,21,23,307,35
120,335,22,31,16,91,26,33,313,33
121,374,23,43,31,73,27,39,255,35
122,333,34,22,21,53,130,26,250,31
123,288,22,22,12,151,85,18,274,28
124,308,14,23,22,167,64,20,267,15
125,294,25,26,22,137,47,23,299,27
126,304,26,29,13,110,44,22,323,29
127,322,39,26,21,76,36,21,336,23
128,329,31,16,20,48,25,20,308,103
129,316,19,31,24,43,31,28,321,87
130,365,32,32,16,46,36,37,261,75
131,292,26,17,22,113,28,28,222,152
132,258,15,19,11,162,18,38,225,154
133,294,6,24,21,191,19,14,134,197
134,262,19,18,16,240,19,21,83,222
135,195,29,21,13,270,31,22,70,249
136,135,22,32,17,307,20,27,47,293
137,101,26,35,31,381,22,31,38,235
138,73,42,49,36,416,40,23,39,182
139,56,33,59,44,415,41,40,44,168
140,81,29,37,43,483,42,30,35,120
141,70,36,36,40,509,30,40,40,99
142,50,30,52,38,507,39,48,40,96
143,42,35,34,41,450,40,40,50,168
144,40,33,29,24,432,28,34,33,247
145,34,50,39,31,445,31,37,38,195
146,22,48,20,26,409,44,44,29,258
147,26,39,22,25,412,34,39,19,284
148,25,33,40,27,424,51,28,35,237
149,34,48,26,21,474,47,40,24,186
150,29,32,35,24,410,41,34,39,256
151,113,22,40,24,359,25,34,36,247
152,208,27,38,31,353,29,23,31,160
153,232,23,34,25,378,33,31,29,115
154,139,10,29,20,318,152,18,23,191
155,97,104,21,31,271,147,23,16,190
156,44,166,18,24,240,178,19,16,195
157,40,101,19,13,242,209,23,16,237
158,115,63,20,15,246,210,22,11,198
159,187,39,14,20,237,171,16,21,195
