iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,96,107,95,93,80,112,103,105,109
2,132,92,92,82,93,121,121,78,89
3,155,94,106,87,86,106,90,90,86
4,205,85,83,86,95,97,92,83,74
5,256,83,76,88,87,75,80,73,82
6,258,74,80,72,93,76,87,84,76
7,288,80,62,81,100,68,77,78,66
8,301,65,102,56,107,68,56,70,75
9,279,58,123,68,92,105,55,66,54
10,283,47,165,45,72,139,59,49,41
11,280,51,173,57,77,107,48,62,45
12,299,43,189,50,67,90,45,49,68
13,273,34,187,34,86,118,37,35,96
14,260,30,201,33,58,141,23,37,117
15,271,31,190,57,52,153,21,28,97
16,244,25,212,80,43,177,19,27,73
17,208,20,208,72,46,182,21,21,122
18,198,22,201,74,32,214,28,27,104
19,176,15,237,70,44,245,13,13,87
20,170,19,244,52,32,233,15,20,115
21,171,10,276,49,28,192,29,14,131
22,208,13,267,35,32,162,17,18,148
23,209,13,252,51,26,179,24,14,132
24,229,11,260,36,14,193,17,12,128
25,242,14,265,36,24,149,16,11,143
26,253,14,286,27,11,134,9,6,160
27,240,8,266,27,17,133,13,9,187
28,242,7,264,30,15,102,14,13,213
29,289,6,273,24,13,85,13,5,192
30,288,8,266,27,16,95,8,13,179
31,299,10,254,24,11,77,7,9,209
32,246,10,287,19,11,74,13,38,202
33,265,7,217,16,7,59,10,80,239
34,274,11,218,21,7,46,15,81,227
35,292,6,221,10,16,33,9,64,249
36,302,11,201,18,3,45,6,55,259
37,338,12,137,14,16,30,11,55,287
38,315,10,161,6,6,32,10,78,282
39,287,11,166,15,10,25,10,72,304
40,299,17,176,14,11,19,10,65,289
41,323,15,160,10,14,31,8,48,291
42,337,6,142,10,8,24,9,64,300
43,318,10,139,17,14,20,14,40,328
44,336,11,128,8,4,25,13,46,329
45,348,10,125,10,11,17,10,33,336
46,349,12,99,13,8,17,7,41,354
47,374,11,87,12,9,16,14,34,343
48,357,13,72,10,9,18,5,35,381
49,363,12,109,6,7,16,8,33,346
50,375,4,95,9,7,18,11,39,342
51,423,7,92,13,7,17,11,30,300
52,396,12,90,5,13,18,11,31,324
53,386,12,95,6,15,18,7,21,340
54,396,4,66,14,51,17,6,26,320
55,393,11,64,15,41,16,7,21,332
56,385,6,73,14,38,7,12,21,344
57,376,13,54,14,46,16,4,12,365
58,387,9,49,11,43,16,13,17,355
59,405,5,47,11,32,12,12,18,358
60,377,7,41,11,32,12,12,16,392
61,387,11,41,10,65,12,11,13,350
62,404,15,45,9,69,14,5,16,323
63,382,12,38,9,42,7,9,15,386
64,411,7,31,13,62,14,9,17,336
65,407,8,35,11,48,7,12,10,362
66,400,8,25,13,40,10,5,19,380
67,404,10,23,5,34,8,10,16,390
68,404,13,21,19,31,9,9,6,388
69,423,15,26,11,32,5,9,13,366
70,389,12,19,10,43,15,8,13,391
71,427,9,17,8,28,7,7,10,387
72,411,18,22,12,22,17,13,13,372
73,418,13,20,12,25,7,4,15,386
74,381,12,22,16,35,11,9,16,398
75,419,14,15,12,16,10,10,13,391
76,412,12,17,9,15,17,18,10,390
77,403,7,14,12,16,12,8,16,412
78,416,9,21,12,18,10,16,9,389
79,434,7,17,8,17,6,8,13,390
80,452,10,16,11,14,7,17,16,357
81,410,6,22,11,17,5,9,13,407
82,450,3,12,7,11,10,9,17,381
83,425,8,16,9,13,8,8,11,402
84,413,6,16,11,16,12,9,15,402
85,409,11,15,7,17,11,11,12,407
86,423,19,12,9,11,14,14,12,386
87,420,12,11,13,17,11,10,8,398
88,451,8,8,15,12,7,11,12,376
89,421,9,11,10,19,9,4,10,407
90,460,11,13,20,12,7,8,9,360
91,425,13,11,13,17,10,16,6,389
92,461,11,12,13,14,8,15,9,357
93,449,14,9,5,6,8,13,15,381
94,456,7,15,15,10,14,9,9,365
95,427,13,17,10,11,8,9,10,395
96,421,8,18,10,16,12,11,7,397
97,436,15,10,9,15,7,9,8,391
98,433,15,20,6,17,7,7,9,386
99,419,11,6,15,10,5,13,15,406
100,390,17,11,10,12,7,7,12,434
101,419,10,10,13,10,5,9,12,412
102,441,8,8,7,5,7,4,6,414
103,407,9,11,15,10,10,9,12,417
104,409,7,10,10,7,15,16,13,413
105,442,13,10,14,12,12,10,7,380
106,422,9,10,15,12,12,15,12,393
107,439,8,9,15,11,12,7,11,388
108,457,12,17,9,9,9,17,2,368
109,446,14,15,10,10,12,16,13,364
110,444,13,14,4,9,13,12,10,381
111,449,16,17,7,11,11,16,9,364
112,440,11,14,13,17,10,15,8,372
113,470,10,15,7,10,10,10,14,354
114,449,10,20,12,11,11,10,12,365
115,458,9,11,8,13,9,18,12,362
116,469,12,13,6,6,13,9,13,359
117,418,11,12,8,10,12,17,3,409
118,440,12,7,8,17,11,14,9,382
119,456,11,7,6,16,9,8,10,377
120,400,13,10,9,13,7,7,14,427
121,419,13,20,12,14,9,7,6,400
122,409,17,7,13,8,8,12,7,419
123,417,16,4,16,9,5,11,9,413
124,433,6,10,15,13,13,14,10,386
125,429,16,10,8,12,5,11,6,403
126,437,11,7,11,9,11,8,12,394
127,423,15,7,9,10,15,7,10,404
128,414,12,7,16,14,9,12,11,405
129,418,12,8,15,10,16,10,5,406
130,427,11,10,11,12,7,9,12,401
131,434,7,12,11,10,9,7,12,398
132,428,13,7,9,12,7,9,7,408
133,415,9,11,11,15,9,10,5,415
134,398,17,7,15,13,10,10,12,418
135,425,10,9,12,12,11,4,9,408
136,394,8,8,10,9,13,9,12,437
137,432,13,8,11,10,7,14,15,390
138,427,13,10,11,15,9,8,10,397
139,429,15,14,15,13,10,11,6,387
140,466,9,5,9,8,13,9,9,372
141,443,12,11,11,14,11,7,15,376
142,459,11,6,7,10,7,6,14,380
143,415,15,7,16,14,14,10,14,395
144,446,9,8,13,9,8,11,6,390
145,444,7,10,6,13,6,8,15,391
146,417,6,11,5,18,10,13,12,408
147,458,14,11,13,9,13,11,6,365
148,465,10,5,9,12,9,11,7,372
149,469,7,19,9,18,15,12,9,342
150,443,6,11,10,9,6,14,6,395
151,467,14,13,7,15,14,6,8,356
152,430,13,7,13,13,15,13,5,391
153,456,9,12,23,10,14,7,11,358
154,473,15,13,19,14,11,17,13,325
155,486,7,12,10,12,10,12,10,341
156,458,17,11,10,12,7,16,8,361
157,449,11,12,8,5,13,11,11,380
158,462,10,10,13,8,12,10,12,363
159,474,9,16,8,13,19,16,12,333
160,454,10,10,13,14,9,15,16,359
161,470,7,15,13,11,7,7,10,360
162,426,8,10,13,11,7,13,12,400
163,441,10,15,12,16,12,13,11,370
164,448,13,5,15,12,9,9,11,378
165,452,9,10,6,8,16,14,8,377
166,451,10,8,10,7,8,15,8,383
167,432,9,9,14,7,13,14,10,392
168,461,9,12,11,9,13,9,14,362
169,425,8,8,11,14,12,9,10,403
170,433,16,15,7,8,14,10,18,379
171,435,10,9,8,8,22,13,15,380
172,418,16,7,8,8,10,14,10,409
173,456,12,5,10,8,7,14,10,378
174,430,9,14,6,7,13,12,22,387
175,420,8,11,8,11,11,12,18,401
176,452,12,10,10,7,10,9,6,384
177,451,16,6,16,10,10,7,14,370
178,433,11,10,9,12,12,9,13,391
179,425,13,9,11,9,8,18,12,395
180,423,12,11,15,10,9,10,17,393
181,439,8,15,10,14,11,4,9,390
182,428,12,14,7,6,10,7,11,405
183,448,14,7,10,9,11,11,9,381
184,443,13,11,14,10,8,6,6,389
185,440,8,8,9,13,13,9,7,393
186,455,5,9,13,12,12,4,11,379
187,464,8,7,8,16,11,10,12,364
188,453,10,6,10,11,12,13,14,371
189,422,11,12,15,15,15,16,14,380
190,444,13,9,12,8,13,7,8,386
191,445,12,6,14,11,10,10,8,384
192,471,12,8,14,11,10,8,12,354
193,444,8,10,14,7,7,12,14,384
194,480,11,12,10,8,8,10,12,349
195,453,13,11,8,6,11,12,11,375
196,464,10,7,14,8,14,9,6,368
197,448,14,9,20,7,5,11,5,381
198,454,6,7,12,8,13,8,10,382
199,407,9,13,11,11,13,12,16,408
200,473,11,9,10,11,9,6,11,360
201,432,17,11,15,5,9,7,10,394
202,425,12,13,14,14,13,11,8,390
203,445,12,17,12,10,12,13,9,370
204,454,9,3,13,8,15,16,14,368
205,420,6,6,10,9,11,8,20,410
206,425,9,5,14,7,13,11,11,405
207,445,13,11,9,13,8,8,19,374
208,438,16,13,13,9,10,8,11,382
209,427,12,8,13,10,12,13,12,393
210,411,17,8,7,8,7,10,10,422
211,439,12,9,15,8,13,20,11,373
212,416,9,14,9,11,13,12,10,406
213,468,5,20,13,6,13,15,14,346
214,446,11,13,10,12,15,15,8,370
215,459,8,14,13,14,14,15,21,342
216,471,9,6,11,19,13,22,16,333
217,480,7,9,15,10,9,11,18,341
218,498,14,11,9,10,18,10,6,324
219,427,16,14,16,9,18,9,11,380
220,453,16,16,17,9,10,8,15,356
221,469,14,5,11,7,12,11,14,357
222,428,7,15,4,11,13,15,9,398
223,429,10,17,12,8,13,8,13,390
224,453,13,4,17,14,12,10,10,367
225,439,16,10,8,12,10,8,6,391
226,413,17,10,6,15,13,10,10,406
227,438,10,15,7,20,10,5,10,385
228,435,10,10,12,19,10,12,16,376
229,415,11,10,16,16,9,14,7,402
230,458,11,9,12,3,9,10,7,381
231,434,11,14,14,10,15,9,12,381
232,478,6,14,8,4,6,17,18,349
233,429,9,11,14,12,9,8,11,397
234,463,15,8,15,15,14,14,11,345
235,459,9,8,12,19,9,13,14,357
236,433,14,9,16,8,11,10,9,390
237,463,11,10,13,11,10,12,12,358
238,450,9,12,20,5,10,11,8,375
239,424,13,9,5,13,12,14,6,404
240,420,16,11,10,18,16,12,7,390
241,468,5,8,11,18,11,8,11,360
242,439,7,14,11,8,17,14,11,379
243,453,11,8,7,11,16,14,5,375
244,437,13,13,8,17,10,14,12,376
245,436,18,10,5,11,11,20,8,381
246,424,12,6,16,8,9,9,8,408
247,421,9,12,11,11,9,4,6,417
248,439,13,6,13,14,9,12,10,384
249,425,11,8,9,17,10,10,12,398
250,430,7,6,9,10,9,10,7,412
251,445,18,11,6,13,9,7,7,384
252,396,14,6,9,15,9,11,14,426
253,416,15,13,9,5,13,16,9,404
254,431,10,20,14,19,9,10,9,378
255,402,13,9,5,15,13,13,14,416
256,454,9,4,4,10,15,10,8,386
257,425,13,9,12,9,12,8,10,402
258,431,13,12,13,13,11,12,17,378
259,414,10,12,9,13,8,17,8,409
260,454,13,12,13,14,9,10,5,370
261,436,13,8,10,16,14,9,15,379
262,441,14,10,12,10,6,11,11,385
