iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,92,109,98,90,107,112,87,105
2,92,87,104,97,80,81,78,181
3,94,80,58,70,70,87,66,275
4,77,69,61,66,171,78,75,203
5,58,60,62,63,156,44,65,292
6,57,58,55,63,136,58,59,314
7,48,57,56,48,210,46,57,278
8,45,65,57,61,249,40,41,242
9,54,51,48,57,233,44,45,268
10,62,57,48,54,180,36,43,320
11,48,48,44,49,249,51,45,266
12,53,59,50,35,204,50,53,296
13,47,37,47,159,163,48,43,256
14,43,44,51,124,146,46,51,295
15,44,54,32,108,99,64,47,352
16,35,37,43,89,101,57,53,385
17,46,50,43,82,80,60,39,400
18,41,44,35,73,74,42,41,450
19,53,150,37,58,65,45,48,344
20,52,130,31,57,61,44,47,378
21,42,105,34,58,72,38,49,402
22,45,83,55,52,58,55,58,394
23,48,88,46,47,55,38,39,439
24,43,65,44,53,42,44,45,464
25,42,68,34,41,45,50,44,476
26,38,82,38,46,36,37,52,471
27,38,61,39,31,41,48,49,493
28,47,64,57,37,34,47,42,472
29,34,63,31,35,58,55,49,475
30,23,55,46,44,40,45,52,495
31,35,49,50,40,46,48,53,479
32,137,44,62,39,37,53,40,388
33,130,39,51,31,45,37,33,434
34,101,31,53,49,44,31,39,452
35,79,53,54,46,26,52,38,452
36,84,50,53,55,25,36,33,464
37,89,37,63,54,37,44,38,438
38,68,42,47,36,46,41,60,460
39,47,44,54,37,34,37,58,489
40,44,33,49,55,28,39,51,501
41,50,30,46,50,39,49,37,499
42,45,50,42,38,39,42,38,506
43,51,36,42,57,43,32,31,508
44,47,42,43,48,50,38,29,503
45,41,44,62,31,41,153,41,387
46,52,52,55,34,148,132,42,285
47,36,43,45,42,132,88,56,358
48,48,36,34,32,102,80,54,414
49,38,37,53,35,104,76,43,414
50,54,44,41,40,183,48,41,349
51,45,40,48,28,141,64,38,396
52,46,40,35,54,131,45,55,394
53,42,43,36,38,121,59,41,420
54,37,35,38,38,85,49,45,473
55,40,29,40,61,94,58,36,442
56,53,38,39,40,82,44,49,455
57,49,38,43,38,63,54,37,478
58,41,32,47,47,52,59,36,486
59,41,22,57,52,48,52,39,489
60,35,27,37,44,47,48,44,518
61,42,39,42,45,59,44,32,497
62,42,34,25,36,50,40,36,537
63,48,41,38,40,54,52,53,474
64,55,32,42,50,45,38,177,361
65,31,50,43,52,41,44,118,421
66,35,54,46,43,45,45,96,436
67,44,39,46,38,33,47,94,459
68,36,38,45,40,46,37,87,471
69,40,43,47,35,44,39,69,483
70,51,33,40,34,54,44,66,478
71,41,55,35,43,44,41,182,359
72,41,44,44,38,44,32,147,410
73,35,42,32,43,55,41,108,444
74,51,40,47,43,47,38,100,434
75,43,27,59,41,31,36,92,471
76,51,38,49,35,30,36,95,466
77,42,44,45,38,37,46,71,477
78,53,33,53,38,44,31,71,477
79,49,33,47,40,37,44,80,470
