iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,95,108,95,99,114,77,111,101
2,83,96,105,80,191,78,80,87
3,74,186,81,65,156,81,86,71
4,71,279,71,63,134,60,64,58
5,51,317,66,66,136,58,53,53
6,45,362,54,53,101,75,58,52
7,49,287,62,43,98,164,38,59
8,164,204,63,45,85,137,44,58
9,142,185,58,43,196,91,42,43
10,98,259,41,46,151,101,56,48
11,80,325,42,38,117,93,43,62
12,178,276,64,53,93,64,41,31
13,235,229,53,48,90,56,46,43
14,205,265,40,63,78,63,47,39
15,268,214,48,57,63,58,53,39
16,230,292,38,44,52,61,36,47
17,175,217,42,51,51,171,46,47
18,158,189,44,47,129,130,52,51
19,136,143,50,44,230,112,43,42
20,94,121,44,44,315,90,48,44
21,103,99,38,41,230,188,54,47
22,78,92,36,42,168,283,49,52
23,75,68,46,46,155,305,60,45
24,58,59,46,48,253,247,45,44
25,79,48,52,48,273,216,40,44
26,64,51,43,50,352,153,42,45
27,62,45,42,34,280,253,41,43
28,48,41,41,37,339,210,42,42
29,46,43,43,36,384,159,42,47
30,153,43,42,26,314,118,64,40
31,116,44,45,33,365,96,58,43
32,131,42,45,36,393,92,37,24
33,86,39,34,41,410,88,46,56
34,74,62,46,37,421,69,46,45
35,188,53,51,24,329,75,40,40
36,158,45,33,33,279,77,39,136
37,132,34,58,44,229,49,35,219
38,116,53,37,44,172,69,31,278
39,92,47,39,45,141,57,40,339
40,70,34,38,41,131,163,40,283
41,61,47,51,54,91,132,37,327
42,73,32,46,59,67,124,26,373
43,59,43,48,44,56,93,42,415
44,50,39,28,47,77,212,33,314
45,62,30,41,49,161,153,39,265
46,47,38,43,39,160,240,46,187
47,44,35,45,46,127,294,49,160
48,49,59,39,38,217,222,39,137
49,57,49,45,36,164,299,38,112
50,61,55,46,36,133,339,34,96
51,62,46,46,30,118,373,37,88
52,52,44,38,37,98,407,34,90
53,49,42,37,46,93,442,29,62
54,48,45,51,53,86,440,22,55
55,39,31,31,43,88,472,31,65
56,49,48,43,51,47,463,38,61
57,40,55,34,48,59,492,27,45
58,39,47,36,42,64,475,43,54
59,46,34,33,42,60,503,20,62
60,40,23,29,38,50,541,29,50
61,48,27,48,51,47,499,25,55
62,44,27,38,50,47,518,29,47
63,33,41,47,73,51,476,34,45
64,47,44,29,55,34,524,28,39
65,41,42,34,64,42,495,36,46
66,62,42,46,41,51,470,50,38
67,42,33,33,50,46,517,34,45
68,31,47,39,45,61,506,37,34
69,49,34,34,40,46,507,41,49
70,33,37,45,42,59,499,33,52
71,42,33,30,38,42,525,33,57
72,37,39,42,29,173,397,41,42
73,45,43,43,52,113,424,39,41
74,42,38,44,55,91,449,46,35
75,42,46,51,43,98,442,32,46
76,44,34,49,59,93,446,35,40
77,46,40,53,30,68,374,44,145
78,35,37,36,39,59,285,45,264
79,45,38,33,38,178,209,43,216
80,50,42,40,48,136,291,37,156
81,48,40,50,44,93,344,46,135
82,54,38,31,41,81,377,48,130
83,45,45,35,36,188,297,50,104
84,49,40,29,36,276,256,34,80
85,44,32,33,39,210,190,60,192
86,40,36,43,38,173,169,52,249
87,52,38,44,41,149,143,56,277
88,47,45,31,38,105,98,50,386
89,47,38,31,50,97,89,55,393
90,52,44,25,33,79,91,48,428
91,49,30,43,35,84,85,48,426
92,49,36,43,34,63,76,52,447
93,46,45,33,42,45,57,52,480
94,60,48,33,32,50,57,37,483
95,71,57,29,27,49,54,35,478
96,46,50,26,42,45,60,33,498
97,54,44,31,32,45,53,50,491
98,50,45,43,36,53,45,25,503
99,57,41,47,32,59,44,37,483
100,48,41,44,40,46,54,56,471
101,44,55,41,28,51,145,39,397
102,38,51,30,29,42,138,39,432
103,39,49,167,37,42,130,36,299
104,54,33,131,43,43,106,40,349
105,47,42,115,49,40,81,52,373
106,53,37,87,35,41,64,47,435
107,31,39,72,48,32,65,53,459
108,47,44,58,45,23,69,47,466
109,44,35,69,49,41,196,37,328
110,47,29,65,35,44,139,65,375
111,42,41,60,43,37,99,48,429
112,41,50,49,42,31,71,47,468
