iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,113,87,103,90,89,79,134,105
2,101,81,78,186,86,93,95,80
3,70,76,71,186,180,76,62,79
4,58,75,63,118,274,73,68,71
5,45,73,65,115,209,155,82,56
6,52,51,158,84,170,159,66,60
7,41,57,156,70,130,238,53,55
8,57,61,117,70,94,305,53,43
9,47,56,99,56,90,350,47,55
10,46,39,95,49,77,283,159,52
11,46,40,165,64,70,234,140,41
12,54,48,145,62,59,158,227,47
13,61,42,148,58,54,132,259,46
14,42,51,139,135,55,109,221,48
15,160,30,79,139,70,108,169,45
16,233,44,74,106,63,82,152,46
17,185,147,74,115,41,78,126,34
18,174,140,62,80,37,68,197,42
19,222,102,79,87,43,60,165,42
20,304,77,60,84,33,56,141,45
21,340,69,53,71,40,65,116,46
22,399,49,63,50,32,64,101,42
23,398,52,61,61,40,63,90,35
24,421,44,47,65,51,53,85,34
25,322,59,55,177,50,31,67,39
26,418,44,57,121,30,36,58,36
27,323,48,50,121,34,49,144,31
28,340,61,48,96,27,41,140,47
29,385,46,58,83,27,45,112,44
30,294,48,44,84,42,44,104,140
31,232,52,168,72,29,32,86,129
32,191,52,113,68,40,43,185,108
33,133,45,224,66,44,52,158,78
34,121,53,291,51,43,34,138,69
35,116,37,264,52,33,29,110,159
36,75,48,306,46,44,36,80,165
37,67,53,334,49,54,30,98,115
38,78,32,386,53,37,38,80,96
39,187,43,316,32,39,36,69,78
40,231,53,246,57,43,28,70,72
41,195,46,197,43,39,38,54,188
42,187,49,149,52,45,34,133,151
43,120,150,137,47,47,37,137,125
44,94,139,104,51,54,134,113,111
45,81,117,105,154,39,127,104,73
46,97,196,74,122,55,107,80,69
47,68,189,76,206,42,75,77,67
48,73,131,66,164,43,91,161,71
49,169,120,59,138,43,65,144,62
50,259,102,59,108,38,63,106,65
51,309,94,46,95,53,54,100,49
52,261,172,46,87,46,41,82,65
53,202,153,46,64,52,44,188,51
54,147,137,40,62,40,58,139,177
55,156,93,39,55,41,39,128,249
56,112,99,38,52,41,44,207,207
57,103,177,34,52,36,54,168,176
58,73,146,35,52,44,43,144,263
59,67,125,27,67,41,35,220,218
60,58,104,52,51,42,33,290,170
61,176,83,50,45,41,41,214,150
62,244,94,29,44,49,37,195,108
63,200,72,37,151,41,43,152,104
64,166,67,46,144,39,46,214,78
65,235,58,37,105,44,45,204,72
66,301,51,35,91,41,38,183,60
67,367,49,39,86,41,34,122,62
68,279,152,60,65,36,47,112,49
69,227,249,48,61,46,38,81,50
70,279,190,52,70,44,30,86,49
71,341,148,46,67,41,40,65,52
72,395,118,43,55,38,41,62,48
