iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,44,46,56,53,67,54,44,52,34
2,51,45,46,39,36,52,39,111,31
3,36,35,26,26,35,34,34,177,47
4,30,27,28,24,26,36,33,212,34
5,29,24,21,26,24,31,25,246,24
6,16,17,26,16,28,24,26,272,25
7,20,25,12,22,10,21,19,303,18
8,11,15,14,12,13,15,72,286,12
9,19,16,16,14,13,10,143,213,6
10,14,9,11,12,10,11,171,202,10
11,6,11,1,10,9,7,237,163,6
12,10,7,7,4,8,7,232,171,4
13,6,5,10,6,3,4,217,193,6
14,1,5,4,5,7,7,228,186,7
15,3,2,7,4,4,0,254,169,7
16,2,1,2,7,4,3,282,146,3
17,4,3,3,5,3,2,276,150,4
18,3,3,3,6,4,1,288,138,4
19,1,3,2,2,1,1,273,166,1
20,0,4,2,3,1,3,248,187,2
21,3,0,1,3,3,0,285,155,0
22,4,3,3,3,3,1,311,121,1
23,8,6,3,4,3,2,316,107,1
24,2,3,3,3,6,1,328,104,0
25,1,1,3,4,2,1,354,80,4
26,3,2,1,1,1,2,317,119,4
27,1,2,0,2,3,2,293,146,1
28,2,4,3,2,1,1,276,159,2
29,2,0,1,2,4,1,255,183,2
30,1,1,2,1,4,2,267,170,2
31,0,3,4,2,1,1,238,198,3
32,3,1,0,3,1,4,168,268,2
33,0,3,1,0,4,6,181,254,1
34,0,1,1,1,3,2,201,239,2
35,2,3,0,0,0,3,217,219,6
36,5,0,0,2,0,2,207,232,2
37,1,1,1,1,0,3,208,234,1
38,1,0,2,1,2,2,214,228,0
39,2,3,1,1,1,5,202,233,2
40,1,2,3,1,1,2,222,213,5
41,3,0,4,1,0,2,217,220,3
42,1,0,2,0,2,0,212,231,2
43,0,1,1,1,3,2,223,217,2
44,0,1,1,5,1,2,237,203,0
45,2,1,1,1,0,2,202,240,1
46,0,1,1,3,1,1,221,220,2
47,1,2,1,1,2,1,211,226,5
48,5,1,1,3,0,3,239,198,0
49,1,0,0,2,1,0,224,218,4
50,1,2,1,1,1,3,215,221,5
51,1,0,2,3,0,4,225,215,0
52,1,2,3,3,2,2,196,239,2
53,0,0,1,3,3,1,215,222,5
54,1,0,3,1,2,2,218,223,0
55,0,1,1,2,1,2,230,211,2
56,0,3,1,3,1,3,204,235,0
57,1,0,2,0,3,3,211,227,3
58,1,4,0,1,0,0,209,235,0
59,2,3,2,5,1,0,221,214,2
60,3,1,1,0,1,0,208,234,2
61,0,3,2,1,0,1,235,207,1
62,3,2,1,3,1,0,227,208,5
63,3,0,1,1,0,0,219,224,2
64,0,2,0,3,3,1,229,211,1
65,3,3,1,4,3,1,229,204,2
66,1,4,3,1,0,1,208,229,3
67,2,1,2,2,0,1,224,216,2
68,3,2,0,4,2,2,220,217,0
69,1,4,1,0,2,1,229,210,2
70,0,2,0,1,2,0,228,214,3
71,1,1,0,1,1,2,229,215,0
72,1,4,3,0,3,1,248,189,1
73,2,0,0,2,0,1,218,226,1
