iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,80,93,80,88,78,100,96,71
1,67,82,74,92,82,88,94,82
2,75,65,89,81,136,67,61,58
3,137,56,67,57,105,60,76,59
4,108,45,58,59,96,53,140,53
5,102,41,46,52,79,125,110,55
6,80,43,53,42,65,168,109,41
7,82,37,37,38,67,215,59,43
8,69,37,32,23,45,265,57,50
9,61,30,32,35,48,189,142,37
10,48,107,39,34,44,156,114,32
11,55,100,41,36,35,116,159,32
12,45,86,25,23,27,86,248,33
13,41,68,40,33,37,154,168,32
14,33,69,32,38,34,197,143,27
15,27,46,33,32,42,250,114,29
16,34,51,28,31,31,266,88,23
17,29,33,28,27,27,281,87,31
18,29,45,28,22,37,268,63,21
19,19,32,29,23,108,218,61,23
20,22,97,31,10,87,180,55,25
21,24,87,27,19,74,198,52,26
22,27,73,19,26,55,242,46,19
23,24,118,26,28,51,177,60,23
24,27,97,29,23,49,212,33,26
25,30,166,35,22,28,149,36,30
26,28,192,22,23,32,147,32,20
27,26,158,29,26,43,166,31,17
28,26,170,22,29,25,159,32,32
29,25,206,30,32,23,119,39,21
30,25,158,105,27,33,98,24,25
31,33,141,131,27,32,87,29,15
32,29,185,122,21,23,65,28,22
33,24,148,93,32,84,59,28,27
34,30,118,65,23,144,57,30,28
35,26,101,73,26,187,33,26,23
36,26,137,52,33,146,48,33,20
37,22,190,48,11,121,43,26,34
38,34,212,45,21,91,37,30,24
39,22,161,46,20,136,40,41,28
40,26,123,48,21,189,30,28,29
41,26,106,31,23,203,31,32,27
42,23,93,28,27,213,33,35,23
43,32,82,33,21,223,28,31,25
44,31,66,25,22,198,24,93,16
45,22,52,34,26,213,30,71,25
46,30,44,28,17,235,26,68,25
47,24,32,26,21,254,26,48,25
48,24,42,23,26,173,28,111,29
49,26,30,22,19,211,23,100,25
50,31,37,29,29,166,25,67,72
51,19,35,29,29,175,23,63,79
52,30,20,35,17,212,21,44,61
53,20,21,72,18,185,20,43,61
54,27,35,66,19,178,24,46,37
55,26,14,47,20,161,17,35,106
56,32,23,50,23,170,16,41,69
57,20,23,48,25,179,22,31,74
58,23,21,33,20,164,25,29,104
59,23,24,27,34,118,24,39,125
60,90,24,28,25,83,30,23,110
61,122,18,22,24,91,26,21,89
62,92,29,15,24,121,27,25,80
63,74,29,16,25,100,28,31,109
64,121,26,27,18,82,25,18,85
65,148,19,18,15,71,21,20,75
66,103,23,13,30,56,28,17,117
67,95,22,14,18,45,29,22,133
68,127,22,19,24,43,21,13,101
69,148,23,14,23,27,24,15,88
70,125,22,24,19,29,20,20,103
71,95,64,21,18,35,22,16,89
72,81,50,18,22,30,21,14,120
73,52,55,78,19,22,16,15,98
74,60,52,57,12,25,16,11,122
75,37,31,54,22,20,24,19,134
76,40,26,47,11,68,19,18,110
77,34,36,80,19,47,21,16,86
78,65,34,70,18,48,15,17,72
79,67,17,53,15,53,27,20,84
80,47,22,48,14,40,13,19,121
81,43,21,72,17,27,15,27,97
82,33,20,56,16,28,13,19,120
83,30,24,48,10,18,17,15,133
84,29,17,43,14,22,17,13,132
85,19,16,31,9,21,12,16,150
86,21,7,52,14,26,18,10,122
