iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,44,55,59,56,61,41,51,46,37
2,109,47,51,40,35,40,41,41,46
3,182,38,29,41,46,29,32,29,24
4,227,28,30,28,29,28,33,21,26
5,243,18,28,32,25,31,26,23,24
6,311,24,14,14,15,17,15,21,19
7,306,19,19,13,16,15,18,25,19
8,335,14,10,18,15,12,16,12,18
9,346,12,15,14,13,10,14,10,16
10,362,13,9,11,6,8,14,18,9
11,382,3,8,11,11,5,7,12,11
12,379,10,7,5,13,5,5,12,14
13,401,5,4,8,8,8,2,5,9
14,389,12,8,8,6,2,10,7,8
15,418,5,1,4,8,2,2,5,5
16,405,7,6,9,4,7,4,4,4
17,407,4,8,6,6,7,6,4,2
18,416,3,4,5,3,2,6,7,4
19,416,5,4,11,5,2,2,4,1
20,408,3,7,8,5,5,3,5,6
21,352,3,6,4,7,4,71,2,1
22,296,3,1,1,4,6,130,3,6
23,310,2,4,1,2,7,115,6,3
24,295,2,1,4,1,1,142,1,3
25,306,4,3,2,2,2,125,1,5
26,324,1,5,5,4,4,104,2,1
27,357,0,6,1,1,5,74,3,3
28,361,2,2,3,3,2,70,2,5
29,379,1,2,3,2,7,49,2,5
30,317,2,3,4,4,0,115,2,3
31,245,1,4,3,5,2,184,4,2
32,198,5,5,92,5,4,132,4,5
33,160,4,2,75,4,2,196,4,3
34,149,2,0,59,3,4,225,4,4
35,135,3,4,53,2,3,247,0,3
36,78,2,9,33,0,2,323,0,3
37,69,4,2,31,2,3,333,2,4
38,46,5,3,31,4,2,358,0,1
39,45,3,1,20,2,4,368,3,4
40,36,3,1,15,2,2,389,1,1
41,46,0,2,13,4,3,379,0,3
42,28,1,6,12,4,1,395,1,2
43,23,1,0,5,1,2,410,3,5
44,21,5,0,13,3,1,404,3,0
45,12,4,3,8,3,2,415,0,3
46,19,2,2,7,1,0,413,3,3
47,10,3,5,7,3,1,417,2,2
48,6,3,0,1,2,6,427,5,0
49,12,1,2,8,4,2,416,2,3
50,14,3,1,5,2,0,419,2,4
51,2,0,0,4,2,3,431,3,5
52,5,2,3,5,3,1,429,1,1
53,5,3,3,2,3,3,421,5,5
54,2,1,2,6,2,1,430,1,5
55,1,3,1,5,1,0,432,3,4
56,8,4,4,1,3,1,427,1,1
57,2,2,3,7,4,1,423,1,7
58,3,2,2,4,6,2,425,3,3
